Name,Address,Telephone
THE EAGLE EXPORT,"Thamel,","4701022,9841710743,"
Alliance Courier & Cargo Pvt. Ltd.,"Putalisadak, P.O. Box: 8975 EPC 5954,","00977-1-42668294219633,00977-9851045957,"
Alliance Worldwide Express,"Putalisadak, P.O. Box: 8975 EPC 5954,","00977-1-42668294219633,00977-9851045957,"
AMS Express Pvt. Ltd.,"Sundhara,","00977-1-4229494,00977-9851013692,"
ANGEL COURIER AND CARGO PVT. LTD.,"Thamel,","4700040,,"
Apollo Export & Import,"Z-Street,Thamel, P.O. Box: 12595,Kathmandu,","00977-1-4701934,00977-98412662279808827039,"
Dynamic Services (P.) Ltd.,"Maitighar, P.O. Box: 4572, Ktm,","00977-1-423280042167104216711,00977-9851024500,"
Evergreen Cargo Services Pvt. Ltd.,"Basntapur,","00977-1-42258234230983,00977-9851074086,"
Gateway Traders & Export,"Thamel, P.O. Box: 13580, Ktm,","00977-1-4700837,00977-9851081683,"
GS Worldwide Courier & Cargo,"Tinkune,","00977-1-41117932050664,00977-9841736225,"
Highland Air & Ocean Logistics Pvt. Ltd.,"Kamaladi, P.O. Box: 20535, Ktm,","00977-1-4440900,00977-9851059045,"
Jayakali Cargo Service (Pvt.) Ltd.,"Thamel, P.O. Box: 12009, Ktm,","00977-1-42165414216582,00977-9851024158,"
Kantipur Freight,"Thamel, P.O. Box: 8975 EPC 5530,","00977-1-426849142324164252042,00977-9851094589,"
Lalitpur District Post Office,"M8HC + 99R, Patandhoka Road,","+977-1-5522134,,"
Nepal Air Courier & Cargo Service (P) Ltd.,"Thamel,","00977-1-47002684780851-554414672,,"
Reliance Logistics Pvt. Ltd.,"Buddha Nagar, P.O. Box: 25178, Ktm,","00977-1-47850604783685,00977-9851029932,"
Sunrise International (K & P Craft (P.) Ltd.,"Thamel, P.O. Box: 10937, ktm,","00977-1-44150814415159016223399,,"
Unique Cargo & Courier Service (P.) Ltd.,"Thamel, P.O. Box: 9646, Ktm,","00977-1-42641684264757,00977-98510265689801026568,"
United Parcel Service,"Exhibition Road,","00977-1-4230215,,"
Airborne Express,"Jamal, P.O. Box: 3896, Ktm,","00977-1-4225888,,"
AIRZONE MAIL EXPRESS AND CARGO SERVICE PVT. LTD.,"Khichapokhari,","42666274219142,,"
AIRLINKS EXPORT AND IMPORT,"Thamel,","47003274700845,,"
Allcargo Global Logistics Limited,"New Baneshwor,","00977-1-47800094784321,,"
ALPINE CARGO PVT. LTD.,"Thamel,","4701845,,"
ANNEX WORLDWIDE EXPRESS PVT. LTD.,"Putalisadak,","441687920716012307761,,"
A-ONE FREIGHT INTERNATIONAL A-ONE EXPORT AND IMPORT,"Thamel,","4440336,,"
A-ONE EXPORT AND IMPORT,"Thamel,","47002974350986,,"
APEX EXPORT AND WORLD-WIDE CARGO SERVICE,"Kathmandu,","4441142,,"
Aramex International,"Tinkune,","00977-1-44996764483988,,"
Atlantic Cargo,"Siphal, P.O. Box: 7652, Ktm,","00977-1-44794774472428,,"
Atlas De Cargo,"GPO: 10807, Ktm, Hattisar,","444566644194164419522,,"
AWE Courier & Cargo Pvt. Ltd.,"Ram Shah Path,","00977-1-44399054434078016211828,,"
AWE COURIER AND CARGO PVT. LTD.,"Putalisadak,","42121224263155,,"
B. R. Impex International,"Jhochhen, P.O. Box: 13949, Ktm,","00977-1-425853742324294256076,,"
B.R.IMPEX INTERNATIONAL,"Jhochhen,","42585374232429,,"
Capital Cargo International P. Ltd.,"Thamel, P.O. Box: 11829, Ktm,","00977-1-42267064239401,,"
CAPITAL CARGO INTERNATIONAL PVT. LTD.,"Thamel,","42267064239401,,"
Cargo Channel (P) Ltd.,"Kamaladi, P.O. Box: 10317, Ktm,","00977-1-444115044423749851024474,,"
CARGO CHANNEL PVT. LTD.,"Kamaladi,","444237444411504442513,,"
Center Point Cargo (P.) Ltd.,"Thamel, P.O. Box: 21442, Ktm,","00977-1-44134174412750,,"
CENTER POINT CARGO PVT. LTD.,"Thamel,","44134179851032146,,"
DAS WORLDWIDE FREIGHT INT,"Thamel,","44172634417147,,"
DHAULAGIRI CARGO SERVICE,"Chuchepati,","44972274495093,,"
Diki Continental Exports,"Thamel, P.O. Box: 8975 EPC 5187,","00977-1-422406742569194229644,,"
DIKI CONTINENTAL EXPORT,"Thamel,","42240674256919,,"
DTDC WORLDWIDE EXPRESS,"New Baneshwor,","478076147805334780829,,"
DYNAMIC FREIGHT PVT. LTD.,"Maitighar,","42328004216710,,"
Easy Global Logistics,"Thamel, P.O. Box: 2367, Ktm,","00977-1-4700056,,"
Emery Worldwide A Cnf Company,"Kantipath,","4249263,,"
Euro Cargo and Export (P.) Ltd.,"Thamel, P.O. Box: 21063, Ktm,","00977-1-426414942667749851055173,,"
EURO CARGO AND EXPORT PVT. LTD.,"Thamel,","42641499851055173,,"
Everest De Cargo,"GPO: 223, Ktm, Kantipath,","4249263,,"
Export Solutions Inc.,"Thamel, P.O. Box: 2924, Ktm,","00977-1-4224766016206445,,"
EXPRESS FREIGHT AND LOGISTICS SERVICE PVT.LTD.,"New Baneshwor,","478085147808574780858,,"
EXPO EXPRESS SERVICE NEPAL PVT. LTD.,"Tinkune,","41123064112236,,"
FAR-WEST TRAVELS AND TOURS PVT. LTD.,"Bhagwan Bahal,","44205174441003,,"
FedEx Express,"Kantipath, P.O. Box: 223, Ktm,","00977-1-4269248,,"
Freight Systems (India) Pvt. Ltd.,"Kamaladi,","00977-1-42274224248269,,"
Global Link Logistics (P) Ltd.,"Thamel, P.O. Box: 9453, ktm,","00977-1-47010924701106,,"
Global Packers & Movers Pvt. Ltd.,"Thamel, P.O. Box: 8974 CPC 247,","00977-1-4443267,,"
Global Express Courier Service Pvt. Ltd.,"Thamel, P.O. Box: 8974 CPC 247,","00977-1-4443267,,"
Global Link Logistics Pvt. Ltd.,"Thamel-16, Citron Garden Complex, G/F,","00977-1-4701106,,"
GLOBAL PACKERS AND MOVERS PVT. LTD.,"Banasthali,","438870443887054359612,,"
Highland Air & Ocean Logistics,"Kamaladi, P.O. Box: 20535, Ktm,","00977-1-444090044162259851059045,,"
HIGHLAND AIR AND OCEAN LOGISTICS PVT. LTD.,"Kamaladi,","44409004416225,,"
Himchuli Freight International,"Thamel, P.O. Box: 6844, Ktm,","00977-1-42557749851022061,,"
ICELAND WORLD WIDE CARGO PVT. LTD.,"Chuchepati,","4465302446530144908552141400,,"
I.C. Kathmandu Business School (P) Ltd.,"Dillibazar, P.O. Box: 8975 EPC 5097,","00977-1-4423237,,"
INTEGRATED MERCANTILE SOLUTION,"Lazimpat,","4411477,,"
I. S. E. Courier Pvt. Ltd.,"Maitidevi, P.O. Box: 7604, Ktm,","00977-1-441231044176104429601,,"
Jai Annapurna Freight Pvt. Ltd.,"Tinkune, P.O. Box: 8973 NPC 199,","00977-1-44684344474734,,"
Jaya Bagalamukhi Exporters,"GPO: 8502, Ktm, Thamel,","424885942584414253999,,"
Kailash Exports,"Thamel, P.O. Box: 3126, Ktm,","00977-1-425809042682644471129,,"
KOURTIER COURIERS PVT. LTD.,"Thapagaon,","44642934464294,,"
Laxmi Clearing Agency Pvt. Ltd.,"Battisputali, P.O. Box: 21624, Ktm,","00977-1-4495359,,"
LCL Freight Solution (P.) Ltd.,"Thamel, P.O. Box: 9793, ktm,","00977-1-4439365,,"
Legend Cargo (P.) Ltd.,"Thamel, P.O. Box: 21782, Ktm,","00977-1-442135444213654421435,,"
Loyal Cargo & Export (P) Ltd.,"Thamel, P.O. Box: 21646, Ktm,","00977-1-4700768,,"
Mandala De` Cargo Pvt. Ltd.,"Thamel, P.O. Box: 12229, Ktm,","00977-1-42585714223158,,"
Mandala Express Cargo Pvt. Ltd.,"Thamel, P.O. Box: 21442, Ktm,","00977-1-44105889851077163,,"
MANDALA EXPORT AND CARGO PVT. LTD.,"Thamel,","0162034264440616,,"
Mass Global Freight (P) Ltd.,"Sukedhara,","00977-1-4650656016205710,,"
MASS GLOBAL FREIGHT PVT. LTD.,"Nayabazar,","435684043650174363765,,"
MOUNT KAILASH EXPORTS,"Thamel,","42536114264882,,"
MSI Logistics Nepal (P) Ltd,"Sinamangal, P.O. Box: 20669, Ktm,","00977-1-4111157,,"
NAMASTE TRAVEL PVT. LTD.,"Bijulibazar,","478081547807954780814,,"
Neha Export,"Thamel, P.O. Box: 15142 PPC 525,","00977-1-4672186,,"
Nepal Air Courier & Cargo Service (P) Ltd.,"New Baneshwor, P.O. Box: 4417, Ktm,","00977-1-4780851-54,,"
NEPA AGENCY AND CO. PVT. LTD.,"Jyatha,","42336614228471,,"
Oasis Exports House,"Thamel, P.O. Box: 1730, Ktm,","00977-1-42566364251204,,"
Oasis Freight (P) Ltd.,"Thamel, P.O. Box: 1730, Ktm,","00977-1-42512044256636,,"
OASIS FREIGHT PVT. LTD.,"Thamel,","42512044256636,,"
Om Cargo Pvt. Ltd.,"Thamel, P.O. Box: 19221, Ktm,","00977-1-42600534264487,,"
Oriental Cargo Service (P) Ltd.,"Thamel, P.O. Box: 8504, Ktm,","00977-1-42477724262314,,"
Orient International,"GPO: 2425, Ktm, Tripureshwor,","424099042276682010500,,"
ORIENTAL CARGO SERVICE PVT. LTD.,"Thamel,","42477724262314,,"
Overnite Express Ltd.,"Tripureshwor,","00977-1-42180044248373,,"
Overseas Freight (P) Ltd.,"Sinamangal, P.O. Box: 4535, Ktm,","00977-1-447487344834004497281,,"
OVERSEAS FREIGHT PVT. LTD.,"Sinamangal,","448340044738734497281,,"
Pacific Cargo & Parcel Service Pvt. Ltd.,"Thamel,","00977-1-47004004258745,,"
PACIFIC CARGO AND PARCEL SERVICE PVT. LTD.,"Thamel,","470040042587459851070986,,"
Pashupati Cargo & Export Service P. Ltd.,"Thamel,","0977-1-4410736,,"
Public Freight Pvt. Ltd.,"Thamel, P.O. Box: 11943, Ktm,","00977-1-42664459851026693,,"
Quality Freight Service (P) Ltd.,"Gyaneshwor, P.O. Box: 20025, Ktm,","00977-1-443081744147464 411961,,"
Ritual Freight (P) Ltd.,"Thamel, P.O. Box: 10344, Ktm,","00977-1-425194242538424253840,,"
Safe Air International Courier & Cargo Service,"Mitra Park, P.O. Box: 8973 NPC 282,","00977-1-421505520728549851035325,,"
SAFE AIR INTERNATIONAL COURIER AND CARGO SERVICE,"Chabahil,","449324720728542053392,,"
S AND R CARGO SERVICE PVT. LTD.,"Thamel,","4437157,,"
SCAN Air Express,"Thamel,","00977-1-0162196234701042,,"
Sharmasons Movers (P) Ltd.,"Kantipath, P.O. Box: 508, Ktm,","00977-1-42497094249669,,"
SHANGRI-LA FREIGHT PVT. LTD.,"Thamel,","44244564410901,,"
SHARMASONS MOVERS PVT.LTD.,"Ekantakuna, Lalitpur","55477915547806,,"
Siddhartha Cargo Service,"Thamel, P.O. Box: 15142 KPC 548,","00977-1-42267149851066463,,"
Silkway Freight & Courier Service (P) Ltd.,"Kamaladi, P.O. Box: 8975 EPC 5482,","00977-1-42569184244013,,"
SILKWAY CARGO PVT. LTD.,"Kamaladi,","42440134256918,,"
SILKWAY FREIGHT AND COURIER SERVICE PVT. LTD.,"Kamaladi,","42440134256918,,"
Sky Lake Exports,"Boudha, P.O. Box: 7246, Ktm,","00977-1-449143420701892071224,,"
SKY LAKE EXPORTS (EXPORTER AND FREIGHT FORWARDER),"Bouddha,","449143420712242070189,,"
Speedway Cargo Pvt. Ltd.,"Thamel, P.O. Box: 4401, Ktm,","00977-1-4410595,,"
S & R Cargo Service (P) Ltd.,"Thamel, P.O. Box: 8974 CPC 078,","00977-1-47003574700710,,"
Sufficient Cargo,"J. P. Road, P.O. Box: 13872, Ktm,","00977-1-42647934262767,,"
Sunrise Export,"Thamel, P.O. Box: 10758, Ktm,","00977-1-42563424220605,,"
Superway Export (P) Ltd.,"Thamel, P.O. Box: 5396, Ktm,","00977-1-441217647000209851078973,,"
SUPER WAY EXPORT PVT. LTD.,"Thamel,","44121764414443,,"
The Atlas Export / Atlas Cargo Service,"P.O. Box 7833, Thamel,","(977)1-4252268,,"
Tibet Trade Exports,"Thamel, P.O. Box: 5924, Ktm,","00977-1-42520424253527,,"
Tibettrade Exports & Forwarders,"Thamel, P.O. Box: 5924, Ktm,","00977-1-42520424253527,,"
TIBET TRADE EXPORTS AND FORWARDERS,"Thamel,","42520424253527,,"
Timex Express (P) Ltd.,"Sundhara, P.O. Box: 14189, Ktm,","00977-1-42214454241235,,"
TIMEX EXPRESS PVT. LTD.,"Sundhara,","4241235,,"
Top Line Trade Link (P) Ltd.,"Keshar Mahal, P.O. Box: 1883, Ktm,","00977-1-441853844199134424144,,"
Top Line Worldwide Cargo Service Pvt. Ltd.,"Thamel, P.O. Box: 1883, Ktm,","00977-1-44185384419913,,"
Top Line Worldwide Cargo Services (P) Ltd.,"Thamel, P.O. Box: 1883, Ktm,","00977-1-441853844199134424144,,"
TOP LINE WORLDWIDE CARGO SERVICES PVT. LTD.,"Thamel,","44241444418538,,"
Travel De' Air Cargo,"Thamel, P.O. Box: 851, Ktm,","00977-1-470123647007924700819,,"
TRAVEL DE,"Thamel,","47018474701236,,"
United Nepal Business Express Pvt. Ltd.,"Tinkune, P.O. Box: 1448, Ktm,","00977-1-20517974111855,,"
Universal Air Courier & Cargo (P) Ltd.,"Durbar Marg, P.O. Box: 23306, Ktm,","00977-1-424837342667574240232,,"
UNIQUE CARGO AND COURIER SERVICE PVT. LTD.,"Thamel,","426416842647574228680,,"
UNIVERSAL AIR COURIER AND CARGO PVT. LTD.,unknown,"42402324248373,,"
UNIVERSAL EXPRESS PVT. LTD.,"New Baneshwor,","47808514780852,,"
Victoria Export (P.) Ltd.,"Thamel, P.O. Box: 25928, ktm,","00977-1-42327989851046115,,"
World Exports,"Boudha, P.O. Box: 8975 EPC 5708,","00977-1-44661054466853,,"
World Freight International (P) Ltd.,"Kamalpokhari, P.O. Box: 504, Ktm,","00977-1-441643344108014436222,,"
WORLD FREIGHT INT,"Kamalpokhari,","441643344108014436222,,"
YAK INTERNATIONAL EXPORT AND CARGO PVT. LTD.,"Thamel,","4212707,,"
"Courier, Cargo and Logistic Service","GPO BOX:8975 EPC:5931 Narshing Chowk, Thamel,","unknown,,"
Nepal Cargo Logistics,"Thamel,","4422283,9860187486,"
Network Cargo Service Pvt. Ltd.,"Teku, P.O. Box: 23267, Ktm,","00977-1-4104516,00977-9741173586,"
SKYNET WORLDWIDE EXPRESS,"New Baneshwor,","4780119478076147805334780931,,"
Sukunda Cargo (P.) Ltd.,"Thamel-29, Kathmandu, Nepal,","00977-1-44244394414867,977-9841415878,"
Universal Express Private Limited,"New Baneshwor,","00977-1-47848044784805,00977-9851056154,"
AIR FLIGHT EXPRESS COURIER PVT. LTD.,"Tinkune,","41123924112294,,"
All Express International Courier & Cargo Service,"Maitighar,","00977-1-212138142628974265026,,"
All Cargo Movers (India) Pvt. Ltd.,"New Baneshwor,","47800094784321,,"
Apex Worldwide Express Pvt. Ltd.,"Putalisadak, P.O. Box: 20508, Ktm,","00977-1-4220656,,"
Blazeflash Couriers Pvt. Ltd.,"Hattisar, P.O. Box: 3048, Ktm,","00977-1-44348924434873,,"
B. N. International Export & Cargo (P) Ltd.,"Thamel, P.O. Box: 13196, Ktm,","00977-1-42634244212250,,"
Bureau Max Express (P) Ltd.,"Kupondole,","00977-1-55529632113160,,"
CALIFORNIA CARGO PVT. LTD.,"Thamel,","4423969,,"
Classic Nepal Travel,"Mahendra Chowk,","525859526160,,"
Continents Logistics Cargo (P) Ltd.,"Thamel, P.O. Box: 8975 EPC 5931,","00977-1-4701078,,"
De Everest Export & Import,"Thamel, P.O. Box: 11331, Ktm,","00977-1-47000144700687,,"
DE EVEREST EXPORT AND IMPORT,"Thamel,","47000144700687,,"
DHL Nepal (P) Ltd.,"Main Road,","521730,,"
EASY GLOBAL LOGISTICS NP,"Thamel,","4700056,,"
Kourtier Couriers (P) Ltd.,"GPO: 12979, Ktm, Maitighar,","068-520254,,"
NET-PAK INTERNATIONAL COURIER,"Kathmandu,","4104516,,"
NETWORK INTERNATIONAL COURIER SERVICE,"Thamel,","0162196234701042,,"
Pacific Worldwide Express P. Ltd.,"Koteshwor,","00977-1-201149246003579841530796,,"
PACIFIC WORLDWIDE EXPRESS PVT. LTD.,"Koteshwor,","201149246003579841530796,,"
Sahara Express Pvt. Ltd.,"New Road,","00977-1-42531534239476,,"
SAHARA EXPRESS,"New Road,","42531534239476,,"
Shambala Traders & Exporters,"Thamel, P.O. Box: 211, Ktm,","00977-1-47010434700925,,"
Sky Net Worldwide Express,"GPO: 21789, Ktm, Bijuli Bazar,","536604,,"
Sky Net Worldwide Express,"New Baneshwor, P.O. Box: 21786, Ktm,","00977-1-4780931,,"
TIMES TRAVELS AND TOURS PVT.LTD.,"Kamaladi,","4220595,,"
UNITED NEPAL BUSINESS XPRESS PVT. LTD.,"Tinkune,","20517974111855,,"
JAYA SHREE GANAPATI TRANSPORT,"Nepalgunj Road,","014036228014281857,9801032857,"
Angel Export & Cargo,"Thamel,","00977-1-4266318,00977-9851035065,"
Creative Cargo Care Pvt. Ltd.,"Thamel, P.O. Box: 13403, Ktm,","00977-1-42513634251474,00977-9851035041,"
G.A.C. Cargo & Courier Service Pvt. Ltd.,"Thamel,","00977-1-4700144,00977-9851056023,"
Nepal Express Packers & Movers (P) Ltd.,"Thamel, P.O. Box: 23527, Ktm,","00977-1-4700804,00977-9851067664,"
Summit International Exports,"Thamel, P.O. Box: 21232, Ktm,","00977-1-44153844420653,00977-9841216530,"
Swift Air Cargo Service (P) Ltd.,"Kantipath, P.O. Box: 2857, Ktm,","00977-1-42404534243237,,"
The Atlas Export,"Thamel, P.O. Box: 7833, Ktm,","00977-1-4252268,00977-9851056648,"
Aarati Courier & Cargo Pvt. Ltd.,"Thamel,","00977-1-42156374257383,,"
ABC Cargo Nepal (P) Ltd.,"Thamel, P.O. Box: 24011, Ktm,","00977-1-4424948,,"
ABC EXPORT,"Bouddha,","44717034478172,,"
Ability Cargo Pvt. Ltd.,"Thamel, P.O. Box: 21781, ktm,","00977-1-442361398412270089851032063,,"
Ace Cargo & Air Booking Service (P) Ltd.,"GPO: 5355, Ktm, Thamel,","47003694700198,,"
ACE CARGO AND AIR BOOKING SERVICE PVT. LTD.,"Thamel,","44190194417369,,"
Aerolex Nepal (P) Ltd.,"Gairidhara Chowk, P.O. Box: 1834, Ktm,","00977-1-44167014418893,,"
AEROLEX NEPAL PVT. LTD.,"Gairidhara,","44188934416701,,"
AERO-LAND FREIGHTERS (NEPAL),"New Baneshwor,","47819004781304,,"
Air Link International,"Thamel, P.O. Box: 19731, ktm,","00977-1-42551609841492929,,"
Air Tiger Express (P.) Ltd.,"Boudha, P.O. Box: 9381, Ktm,","00977-1-4481836,,"
Airlink Nepal Private Limited,"Kamaladi, P.O. Box: 3639, Ktm,","00977-1-4242066 (5 lines),,"
Airlinks Cargo Service & Bhaskar Enterprises,"Jamal, P.O. Box: 267, Ktm,","00977-1-4245084,,"
Airzone Express & Cargo Service P. Ltd.,"Khichapokhari, P.O. Box: 6262, Ktm,","00977-1-426662742599214266712,,"
Aircone Mail Express & Cargo Service P. Ltd.,"Khichapokhari, P.O. Box: 6262, Ktm,","00977-1-426662742599214266712,,"
Airway Express Pvt. Ltd.,"Ram Shah Path, P.O. Box: 20508, Ktm,","00977-1-44399054434078016211828,,"
AIR BRIDGE CARGO PVT. LTD.,"Jyatha,","4264282,,"
AIR LINK NEPAL PVT.LTD.,"Jyatha,","42551609841492929,,"
AIRLINKS CARGO SERVICE AND BHASKER ENTERPRISES,"Jamal,","4245084,,"
AIR-WAY EXPRESS COURIER AND CARGO PVT. LTD. (WORLWIDE EXPRESS),"Putalisadak,","44307024431978016211828,,"
AIR BORNE EXPRESSNEPAL PVT. LTD.,"Jamal,","42256174225888,,"
All - Ways Cargo Pvt. Ltd,"Kamaladi, P.O. Box: 21695, Ktm,","00977-1-44339284437940,,"
All Export Cargo,"Chhetrapati, P.O. Box: 21733, Ktm,","00977-1-42677694267409,,"
ALLIANCE FREIGHT LOGISTICS PVT. LTD.,"Kathmandu,","42256982022884,,"
AMULET EXPORT HOUSE,"Thamel,","47001069841318285,,"
ANIMA CARGO PVT. LTD.,"Thamel,","4700798,,"
A One Freight (P) Ltd.,"New Baneshwor,","9851023834,,"
