Name,Address,Telephone
Nawarang Paints,"Teku, P.O. Box: 21133, Ktm,","00977-1-42485374261617,,"
NB INTERNATIONAL PVT. LTD.,"Bagbazar,","42413444248327,,"
Nepal Eco Washing (P) Ltd.,"P.O. Box: 710, Bkt,","00977-1-65400929841203149,,"
Nepal Shalimar Paints,"GPO: 12244, Ktm, Kuleshwor,","42815694285414,,"
NEPAL CONSTRUCTION AND ENGINEERING CORPORATION PVT. LTD.,"Pyukha,","42212884220063,,"
NEPAL MOTOR CO. PVT. LTD.,"Tripureshwor,","42616734229630,,"
NEPAL LIQUORS LTD.,"Kamaladi,","42233424224252,,"
NEPAL WOOD PRESERVATIVE INDUSTRIES PVT. LTD.,"Teku,","42411824231513,,"
NEW CLASSIC LIGHTS PTE. LTD.,"Kamaladi,","42423244255673,,"
NILEE INTERNATIONAL PVT. LTD.,"Bhagawati Bahal,","44202284412214,,"
PAKA OVERSEAS,"Pulchowk, Lalitpur","55203025520303,,"
PANCHAKANYA NEPAL ENTERPRISES PVT. LTD.,"Thamel,","4429900,,"
Pashupati Paints (P) Ltd.,"Babarmahal, P.O. Box: 20322, Ktm,","00977-1-42582094265405,,"
Pashupati Paints (P) Ltd.,"Goshwara Road, P.O. Box: 91, Btr,","527275524126523965,,"
PASHUPATI HARDWARE CENTRE,"Maitidevi,","44179694420105,,"
PATAN HANDICRAFT CENTRE,"Mahapal, Lalitpur","55336195525077,,"
POWERTEC INTERNATIONAL PVT. LTD.,"Kamaladi,","424576742473234246989,,"
Pratish Enterprises,"Bansbari,","00977-1-4372669,,"
Prakash Deep Carriers Pvt. Ltd.,"Balaju, P.O. Box: 21233, Ktm,","00977-1-435105343541109851021567,,"
Prakash International Carrier (P) Ltd.,"Khichapokhari, P.O. Box: 356, Ktm,","00977-1-422398642237234240723,,"
PURNA METAL CONCERN PVT. LTD.,"Ind.State, Lalitpur","55214075526062,,"
Rajkamal Spinning & Weaving Mills,"Teku, P.O. Box: 1780, Ktm,","00977-1-42302824245829,,"
RAJESH METAL CRAFT PVT. LTD.,"Teku,","42309494215832,,"
RAJESH SANITARY WARE,"Tripureshwor,","42516964260714,,"
Reliable Trade Links (P) Ltd.,"Pulchowk,","00977-1-55351335525225,,"
Reliance Paint,"Maitidevi,","4413742,,"
ROSHAN BUSINESS ENTERPRISES,"Old Baneshwor,","44620362002033,,"
R. Prasad Trading,"Teku,","00977-1-42546644254778,,"
Rukmani Chemical Industry,"New Baneshwor,","00977-1-49119284471365,,"
SAGTANI EXIM PVT. LTD.,"Bafal,","427233642739774281429,,"
SAKO ENGINEERING AND TRADING,"Tripureshwor,","42274884242442,,"
SATYAM SHIVAM TRADERS,"Main Road, Butwal/Bhairahawa","5202699757000267,,"
Seven Stars International Pvt. Ltd.,"New Road, P.O. Box: 617, Ktm,","00977-1-42226774223812,,"
Sevenseas Carriers (Nepal) Pvt. Ltd.,"Tripureshwor, P.O. Box: 13439, Ktm,","00977-1-42615354266420,,"
SHARAD METAL UDYOG,"Birgunj,","522412522478,,"
Shikhar Paints P. Ltd.,"Sitapaila, P.O. Box: 4106, Ktm,","00977-1-4282758,,"
Shree Mahalaxmi Maida Mills (P) Ltd.,"Khichapokhari, P.O. Box: 648, Ktm,","00977-1-42212604221259,,"
Shree Exim,"Adarsha Nagar,","520715523342,,"
Shree Karnali Transport,"Ganabahal,","00977-1-4249024,,"
SHREE DISTILLERY,"Naxal,","44163304428607,,"
Siddhartha Flour Mills Pvt. Ltd.,"Tripureshwor, P.O. Box: 9395, Ktm,","00977-1-425528342552904257415,,"
Siddhartha Khadya Udyog (P) Ltd.,"Thahity, P.O. Box: 471, Ktm,","00977-1-42218254224997,,"
Sky Road Carriers (P) Ltd.,"New Road,","00977-1-42203514227825,,"
Sky Road Carriers Pvt. Ltd.,"New Road,","00977-1-42203514227825,,"
SRESCO WOOLEN MILLS PVT. LTD.,"New Baneshwor,","44957166611716,,"
STERLING SALES CO. PVT. LTD.,"Naxal,","44439504444053,,"
SUMNIMA INTERNATIONAL PVT. LTD.,"Lazimpat,","4411925,,"
Sunrise Road Line,"Khichapokhari,","00977-1-42535934252393,,"
Sushil Banaspati (P) Ltd.,"Kalimati, P.O. Box: 929, Ktm,","00977-1-4270730,,"
The Ladsaria's Enterprises,"Lagan Tole, P.O. Box: 1377, Ktm,","00977-1-42534664415014,,"
THE NEPAL DISTILLERY PVT. LTD.,"Balaju,","43507254350988,,"
THE ORIENTAL WOOD CARVING INDUTRIES,"Mangalbazar, Lalitpur","55462365572179,,"
TRADITIONAL HANDICRAFT OF BUNGAMATI,"Bungmati, Lalitpur","55903409841337360,,"
UNIPLUS ENGINEERS PVT. LTD.,"Bagbazar,","4256304,,"
Variety Paints Store,"Pulchowk,","00977-1-55252255535133,,"
VASTOK INTENATIONAL PVT. LTD.,"New Baneshwor,","47843352041394,,"
V.M. TECH COMPANY PVT. LTD.,"Thapathali,","4101010,,"
WAM ENTERPRISES,"Teku,","4254823,,"
WOOD CARVING HOME,"Ind.State, Lalitpur","2121604,,"
WORLDWIDE TRADING CO. PVT. LTD.,"Lazimpat,","44125474415647,,"
Astha Chiranjivi Trading,"Krishnanagar, Kapilvastu","076-520747,9857022053,"
Construction Solutions Pvt. Ltd.,"Thapathali,","00977-1-4100543/44/45/46,00977-9849099352,"
CON-TECH PVT. LTD.,"Tinkune,","44873354473154,,"
Express Elevator Service Pvt. Ltd.,"Chabahil,","00977-1-69131669851036753,00977-9841631250,"
KONE Elevator India Pvt. Ltd.,"Naxal,","00977-1-4417077,,"
Sugam Transport (Nepal) Pvt. Ltd.,"Bagh Durbar, P.O. Box: 443, Ktm,","00977-1-422893542273014268861,,"
Unicorn,"ajshfakj,","unknown,,"
ANKUR HARDWARE,"Link Road,","52471898550232649804241244,,"
Apurba International Pvt. Ltd.,"Teku, P.O. Box: 21133, Ktm,","00977-1-4222570,,"
AWAL CEMENT CARVING,"Bhaktapur,","66119256611273,,"
Baba Paints Pvt. Ltd.,"Kuleshwor,","00977-1-9851088958,,"
BHADRAKALI METALS PVT. LTD.,"Hattigauda,","4376700,,"
Birgunj Khadya Udyog Pvt. Ltd.,"Parwanipur,","522045522464,,"
CHANDIKA WOOLEN CRAFT,"Thamel,","4226033,,"
CHIR LAXMI WOOD CARVING,"New Road,","98461045659846104566,,"
Classic Fiber Glass Industries (P) Ltd.,"Indra Chowk, P.O. Box: 3136, Ktm,","00977-1-42741074276226,,"
Esquire Trade Link,"Boudha,","00977-1-4482823,,"
GALAXY BUILDERS PVT. LTD.,"Swayambhu,","4284426,,"
General Trading Concern,"P.O. Box: 22, Hetauda,","520202524963,,"
HIMALAYAN CLASSICAL WOLLEN CENTRE,"Thamel,","4228008,,"
HOME ENTERPRISES,"Patan Dhoka, Lalitpur","553376298510122699841277954,,"
IDMC PVT. LTD.,"Kupandole, Lalitpur","50117365011737,,"
Indreni Trade Concern,"Chakrapath,","00977-1-4371394,,"
Kathmandu Colour World,"Samakhusi, P.O. Box: 8975 EPC 5152,","00977-1-43529784355029,,"
K.C.ENGINEERING ENTERPRISES PVT.LTD.,"Lazimpat,","44151034415196,,"
KHWOPA HANDICRAFT CREATION CENTRE,"Golmadhi,","66149489841300110,,"
MAA Nalini Electrode (P) Ltd.,"Narayanpath, Bhairahawa","521420,,"
M.B. WOOD CARVING AND HANDICRAFT,"Butwal/Bhairahawa,","5440399847049599,,"
Modern Paint & Bathwares,unknown,"662970,,"
Namaste Roadways,"Balkhu,","00977-1-42791444219644,,"
Neeru's Rang Mahal,"Pulchowk,","00977-1-55285525532968,,"
New B. R. Enterprises,"Manbhawan,","00977-1-55534095534230,,"
New Reliable Trade Link,"Maharajgunj,","00977-1-21111069851022175,,"
New Sheetal Paint Store,"Bhonsiko Tole, P.O. Box: 10922, Ktm,","00977-1-42265464228772,,"
NIRAYOO ARTIST AND DESIGNER,"Pulchowk, Lalitpur","55209915553524,,"
OM SHANTI DIGI PRINTING PVT. LTD.,"Putalisadak,","442520098510984599841237760,,"
Panchakanya Rice Mill (P) Ltd.,"Lalitpur, P.O. Box: 2743, Ktm,","00977-1-55265515548235,,"
PRATIMA AND BROTHERS,"BP Chowk, Butwal/Bhairahawa","5455889857026481,,"
Reliance Paints Industries Pvt. Ltd.,"Baneshwor,","00977-1-20420899851056903,,"
Shree Hanuman Enterprises,"Koteshwor, P.O. Box: 5273, Ktm,","00977-1-44848552053057,,"
Shree Carriers,"Bhote Bahal,","055-520468,,"
SHRESTHA TRADE LINK,"Jhapa,","58215198526700769842621962,,"
Siddhi Ganesh Transport,"Sorakhutte,","00977-1-43596674361441,,"
Square Trade Link,"Boudha,","00977-1-4482823,,"
SRI SHYAM MACHINERY TOOLS AND GENERAL SUPPLIERS,"Ghantaghar,","534440521174,,"
Star Paint Product,"New Road,","00977-1-4240441,,"
Star Trading Co.,"Kalimati,","00977-1-20213749841200601,,"
Sugam Transport (Nepal) Pvt. Ltd.,"GPO: 443, Ktm, Bag Durbar,","522190521643,,"
TRACTORS NEPAL PRIVATE LIMITED,"Jawalakhel, Lalitpur","55503805532329,,"
TURBO AND STEERING CENTRE,"Naikap,","43152229841285664,,"
United Paints Industries,"Basundhara, P.O. Box: 13372, Ktm,","00977-1-4355571,,"
Uniplus Engineers (P) Ltd.,"Bag Bazar, P.O. Box: 8523, Ktm,","00977-1-42563044255518,,"
WINES AND LIQUOR SHOP,"Buddhamarg,","525888525644,,"
Dalmiya Paints & Chemical Industries,"Old Railway line road,","+977-1-523231,+977-986-5360236,"
J. B. Transport,"2V6C+WWC, Romeo Street, Adarshnagar,","+977-1-525925,+977-980-1810013,"
NEW SCIENCE HOUSE,"Thapathali,","21714919841214465,9851149955,"
PYRAMID INDUSTRIES,"Diamound Park, Ahmedabad","unknown,,"
Kalpataru Carrier,"JXVX+9HH, Harkalal Marga,","+977-23-540332,,"
Kirloskar Generators Sales and Services,"Lalitpur,","015555410,,"
Sheetal Color Center,"Putalisadak,","00977-1-4242877,,"
ASHOKA KRISHI TRADERS,"Naya Sadak 12, Bhairahawa","071- 526371,00977 - 9857020032,"
BHATTACHAN WRAPPING PRODUCTS PVT. LTD.,"Balaju,","4351327,,"
Annapurna Maida Mills (P) Ltd.,"Katahari,","523121,,"
AMARAWATI MADYASALA PVT. LTD.,"Kalimati,","42728794270730,,"
BAGMATI TRADE CONCERN,"Tripureshwor,","42124314211210,,"
Balaju Dal Mill,"Balaju,","00977-1-43503274350889,,"
Berger Jenson & Nicholson (Nepal) Pvt. Ltd.,unknown,"00977-1-66102526611011,,"
BHADGAON WOOLLEN INDUSTRIES PVT. LTD.,"Bhaktapur,","6612232,,"
BIJAY AND COMPANY TRADERS,"Udyogpuri, Butwal/Bhairahawa","520364,,"
B.M. ENTERPRISES,"Tripureshwor,","42611984266862,,"
Chandra Shiva Rice & Oil Mills,"Pokhariya, P.O. Box: 27, Btr,","522988522376,,"
CON-TECH (P) Ltd.,"Tinkune, P.O. Box: 3167, Ktm,","00977-1-448733444873354473154,,"
Durga Modern Dal Mill & Durga Modern Oil Mill,"Siddhartha Nagar, Bhairahawa","520360,,"
Friends Road Carriers Pvt. Ltd.,"Khichapokhari, P.O. Box: 412, Ktm,","00977-1-42291694242288,,"
GLOBE ELECTRICAL AND METAL DISTRIBUTORS,"Khichapokhari,","42238494240006,,"
GLOBAL SUPPLIERS,"Chauraha, Butwal/Bhairahawa","5419679857025050,,"
Gupta Dal & Oil Mill,unknown,"522593,,"
Himalay Paints Centre,"Boudha,","00977-1-4484906,,"
Indreni Paints (P) Ltd.,"Kuleswor,","00977-1-5525490,,"
JAY NEPAL TRADING CENTER,"Narayan Path, Butwal/Bhairahawa","5233899804430157,,"
JAY GANAPATI COMMERCIAL PVT. LTD.,"Kathmandu,","4417229,,"
Jitendra Chamal Laghu Udyog,"Goshwara Road,","524619522669,,"
J.K. WOOD- CARVING IND.,"Kwabahal, Lalitpur","55383925538536,,"
J. P. Transport,"Satghumti,","522031523698527453,,"
Jyoti Dhuwani Sewa,"Kupondole, P.O. Box: 8975 EPC 1824,","00977-1-55426374487753,,"
Kalika Coal Concern,"Resham Kothi,","526121521321,,"
KALASH WOOL INDUSTRIES PVT. LTD.,"Tripureshwor,","42125604260196,,"
Kathmandu Maida Mills Pvt. Ltd.,"Balaju, P.O. Box: 351, Ktm,","00977-1-43502214350385,,"
Khadhya Udhyog Limited,"Hetauda Ind. District,","520315520127,,"
LAB INTERNATIONAL PVT. LTD.,"Thapathali,","42443844253411,,"
Laxmi Paints Emporium,"Bhosiko Tole,","00977-1-4244836,,"
Mahalaxmi Pulverising Udyog,"Bhonsiko Tole, P.O. Box: 4626, Ktm,","00977-1-42241034244837,,"
Mahalaxmi Pulverising Udyog,"Bhosiko Tole, P.O. Box: 4626, Ktm,","00977-1-42241034244837,,"
Manish Traders,"Mahendra Path,","520752522798,,"
MANAKAMANA WOOLEN INDUSTRY,"Chhetrapati,","4253033,,"
MOUNTAIN SHAWL CENTRE,"Thamel,","4260100,,"
MULTITEKNIX NEPAL PVT. LTD.,"Maru,","4263306,,"
New Pashupati Road Carrier,"Sundhara,","00977-1-425880842588094221126,,"
North Eastern Carrying Corporation,"Bhotebahal, P.O. Box: 13621, Ktm,","00977-1-42217414255291,,"
OM SAI INTERNATIONAL,"Teku,","42626474263497,,"
PANCHASHEEL INTERNATIONAL PVT. LTD.,"Teku,","42626474263497,,"
Plastic Fiber Glass Industry P. Ltd.,"Indra Chowk,","00977-1-422770942741074276226,,"
POWER PARTS INTERNATIONAL PVT. LTD.,"Hiti Durbar,","44349344421505,,"
Prakash Roadways (Nepal),"Khichapokhari,","00977-1-42229184256620,,"
PRAMOD SCIENTIFIC TRADERS,"Thapathali,","4260674,,"
PUJA PLASTIC INDUSTRIES,"Tilottama-15,Madhbaliya,","unknown,+977-984-7281299,"
Raj Carriers,unknown,"526063521826,,"
RATNA PHALAM UDYOG,"Teku,","4244412,,"
RIJWAN ENGINEERING UDHYOG,"Ind.State,","522052523467,,"
ROLPA CARPET INDUSTRIES PVT. LTD.,"Bouddha,","4820053,,"
Sagarmatha Flour Mills,"Main Road,","525537524527525827,,"
Sagarmatha Flour Mills,"Tankisinuwari,","540230,,"
Sajha Dhuwani Sewa Pvt. Ltd.,"Balkhu, P.O. Box: 10389, Ktm,","00977-1-42717752023090,,"
Skk Homes,"Minbhawan, P.O. Box: 13254, Ktm,","00977-1-44770944476927,,"
Surya Laxmi Paints Traders,"Bhosiko Tole,","00977-1-4244836,,"
THE ORIANTAL WOOD CARVING INDUSTRIES,"Mangal Bazar, Lalitpur","55375725531076,,"
TULASI KO STORE,"Khichapokhari,","42206504217438,,"
UCHCHAKOTI MACHINERY STORE & SUPPLIERS,"Godawari Road,","52402498584203579858420257,,"
Vikash Flour Mill (P) Ltd.,"Dillibazar, P.O. Box: 1991, Ktm,","00977-1-4437991,,"
Asheem Enterprises,"Tripureshwor,","00977-1-42621235545835,00977-9851057331,"
Asian Paints (Nepal) Pvt. Ltd.,"Hetauda (Off.),","520743521519,,"
Baba Flour Mills (P) Ltd.,"Siddhartha Chowk,","+977-1-526610+977-1-524377,,"
Colour House,"Kamaladi,","00977-1-4443826,00977-9849127249,"
JAY BALAJI TOOLS AND BROTHERS,"Dharan Road,","+977-1-525375,,"
J. B. Transport,"Satghumti,","522031523698527443,,"
LUMBINI POLYMER UDHYOG PVT. LTD.,"Ind.State, Butwal/Bhairahawa,","+977-71-520657+977-71-540657,,"
Nepal Paint Industries Pvt. Ltd.,"Hattisar, P.O. Box: 15,","+977-1-4436732+977-1-4436816,,"
Nepal Shalimar Paints Pvt. Ltd.,"Kuleshwor, GPO Box: 12244,","+977-1-4281569+977-1-4285414,,"
Pashupati Color House,"Bagdol,","00977-1-6202559,00977-9851085637,"
Rupa Paints,"Srijana Chowk,","977 61 535083,977 9856020773,"
Abhisek Transport Co. (P) Ltd.,"Kamal Danda,","520855,,"
Achyut Rice Mill,"Kanchanbari,","522506,,"
Adarsha Enterprises,"Balaju,","00977-1-4358701,,"
Adarsh Transport (P) Ltd.,"Adarsha Nagar,","522718,,"
AGRO MACHINERY TRADERS,"Main Road,","5404099852671206,,"
AJAY MACHINERY STORES,"Milanchowk, Butwal/Bhairahawa","520364522779,,"
Aman Rice Mill,"Bhadrakali Chowk,","523270,,"
Ambika Transport,"Pokhariya,","523477,,"
AMIT STORES,"Dharan Road,","525351472727980430978198520300979804075887,,"
ANANDA ENTERPRISES,"Kathmandu,","4213623,,"
A. N. Enterprises,"Maharajgunj,","00977-1-4371141,,"
ANISH MECHINARY STORES,"Murli,","523288,,"
Anjan Overland Service,"Khichapokhari, P.O. Box: 15111, Ktm,","00977-1-4249629,,"
Annapurna Rice Mill,"Narayanghat,","056-520422,,"
"Annapurna Rice, Oil Mills","Khanar,","580077580078,,"
Annapurna Business Centre,"Kamaladi,","00977-1-4422807,,"
Annapurna Transport (P) Ltd.,"Munal Path,","524040,,"
Arihant Multifibers Ltd.,"Sonapur, Sunsari, P.O. Box: 363, Ktm,","540016,,"
Ashok Rice & Oil Mills,"Katari,","522606,,"
Ashish Carrier,"Dharan Road,","+977-1-525585,,"
Asian Paints Emporium,"Alakhiya Road,","522701,,"
Asian Traders,"Surkhet Road,","521074,,"
Asma Coal Store,"Rani,","524967,,"
ASMA COLD STORE,"Rani,","524967,,"
Asta Engineering Works,"Lazimpat,","00977-1-44238759841519201,,"
Astha Food Industry,unknown,"056-521049,,"
ASTHA TRADING CONCERN,"Old Baneshwor,","44918639851064299,,"
