Name,Address,Telephone
P.R. TRADERS AND SUPPLIER PVT. LTD.,"Tinkune, Kathmandu, Nepal,","01-4478689021-462072 (Biratnagar office),9851166880,"
Raj Auto Works,"Kalanki,","00977-1-22002114271920,,"
Vehicle Consult Pvt. Ltd.,"Biratnagar, Pipal Chowk,","9851166880,9851166880,"
MSK Automobiles,"Kantipath,","00977-1-42473324229959,,"
MUKTINATH DARSAN PVT. LTD.,"Teku,","42587294255643,,"
Real Car Center,"Bagdol, Ring Road,","+977-1-5190540,,"
SYKAR COMPANY LTD.,"Dhobighat, Lalitpur","55497412383223,,"
Greenland Automobiles,"Kupondole,","00977-1-50117705011771,00977-9851049259,"
Morang Auto Works,"Tripureshwor, Teku Road,","+977-1-4261160,,"
Raju Mo-Bike Concern,"Putalisadak Newplaza,","00977-1-4431289,9851031444,"
Unique Car Decoration Pvt Ltd,"Kuleshwor,,","00977-1-4275882,9841812658,"
GREEN LIGHT AUTOMOBILES PVT. LTD.,"Kupandole, Lalitpur","50117705011771,,"
ALPINE MOTORS COMPANY PVT. LTD.,"Lazimpat,","44410864441087,,"
Bajra Enterprises (P) Ltd.,"Ktm Plaza (Branch Off.), P.O. Box: 2143, Ktm,","00977-1-4253140Ext.10142261694240504,,"
Bajra Enterprises Pvt. Ltd.,"Teku Road, P.O. Box: 2143, Ktm,","00977-1-4231532,,"
DSR Trading,"Bhotebahal (H.O),","00977-1-426182242543044263346,,"
DUGAD BROTHERS AND SONS,"Kantipath,","4244352,,"
Gorakhkali Rubber Udhyog Ltd.,"Kalimati, P.O. Box: 1700, Ktm,","00977-1-427110242745374276274,,"
Gorakhakali Rubber Udhyog Ltd.,"GPO: 1700, Ktm, Kalimati,","427110242745374276274,,"
GURANS ENGINEERS PVT. LTD.,"Balaju,","43629924350912,,"
KALINCHOWK TRADING CO.,"Tinkune,","4489009,,"
MALIRAM SHIVAKUMAR,"Shiva Arcade,","42225234241504,,"
MANAKAMANA DARSHAN PVT.LTD.,"Naxal,","4434690443464844348254434860,,"
NATIONAL TOURS SERVICE,"Lazimpat,","44381164410130,,"
Ravi International,"Milan Chowk, New Baneshwor,","4472914,,"
SAGUN TRADING,"Basundhara,","43531364355867,,"
SHREE ECO VISIONARY PVT. LTD.,"Kumaripati, Lalitpur","21220305538689,,"
Soorya Auto Mechanical Works (P) Ltd,"Chabahil,","00977-1-44853644485365,,"
SOORYA AUTO MECHANICAL WORKS PVT. LTD.,"Chabahil,","44853644485365,,"
SURYA PAINTS AND CHEMICAL INDUSTRY PVT. LTD.,"Sanepa, Lalitpur","55452425538655,,"
TEJ AND KARAN ENTERPRISES,"Teku,","425479242319994248990,,"
Trishul Automobile,"Subidhanagar,","00977-1-4492295,,"
Om Khadya Udhyog,"Padam Road,","051-525959,9855020922,"
ADMIRE TOURS AND TRAVELS PVT. LTD.,"Lakeside,","98462323189804132577,,"
A. K. Auto Workshop,"Dhobhighat,","00977-1-55520555529106,,"
Bajra Enterprises (P) Ltd,"Dang, Dang","082-560058,,"
Dhana Shree Auto Care,"Jadibuti,","00977-1-6639177,,"
Impact Pvt. Ltd.,"Dhobighat,","00977-1-5529130,,"
Kiram Motorcycles Workshop,"P.O. Box 8975,","97714256955,,"
Manakamana Darshan (P.) Ltd.,"Cheres Station, Gorkha","064-460044,,"
Nepal Tyre House,"Tripureshwor,","00977-1-422722542550429841222929,,"
SINHAL BROTHERS AND SONS,"Sanihat,","460972691049,,"
TIME TO TIME TOURS AND TRAVELS PVT. LTD.,"Sorahakutte,","43840672090519,,"
YOUR VEHICLE SERVICE PVT. LTD.,"Naxal,","44272739851091470,,"
K. P. International Pvt. Ltd.,"Teku,","00977-1-42412644251906,00977-9851110754,"
K.P. International Pvt. Ltd,"Teku,","00977-1-42412644251906,00977-9851110754,"
Star International Ltd.,"Thapathali, P.O. Box: 2864, Ktm,","00977-1-42425524256090,00977-9851060695,"
Variable Frequency Drive & UPS,"Pani Tanki,","00977-51-200995,00977-9725141226,"
Adarsh Motor Service Station,"Adarsha Nagar,","5214705221274410905 (Ktm),,"
A.D. INTERNATIONAL,"Nayabazar,","528123,,"
Agni Incorporated Pvt. Ltd.,"Balaju, P.O. Box: 3545, Ktm,","00977-1-43520764352806,,"
Aku Nepal Enterprises,"Kalimati, P.O. Box: 2784, Ktm,","00977-1-42883394286018,,"
AMATYA ENTERPRISES PVT. LTD.,"Exhibition Road,","42271264227098,,"
AM INTERNATIONAL PVT. LTD.,"Thapathali,","4233331,,"
AMLESHWOR COLD RESOLING CENTER,"Swayambhu,","42855444270002,,"
Annapurna Lifan Company Pvt. Ltd.,"Teku, P.O. Box: 3295, Ktm,","00977-1-42298554241521,,"
Annapurna Lifan company Pvt. Ltd.,"Teku Road,","00977-1-42415214229855,,"
Annapurna Associates Pvt. Ltd.,"Teku Road,","42415214229855,,"
Arihant Tyre (P) Ltd.,"Teku, P.O. Box: 1031, Ktm,","00977-1-4261220,,"
ASB Automobiles,"Nayabazar, P.O. Box: 170, Pkr,","525849,,"
ASIAN AUTOMOBILES,"Nayabazar,","522905539279061207405,,"
AUTO WORLD PVT. LTD.,"Murli,","525376528132,,"
AUTOPARTS INTERNATIONAL,"Putalisadak,","42256074244317,,"
AUTO CRAFT PVT. LTD.,"Janakpur,","5278935601669844097069,,"
AWAI AUTO TRADING COMPANY,"Jyatha,","42493754249115,,"
Bajra Enterprises (P) Ltd.,"Basundhara (H.O), P.O. Box: 2143, Ktm,","00977-1-4358313,,"
Bansal Enterprises,"Tripureshwor,","00977-1-42605154251603,,"
Bansal Tyre Center,"Tripureshwor, P.O. Box: 8455, Ktm,","00977-1-4240853,,"
BERGER JENSON AND NICHOLSON NEPAL PVT. LTD.,"Tinkune,","444603844660394497833,,"
BHAJURATNA ENGINEERING AND SALES PVT. LTD.,"Kantipath,","42254904225134,,"
BHUSAL INTERNATIONAL,"Nepalgunj Road,","5213079728146284,,"
BHUWANESHWARI AUTOMOBILES PVT. LTD.,"Butwal/Bhairahawa,","438908437061,,"
Bikash Inter Continental,"Kantipath, P.O. Box: 485, Ktm,","00977-1-422500942443524248633,,"
BMC-AES (P.) Ltd.,"Main Road,","526012,,"
Bohara Industries (P) Ltd.,"Bohara Niwas, P.O. Box: 18, Btr,","525182530313,,"
Bosch Injection Pump,"Maharajgunj, P.O. Box: 3130, Ktm,","00977-1-4720266,,"
Bright Orient International Pvt. Ltd.,"Tripureshwor, P.O. Box: 12570, Ktm,","00977-1-42612214256404,,"
Brother's Auto Pvt. Ltd.,"Gongabu,","00977-1-43590399851040255,,"
Buddha Auto Works Pvt. Ltd.,"Maharajgunj,","00977-1-4720141,,"
BUDDHA TRANSPORT SERVICE,"Gairidhara,","44380144420722,,"
BUSINESS LINK INTERNATONAL,"Maharajgunj,","43735004372321,,"
CASURA AUTOMOBILE WORKSHOP,"Balaju,","43520764352806,,"
CLEAN KANTIPUR VEHICLE SERVICE PVT.LTD.,"Durbarmarg,","42298704223143,,"
Country Motor Workshop,"Maharajgunj, P.O. Box: 8975 EPC 4025,","00977-1-43753634370890,,"
County Motor Workshop,"GPO: 8975 EPC 4025, Maharajgunj,","43708904374084,,"
DEEP LAXMI INTERCONTINENTAL PVT. LTD.,"New Baneshwor,","47851814782847,,"
DEEPAK TRADING CO. PVT. LTD.,"Kalanki,","42773084272466,,"
Delta Auto Service Centre Pvt. Ltd.,"Sankhamul, P.O. Box: 24832, Ktm,","00977-1-4785357,,"
Dhapi Enterpries,"biratnagar-8Box No-84,","021525919,,"
DONGFENG SALES NEPAL PVT. LTD.,"Swayambhu,","42726774287140,,"
Dugar Brothers & Sons,"Dugar Niwas, Kantipath, P.O. Box: 485, Ktm,","00977-1-422500942288134248633,,"
EASTERN MOTORS,"Gairidhara,","444481444448154442664,,"
EASTERN AUTO DISTRIBUTORS,"Saronchiya,","524773,,"
EUROGEAR,"Teku,","42612354264623,,"
Everest Auto International Pvt. Ltd.,"Teku, P.O. Box: 11432, Ktm,","00977-1-4242697,,"
GAIRE TYRE AND TREAD,"Butwal/Bhairahawa,","545924544924,,"
Global Motorcycle Spare Parts,"Jyatha, P.O. Box: 3470, Ktm,","00977-1-4226641,,"
GLOBAL ASSOCIATES PVT. LTD.,"Kamaladi,","42255494221189,,"
"GO FORD, GO AUTOMOBILE PVT. LTD.","Thapathali,","42442544257001,,"
GORAKHKALI RUBBER UDYOG LTD.,"Kalimati,","42787284271102,,"
Green View Vehicles Service (P) Ltd.,"Panipokhari, P.O. Box: 3509, Ktm,","00977-1-4265068,,"
GREEN ELECTRIC VEHICLE PVT. LTD.,"Hariharbhawan, Lalitpur","5532419,,"
GREENLAND MARKETING PVT. LTD.,"Swayambhu,","427001442864142021036,,"
GREEN VIEW VEHICLES,"Kathmandu,","4436689,,"
GUNJAN PAINTS LTD.,"Thaltej, Ahmedabad","91-79-68588816852383,,"
Gurans Business System (P) Ltd.,"Teku, P.O. Box: 5093, Ktm,","00977-1-4268363,,"
Gyan Industries (P) Ltd.,"Ramshah Path, P.O. Box: 6661, Ktm,","00977-1-443040644304544430149,,"
HEM TRADING HULAS MOTORS PVT. LTD.,"Khichapokhari,","4250001,,"
Himalayan Industries (P) Ltd.,"Bohara Niwas, P.O. Box: 18, Btr,","522203530313,,"
HIMALAYAN TRANSPORT SERVICE,"Naxal,","4422975,,"
INCO PVT. LTD.,"Kalikasthan,","44319924433045,,"
International Motorcycle Spareparts,"Kantipath,","00977-1-4240385,,"
INTERNATIONAL AUTO PARTS,"Nayabazar,","537222537333535444,,"
JAGDAMBA AUTOMOBILES,"Kuleshwor,","4279446,,"
JAGADAMBA ENGINEERING PVT. LTD.,"Naikap,","43120284311413,,"
J AND K ENTERPRISE,"Gwarko, Lalitpur","5200971,,"
Jay Auto Centre,unknown,"521887,,"
JAY PASHUPATI MOTORS,"Dhunga Adda,","4272582,,"
JYOTI RUBBER UDYOG,Lalitpur,"5544771,,"
Kaizen Auto Care Pvt. Ltd.,"Koteshwor,","00977-1-46016414602541,,"
KANSAI NEROLAC PAINTS LIMITED,"Putalisadak,","20023924281192,9855024475,"
LAL AUTO PARTS,"Teku,","4250116,,"
LILA ASSOCIATES PVT. LTD.,"Swayambhu,","427001442864142021036,,"
LILA INTERNATIONAL PVT. LTD.,"Kuleshwor,","4286414,,"
Maitidevi Auto Center Pvt. Ltd.,"Maitidevi,","00977-1-4443441,,"
MAKALU TYRE CENTER PVT. LTD.,"Kuleshwor,","4670396,,"
Mandela Overseas Super Trading (P) Ltd.,"Kalanki, P.O. Box: 8656, Ktm,","00977-1-42749314272124,,"
Manakamana Trade Link,unknown,"033-560987,,"
Mandela Overseas Super Trading (P) Ltd.,"Teku Road, P.O. Box: 8646, Ktm,","00977-1-42653364265337,,"
MANASAROVAR TRAVELS AND TOURS PVT. LTD.,"New Bus Park,","435399843534814364964,,"
MANAKAMANA DARSHAN SERVICE,"Old Baneshwor,","44930744499203,,"
MOTO CARE,"Gangabu,","4364469,,"
M. S. Auto Recondition Center,"Dhapasi, P.O. Box: 8975 EPC 4025,","00977-1-43532954385531,,"
M.S. Auto Recondition Center,"Dhapasi, P.O. Box: 8975 EPC 4025,","00977-1-43532954385531985108995,,"
MUGI TRANSPORT SERVICE PVT. LTD.,"Jyatha,","42647102190051,,"
Muktinath Darshan Pvt. Ltd.,"Babar Mahal (Ktm Branch Off.),","00977-1-42587294262674,,"
Muktinath Darshan Pvt. Ltd.,"Prithivichowk,","531550531666,,"
MUTUAL TRADING CO. PVT. LTD.,"Makhan,","4263858,,"
NAGARJUN AUTOMOBILES PVT. LTD.,"Nayabazar,","532734,,"
Nakarmi Motorcycle Paint Service,"Khusibu,","00977-1-42892519851051684,,"
Nakasu International,"Kalimati, P.O. Box: 4328, Ktm,","00977-1-42763694284540,,"
Nepal Autogas Pvt.Ltd,"Boudha,","00977-1-44853644485365,,"
Nepal Trade & Service Ltd.,"Rani,","435618435765,,"
Nepal Trading Concern (P) Ltd.,"Tripureshwor, P.O. Box: 1452, Ktm,","00977-1-42611604261847,,"
NEPAL AUTO DISTRIBUTORS PVT. LTD.,"Kamaladi,","4243743,,"
NEPAL ELECTRICAL VEHICLE INDUUSTRIES PVT.LTD.,"Lazimpat,","44360004426999,,"
NEPAL MOTOR CO. PVT. LTD.,"Tripureshwor,","42616734229630,,"
NEW ARUN IMPEX,"New Road,","42463314247569,,"
NEW ERA AUTOMOBILES,"Kalimati,","42763694284540,,"
NEW COZY TRANSPORT SERVICE,"Bouddha,","44850484482740,,"
Northen Nepal Trading,"Thamel, P.O. Box: 7116, Ktm,","00977-1-4422608,,"
NOVINO TRADING HOUSE,"Shripur,","522593,,"
PADMA SHREE PVT. LTD.,"Nagpokhari,","44119004435688,,"
PASHUPATI PAINTS PVT. LTD.,"Babarmahal,","42582094265405,,"
Pooja Rice Mill,"Kantipath, P.O. Box: 485, Ktm,","00977-1-42250094244352,,"
Rab Ren International,"Nagpokhari, P.O. Box: 3438, Ktm,","00977-1-44121814443158,,"
RATANALAXMI INTERNATIONAL PVT. LTD.,"Surkhet Road,","5510759858050244,,"
REGAL TRADING CIRCLE PVT. LTD.,"Balaju,","43504064356395,,"
RELIABLE TRADE LINKS PVT. LTD.,"Pulchowk, Lalitpur","55252255535133,,"
RISHAV INTERNATIONAL PVT. LTD.,"Basantapur,","42411814243525,,"
ROYAL TRADING INTERNATIONAL,"Putalisadak,","4424602,,"
Sagun Trading Company P. Ltd.,"Basundhara,","00977-1-435313643553654355867,,"
SAPANA INTERNATIONAL,"Milanchowk, Butwal/Bhairahawa","545382551182,,"
Shakya Businss System P. Ltd.,"Kalimati, P.O. Box: 1360, Ktm,","00977-1-424195942729434263345,,"
SHATAKSHI ENTERPRISES,"Tripureshwor,","42409274238088,,"
Shreeansh International P. Ltd.,"Tripureshwor,","00977-1-42542264243027,,"
SHREE NIL SARASWATI SUPPLIERS PVT. LTD.,"Tukucha,","44462459851021289,,"
SHYAM IMPEX,"Roongta Market,","523491521228,,"
SOUTH ASIAN TRADING CO. PVT. LTD.,"Thapathali,","42453744245444,,"
Sugan Trading Company (P) Ltd.,"Samakhushi,","00977-1-43531364355867,,"
Sumit Trade Link,"Kalimati,","00977-1-42740294274030,,"
SWASTIK INTERNATIONAL,"Narayangadh, Chitwan","526562570237,,"
TATA ENGINEERING AND LOCOMOTIVE CO. LTD.,"Panipokhari,","4426820,,"
The Ganesh Enterprises Pvt. Ltd.,"Kamal Pokhari, P.O. Box: 1906, Ktm,","00977-1-44228184423444,,"
Top Tree Int'l (P) Ltd.,"Teku Road, P.O. Box: 6864, Ktm,","00977-1-4254432,,"
Tyre House,"Teku, P.O. Box: 2337, Ktm,","00977-1-42621204261175,,"
Tyre International Pvt. Ltd.,"Tripureshwor,","00977-1-42623024261340,,"
TYRE EMPORIUM,"Adarshnagar,","522462,,"
TYRE INTERNATIONAL,"Tripureshwor,","42623024261340,,"
UDR Auto Engineering,"Nayabazar, P.O. Box: 170, Pkr,","534708,,"
Vaishali Trade Links Pvt. Ltd.,"Kalimati,","00977-1-4288575,,"
Vishwakarma Newa,"Putalisadak, P.O. Box: 112, Ktm,","00977-1-4420513,,"
VISHWAKARMA AUTO MART,"Nayabazar,","5388639856029017,,"
VISHWA KARMA NIWA,"Putalisadak,","4420513,,"
Worldwide Trading Co Pvt Ltd,"527/34 Narayan Gopal Sadak, Lazimpat, P.O. 697,","4429469,,"
Yeti Traders (Fosti Motorcycle),"Kamalpokhari, P.O. Box: 4563, Ktm,","00977-1-4435653,,"
Mahabir Trade Link Pvt. Ltd.,"Sanepa,","00977-1-5532705,00977-9851077383,"
PASHUPATI TRANSPORT NEPAL,"Old Baneshwor,","44767184477237,,"
SAI AUTO POINT,"Chitwan,","056-420010056-420011,9855056754,"
Shiva Shakti Group,"Prithvi Chowk,","061-522198551159,9846084288,"
A.G.Group Suppliers,"Kuleswor,","977-1-4672156,,"
A.K.U. Nepal Enterprises,"Kalimati,","00977-1-42883394286018,,"
A-One Sales & Service,unknown,"00977-1-6613595,,"
AUTO AND MACHINERY CONCERN,"Putalisadak,","0162088709841412395,,"
AUTO WORLD,"Praharitole, Butwal/Bhairahawa","526300526100,,"
Bagmati Cold Retreading (P) Ltd.,"Swoyambhu,","00977-1-42725774283549,,"
BAJRANG AUTO MOBILES,"Maina Bagar, Butwal/Bhairahawa","547536540536,,"
Barahakshetra Auto Servicing Pvt. Ltd.,"Hadigaun,","00977-1-4420302,,"
BERGER JENSON AND NICHOLSON NEPAL,"Naxal,","44460384466039,,"
BHATBHATENI AUTO CENTER,"Bhatbhateni,","44244954422475,,"
Bishnu Auto Care Pvt. Ltd.,"Dilli Bazar,","00977-1-44410414441042,,"
DELTA MOTOR WORKS PVT. LTD.,"Dhumbarahi,","4371104,,"
GAUTAM BODY BUILDERS,"Maina Bagar, Butwal/Bhairahawa","540774540773,,"
Harmony Auto International,"Harihar Bhawan,","00977-1-5550547,,"
Himalaya Auto World,"Naya Bazar,","537345524848,,"
HIMALAYAN AUTO WORLD PVT. LTD.,"Balaju,","43835789851098457,,"
International Motorcycle Spareparts,"Ramshah Path, P.O. Box: 2864, Ktm,","00977-1-422194544181614226641,,"
International Motors Pvt. Ltd.,"Teku,","00977-1-42653364265337,,"
Janashakti Auto Workshop,"Sat Dobato, P.O. Box: 1359, Ktm,","00977-1-55407159851067776,,"
Jana Shakti Auto Workshop,"GPO: 1359, Ktm, Sinchahiti, Satdobato,","5540715,,"
JAYA CONFECTIONARY PVT. LTD.,"Naxal,","44185864412276,,"
KAIZEN AUTO CARE PVT. LTD.KAIZEN AUTO PARTS PVT. LTD.,"Mahadevsthan,","4469641,,"
Kantipur Auto Engineering Workshop,"Tinkune,","00977-1-44879804493492,,"
KANCHAN AUTO ENGINEERING WORKS PVT. LTD.,"Kailali,","5219879848422423,,"
KARCHER SERVICING CENTRE,"Sinamangal,","unknown,9802047015,"
KATHMANDU COLOR WORLD TRADE,"Gangabu,","435297843550294363139,,"
LAMA TRANS SERVICE,"Kamaladi,","4248295,,"
Leon Auto Works,"Shantinagar,","00977-1-6213069,,"
LEON MOTORS PRIVATE LIMITED,"Shantinagar,","4484074,,"
Mahabir Trade Concern,"Kalanki,","00977-1-4302698,,"
MAHABIR AUTOMOBILE,"Dharan Road,","460208460592,,"
Metro Car Wash Pvt. Ltd.,"Babar Mahal,","00977-1-4241043,,"
Motorcycle Trading House,"Kalanki,","00977-1-4037013,,"
MULTY PLY,"Ghantaghar,","525321524314531800,,"
Nepal Valley Engineering & Auto Works Pvt. Ltd.,"Balaju,","00977-1-4362108,,"
Nepal Tyre Centre,"Kalimati, P.O. Box: 567, Ktm,","00977-1-42745344278608,,"
NEPAL AUTO TRADERS,"Sanepa, Lalitpur","554209755251789851102979,,"
NEPAL COMFORT TOUR SERVICE PVT. LTD.,"Lazimpat,","44312804427415,,"
NEW NEPAL AUTOMOBILE SERVICE,"Nayabazar,","52567698560293309846046543,,"
OM SANJAYSHREE ENTERPRIESE,"Kalimati,","42783434261347,,"
P. M. Automobiles Works,"Dhobidhara, P.O. Box: 10840, Ktm,","00977-1-44254614441348,,"
P. M AUTOMOBILE WORKS,"Dhobidhara,","44254614441348,,"
Popular Auto Works,"Gyaneshwor, P.O. Box: 12411, Ktm,","00977-1-4417383,,"
Pravin Motorcycle Parts Accessories Pvt. Ltd.,"Kantipath,","00977-1-4261690,,"
Raju Work Shop,"Kuleshwor,","00977-1-42848964257268,,"
RAMESHWOR HARDWARE AND MOTOR PARTS,"Dhunga Adda,","43122304312267,,"
R.C. Auto Enterprises Pvt. Ltd.,"Gwarko,","00977-1-50064025006403,,"
ROYAL PALACE,"Lazimpat,","424180620030664222797,,"
Sanepa Diesel Service Center,"Sanepa,","00977-1-5526772,,"
SAS Auto Care Centre,"Kalimati, P.O. Box: 5830, Ktm,","00977-1-4278450,,"
SATHIYA TRADERS,"Teku,","42697214243118,,"
SHAKTI TURE AND TRADERS,"Main Road, Butwal/Bhairahawa","5405259847034525,,"
SHIVA MAURITI SERVICE CENTRE,"New Baneshwor,","783133,,"
Shrestha International Trading Concern,"Dang, Dang","082-560969,,"
SHREE VEHICLE AND RECONDITION PVT. LTD.,"Kalanki,","42825704275878,,"
SHRI SHAKTI COLD RETREADERS PVT. LTD.,"Maina Bagar, Butwal/Bhairahawa","5475259857025225,,"
SIGMA TRAVELS AND TOURS PVT. LTD.,"Narayangadh, Chitwan","521278,,"
SONUMONU TRADERS,"Gwarko, Lalitpur","5550467,,"
Sujan Traders,"Tripureshwor, P.O. Box: 21379, Ktm,","00977-1-4269892,,"
Sujata Tyre Trading Pvt. Ltd.,"Siddhartha Marg, P.O. Box: 20555, Ktm,","00977-1-42722659851033645,,"
Swoyambhu's Garrage,"Swoyambhu,","00977-1-4272329,,"
TALEJU AUTO DECO,"Kalikanagar, Butwal/Bhairahawa","4375139847024270,,"
The Ganesh Enterprises Pvt. Ltd.,"GPO: 1906, Ktm, Kamal Pokhari,","520061,,"
Top Gear Motorcycles Accessories,"New Baneshwor,","00977-1-4780107,,"
TRANSPORTATION SERVICE,"Bhaktapur,","661022098510251699803643426,,"
TSUNAMI VENICLE SERVICE PVT. LTD.,"Gairidhara,","44453449851047194,,"
Vivek Automobiles,"Kuleshwor,","00977-1-427010398412002879851060909,,"
Zenith Auto Trade Concern,"Buddha Chowk, Bhairahawa","527700,,"
AMRIT INTERNATIONAL LTD.,"Butwal/Bhairahawa,","549704,,"
JAY MATA DEE MOTORS,"Butwal/Bhairahawa,","071547924,9857026460,"
Manakamana Darshan (P.) Ltd.,"Manakamana Marga,","+977-1-4534648,,"
Auto Pacific (P) Ltd.,"Anamnagar (Branch Office),","00977-1-4770392,,"
BATAS BROTHERS AND MOTORS PVT. LTD.,"Gairidhara,","4441555,,"
PAGODA TOURIST AND PASSENGER TRANSPORT SERVICE,"Thamel,","44246929851024785,,"
Shankar & Brother Trade Link,unknown,"033-561563,9852830567,"
Amip International Traders,"Kupondole, P.O. Box: 10851, Ktm,","00977-1-5549770,,"
Auto Clinic,"Boudha, P.O. Box: 12823, Ktm,","00977-1-4478148,,"
Auto Pacific (P) Ltd.,"Bagdurbar (H.O),","00977-1-9851040020,,"
AVCO International (P) Ltd.,"Maitidevi,","00977-1-4413086,,"
AVCO SERVICE CENTRE PVT. LTD.,"Maitidevi,","44130864421353,,"
Baba Bishwakarma Motercycle Workshop,"Baluwatar, Gate No. 3, P.O. Box: 8975 EPC 5550,","00977-1-42268762150839,,"
BAGMATI ENGINEERING WORKS PVT. LTD.,"Teku,","42602354261063,,"
BAGMATI TRADE CONCERN,"Tripureshwor,","42124314211210,,"
Bansal Brothers,"Tripureshwor,","00977-1-42610804261394,,"
BANSAL TRADING CONCERN,"Tripureshwor,","42408534245154,,"
BANGLAMUKHI TRADE CENTER,"Kuleshwor,","0162170954281969,,"
B.M. ENTERPRISES,"Tripureshwor,","42611984266862,,"
Butwal Rubber Udyog,"Rajmarg Chowk, Bhairahawa","540220,,"
BUTWAL TYRE HIUSE,"Butwal/Bhairahawa,","5464359857021328,,"
CAR WASH CENTER PVT. LTD.,"Kalanki,","4271591,,"
Construction Equipment & Chemical Paint Trade Concern,"New Road,","00977-1-4219823,,"
COZY TRANSPORT SERVICE,"Bouddha,","44862654485897,,"
DAS BODY BUILDERS,"Pulbazar, Kavre","663208,,"
Dhital Auto Station,"Kupondole, P.O. Box: 2087, Ltp,","00977-1-5523276,,"
Durga Engineering & Auto Works (P) Ltd.,"Gyaneshwor, P.O. Box: 4444, Ktm,","00977-1-44131834417183,,"
ELECTRIC VEHICLE COMPANY,"Bhatbhateni,","4420670,,"
Everest Rubber Industries Pvt. Ltd.,"Mahendrapool,","525529523010,,"
General Auto Workshop,"New Baneshwor, P.O. Box: 21480, Ktm,","00977-1-44630529851090261,,"
Gorakhkali Rubber Udhyog Ltd.,"Deurali, Gorkha, Tanahu","065-540079540045/46,,"
G. S. A. Auto (P) Ltd.,"Tripureshwor, P.O. Box: 7117, Ktm,","00977-1-4241471,,"
HARATI AUTO TRADERS,"Hattisar,","4247246,,"
Hirachan Vehicle Pvt. Ltd.,"Gwarko,","00977-1-4352120,,"
JAGADAMBA AUTOMOBILES,"Naikap,","43103984311413,,"
Karcher Servicing Center,"Tinkune, P.O. Box: 1765, Ktm,","00977-1-4483009,,"
K.S.P. INTERNATIONAL COMMERCIAL ENTERPRISES,"Putalisadak,","4421394,,"
Kumari Auto Center,"Gwarko,","00977-1-554266655427775542888,,"
LUCKY VEHICLE SERVICE,"Naxal,","44181244421973,,"
Mandela Overseas Super Trading (P) Ltd.,"Kantipath, P.O. Box: 8646, Ktm,","00977-1-42320054248254,,"
MANAKAMANA VEHICLE SERVICE,"Thamel,","44215054430002,,"
MERO MOTORS PVT. LTD.,"Thapathali,","42300084244072,,"
Mishra Relax International Auto Works (Pvt) Ltd.,"Anamnagar, P.O. Box: 8975 EPC 5382,","00977-1-42436529851039685,,"
NATIONAL MOTORS PVT. LTD.,"Tinkune,","4460110,,"
NATIONAL STRUCTURE AND ENGG. PVT. LTD.,"Idustrial Estate, Lalitpur","5521405,,"
Nepal Trading Concern (P) Ltd.,"Rani,","522618522619,,"
NEPAL TRADING CONCERN,"Rani,","522618522619,,"
