Name,Address,Telephone
Sajilo Tours & Travels Pvt. Ltd.,"Thamel,","00977-1-44190164419017+977 9843 605 094,00977-9849948999,"
Heaven Himalaya Treks and Expedition,"Nayabazzar, Kathmandu, Nepal ,","9815259419+977-014957403,9809443884,"
Nepal Hiking Team,"Baidhecha Marga, Nayabazar ,","0977 01 4389212,9851058667,"
Nepzy,"A One Technology Pvt Ltd, 3rd floor, Alliance tower Dilli Bazzar,","4426684,9801246776,"
Buddha Air,"Hattisar, P.O. Box: 2167, Ktm,","00977-1-443891544376774437025+ 977 1 5421015,,"
Friends Adventure Team (P.) Ltd.,"Samakhushi, P.O. Box: 21276, Ktm,","00977-1-4364838+977-9851027397,9851027397,"
Ace the Himalaya,"Thamel, P.O. Box: 1280, Ktm,","00977-1-44237204423719,00977-9851102225,"
Book and Fly Tours,"Tanka Prasad Ghumti Sadak, Anamnagar, Kathmandu,","+977 9802347500,,"
Seven Star International Travel & Tours,"Bagbazar-28, Kathmandu Nepal,","01-5341697532734753203925320746,98511019559851100128985117771898511347839847653000,"
Magic Himalaya Treks and Expeditions (P) Ltd.,"Gairigaun, IchanguNarayan,","+977-9849334818,+977-9851166668,"
Nepal Mountain Club Pvt Ltd,"Durbar Marg, Gaurighat, Lakeside,","0097761466135,+9779856026811,"
Plan Volunteering Nepal,"Kathmandu Thamel 29,","977-1-4418731,977-9851148519,"
simrik Real Nepal Treks & Expedition (P) Ltd,"Nagarjun2, Gairigaun,","+977-14891126,009779741032866,"
Pokhara Flight Centre Tours & Travels Pvt. Ltd.,"Lakeside,","977 61 467000,9856028155,"
Etrip Nepal (p). Ltd.,"Gairidhara, Naxal, Katmandu, Nepal,","014419437,9851182434,"
Glorious Himalaya Trekking [P]Ltd.,"Kaldhara-17,","+977 01 4365453,+977 9843760242,"
Mountain Guide Trek & Expedition Pvt. Ltd.,"Thamel, Kathmandu, Nepal.,","977-1-4442300,,"
Trek Around Himalayas,"Paknajol Marg, Thamel,","+977 1 4381138,,"
Euro - Asia Tours & Travels,"Lal Durbar, Kamaladi Kathmandu, Nepal,","977-1-4423641,,"
Love World Travel and tours pvt ltd,"Satdobato, Lalitpur,","+977-1-5527846,9803977860,"
PREMIER TOURS AND TRAVELS,"NAGPOKHARI NEAR JAI NEPAL HALL,","+977-01-444335801-4437919,9849078549,"
Snepal Tours & Travel Pvt. Ltd.,"Thamel,","00977-1-4260072,+919873014569,"
PRIME HOLIDAYS TRAVEL AND TOURS PVT. LTD.,"Thamel,","442380944100749851034210,,"
Sky Mart Tours & Travels Pvt. Ltd.,"Kamalpokhari,","00977-1-44281874428191,00977-9851115678,"
HOTEL JAY VIJAY,"Sunauli, Butwal/Bhairahawa","523029,98470122119804482622,"
ASHA EVEREST Travel & Tours Pvt. Ltd.,"sinamangal-09, Kathmandu (Branch At solteemode),","9851135311,9851080457,"
Couch Adventure Nepal Pvt Ltd,"Shiva Temple Street, Lakeside, Street no 7,","061463010+977 -01-4365401,9856026811,"
Himalayan Trekking Path P.Ltd.,"Paknajol marg-16, Hotel Dream City buliding,","+97714251256,+9779849683092,"
Himalayan Adventure Treks & Tours,"Thamel Marg, Kathmandu Nepal. Post Box: 20808,","977-01-4229672,977-9851138875,"
JRN Treks and Expeditions Pvt Ltd,"JP Marg Thamel ,","014248688,9813914320,"
Nepal Glacier Treks and Expedition Pvt. Ltd.,"Amrit Marg, Thamel,","+977 1 4253208,9851026859,"
Reasonable Treks And Tour,"Thamel Marg,","9851103338,9851103338,"
The Nepal Trekking Company (p).Ltd,"Yapikhya Marga,Thamel Kathmandu Nepal,","014 219082,+977 9841812218,"
Adventure Zambuling Treks (P) Ltd.,"Boudha, Kumarigal-7, Kathmandu, Nepal,","0097714467712,9851057116,"
Nepal Gateway Trekking Pvt. Ltd,"GOP Box 9427, Kathmandu Nepal ,","+977-1-4512103,977-9851055520,"
Visit Himalaya Treks Pvt.Ltd.,"Thamel marg, Kathmandu,","01441028,+9779851171527,"
AVS Tour & Travels Pvt. Ltd.,"Dhumbarahi Chowk ( Near Nepal Investment Bank),","+977-21-693075,+977-9805374034,"
Mountain River Rafting,"Thamel, Kathmandu Nepal,","09851088440,09851088440,"
We Volunteer Nepal,"Radha Krishna road, Raniban,","9818828440,9818828440,"
Budget Adventure Treks & Expedition,"J.P. Road, Chhetrapati, Thamel, Kathmandu,","00977-1-4262169,00977 - 9841326314 (24 hours),"
View Nepal Treks and Expedition,"Thamel, Narsingh Chowk, Kathmandu,","00977-15319664,+977-9851029611,"
Highland Expeditions Nepal Pvt Ltd,"Saraswatinagar-06, Kathmandu, Nepal,","+977-1-4821396+9779851029564,+977-9851029564,"
Mountain Rock Treks and Expedition,"Z-Street, Thamel, Kathmandu, Nepal,","+977 1 4701233,+977 9849023179,"
Nepal Mother House Treks & Expedition Pvt. Ltd.,"Bhagwan Bahal, Thamel, House No: 125, Kathmandu, Nepal.,","0977-1-4510370,0977-9841368753,"
Himalaya Trip Pvt. Ltd.,"Bagwan Bahal Marg,Thamel ,Kathmandu,Nepal,","977-1-4429434,9851196388,"
Accessible Adventure Pvt. Ltd,"Kaldhara, Thamel,","+97714701444+9779851058702,+9779801026351,"
ENepal Trekking,"Thamel, Kathmandu, Nepal.,","014701051,9851017772,"
Friendship World Treks,"Budanilkantha-12, Kathmandu, Nepal,","+97714820951,+97714820951,"
Great Nepal Treks & Expeditions P. Ltd.,"Shantinagar, Kathmandu,","+977-1-4620989,+977-9851136111,"
Himalayan Sanctuary Adventure,"Sorakhutte,","+9779843138264,+9779843138264,"
Incredible Himalayan Sherpa Adventure Pvt.Ltd,"Amrit Marg st. Bhagwan Bahal, Thamel, ktm,","+977-1-4411641,+9779841071023,"
Mountain Delights Treks & Expedition Pvt. Ltd.,"Z street, Thamel, Kathmandu, Nepal,","00977-1-4700190,009779851089497,"
Namaste Nepal Travels & Tours P. Ltd,"Thamel-29,","9801022400,977 9851192251,"
Nepal Explorer (P) Ltd.,"Budanilkantha, Kathmandu,","+977 1 4376546,+977 9856023451,"
Outfitter Nepal Treks & Expedition P. Ltd.,"P.O.Box: 19058, Thamel, Kathmandu, Nepal,","0097714443103,009779851137380,"
Peregrine Treks and Expedition Pvt Ltd,"Nayabazar, Kathmandu, Nepal,","+97714700033+9779851052413,9851052413,"
Adventure White Mountain Pvt.Ltd,"Thamel ,","+977144111982,+9779851154520,"
Alfresco Adventure Travel p. ltd,"Dabali Marg, Bhagwan Bahal Thamel,,","+9779851049483,,"
Alpine Ramble Treks,"Sorkhutte, Kathmandu, Nepal ,","9840250087,+977-9813593530,"
AM Travels & Tours Pvt Ltd,"Shantipatan, Lakeside,","0614668075,98560268119856022314,"
Best Trekking in Nepal,"Thamel 29,","9851213326,9860313326,"
Big Sky Treks,"Lakeside-6 pokhara ,","061467848,9846139572,"
Duke Nepal Adventure Pvt. Ltd.,"Lazimpat, Kathmandu ,","014420222,9851197286,"
Florid Travel & Tours Pvt. Ltd.,"New Baneshwor, P.O. Box: 23350, Ktm,","00977-1-410714641071474107148,00977-9851060005,"
Himalayan Exploration Treks PVT.LTD,"Khusibun -17, Naya Bazaar,","+977-1388913,+977-9841023371,"
Himalayan aster treks and tours,"jyatha,","+97714216533,9851081173,"
Himalayan Monk Travels & Treks P. ltd.,"100 mtr south. Narshing Chowk Thamel.,","+97714253402,9856021538,"
Himalaya Darshan Treks Pvt. Ltd,"Kathmandu 44600, Nepal,","977-1-4823747,977-9841073239,"
Holidays Destination Travel and Trekking Pvt.Ltd.,"Thamel, Kathmandu,","+97714601732,+9779863197699,"
Hotel Dream City,"Paknajol marg-16. thamel, Kathmandu ,","4251256,+9779849683092,"
Kantipur Holidays Pvt. Ltd,"Dragon Tower, Lazimpat,","01-442277701-4422747,9802015736,"
Massif Holidays Pvt. Ltd.,"Palpasa Marga, Nayabazar,","+97714389823,9849088214,"
Mount Glory Treks And Expedition Pvt.Ltd.,"kathmandu Nepal,","9849856378,+9779849856378,"
Mountain Mart Treks & Expedition (P) Ltd.,"Kaldhara Marg, Thamel, Kathmandu, Nepal,","01-4262199,9851082484,"
Nepal River Runner pvt.Ltd.,"Thamel, Paknajol Chok DRS Bhaban,","+977 1 4701456,+977 9851188261,"
Nepal Holiday Treks And Tours Pvt. Ltd,"Thamel, chowk Kathmandu ,","14700952,+9779843770916,"
Nepal Trekking Tourism & Adventure,"kapan, Milanchowk,","+977 1 4811700,+977 9851060947,"
Nepal Pyramids Trekking and Climbing,"Budanilkantha - 2, Bhadrakali Marg,","01 4370625,9851052003,"
Sisne Rover Trekking (P) Ltd,"Lakeside-6,","+977 61-462208+977-(0)61-461893,+977-9856020976,"
The Nepal Trekking Company (p).Ltd,"Thamel Chhetrapati 16,Kathmandu Nepal,","014 219082,+977 9841812218,"
The Nepal Trekking Company (p).Ltd,"Thamel Chhetrapati 16,Kathmandu Nepal,","014 219082,+977 9841812218,"
THe Nepal Trekking Company,"Chhetrapati Chowk, Thamel Kathmandu Nepal,","+977 014 219082,+977 9841812218/ 9810107286,"
Vintage Travels & Tours Pvt. Ltd,"Pokhara-6, Lakeside,","0097761463359,+9779856022120,"
Four Direction Travels and Tours Pvt Ltd,"Bharatpur-10,Hakimchowk,Chitwan,","056-5-20449,9855083036/9845419336,"
Four direction travels and tours pvt ltd.,"bharatpur hakimchowk,","+977-520449,9855083036,"
Hiking Himalayas Treks & Expedition P.Ltd,"Tarakeshwor -8, Lambagar Shantitol, Kathmandu, Nepal,","+977-01-4022089,+977-9851051658,"
Info Trekking Nepal,"Thamel, Kathmandu, Nepal,","9849074797,+977-1-4387710,"
ME Travel and Tours,"Lazimpat, Kathmandu, Nepal, Bluenote Building, 1st Floor Near Radisson Hotel,","+977-1-4412978 / 4433119,,"
Nepal Footprint Holiday P. Ltd.,"Chaksibari Marga 16 - Thamel, Kathmandu,","0097714701091,009779841459861,"
Nepal Auto Rental,"lazimpat, kathmandu,","+9779851061108,9851061108,"
Nepal Holiday Trek and Expedition,"Thamel, kathmandu,","+97714414328,+9779851003754,"
Overseas Adventure Trekking Agency,"Maligaun, Mandev Marg 5,","+977-1-4233033,,"
PS Travel Point Tours Pvt.Ltd.,"Dhangadhi-3, Kailali,","+977-91416682,9858423452,"
Team Himalaya pvt.Ltd.,"sorakhute 16,kathmandu Nepal.,","01-4387378,9849234266,"
Vibe Travel,"Banasthali-16,","9828759171,,"
Adventure Vision Treks and Travels Pvt. Ltd,"Amrit Marg Thamel,","9841120805,,"
Asian Expedition P.Ltd,"Asian Expedition P.ltd. Post box No: 20377,Jyatha,Thamel,Kathmandu,Nepal,","0097714258373,009779841379821,"
Basanta Tibet,"Narayan Chaur, Nagpokhari Kathmandu, Nepal 3062,","977-1-4440237,9851088349,"
Four Season Mountain Trek Pvt Ltd,"Golfutar Kathmandu, Nepal,","+977-1-4371301,+977-9851073354,"
Global Link Tour & Travel,"Bagmati,","014440560,9851195940,"
Halesi Treks Pvt.Ltd,"Post Box:25509 Kapan, Kathmandu ,","01-4823431,9843154536,"
Happyland Treks,"Thamel, Kathmandu Nepal ,","+977 01 4700040,+977 9849417757,"
Himalayan Eco Trek & Tours,"Tridevi Marg,","+97714266382,+9779803478328,"
Himal Eco Treks Pvt. Ltd.,"Dhalku , kathmandu,","+977 01 4250061,9843253637,"
Hi Nepal Travels & Treks Pvt. Lts,"Barahi Path, Pokhara 6 Lakeside,","+977-61-467510,9856035091,"
Holyland Adventure Tours & Travels,"Thamel,Kathmandu,","00977 1 4416371,00977 9851033991,"
Mountain River Rafting,"Thamel, Kathmandu Nepal,","97714700770,9851088440,"
Mountain Hike Nepal,"thamel,kathmandu,","9801054414,9801054414,"
Pathfinder Treks & Expedition,"Paknajol thamel ,","+97714350244,+9779803397710,"
Pristine Mountain Adventure P. Ltd.,"Lakeside- 6 ,Pokhara,","+977-61-465929,+977-956029044,"
Rara Treks Tours and Travels P.Ltd,"Thamel, chhetrapati, Kathmandu, Nepal ,","+97714221650,9851177054,"
Red Carpet Tours & Travels P. Ltd,"Jyatha,Thamel,","977-01-4257867,9801031383,"
Soul Himalaya Trek and Tours,"https://goo.gl/maps/KMRUv4AiCup,","5223308,9841482294,"
Subaru Travel Nepal,"Lalitpur-24 , Dhapakhel ,Post box 5387, Kathmandu , Nepal,","977 1 5571144,9851049632,"
The Nepal Trekking Company (p).Ltd,"Thamel Chhetrapati 16,Kathmandu Nepal,","014 219082,+977 9841812218,"
Well Nepal Treks P Ltd,"Bhagwan bahal Thamel,","9779851136944,9779851136944,"
Wilderness Excursion (P) Ltd,"Thamel, Kathmandu, Nepal,","+9774361808,9851042153,"
Ace Holidays Travel & Adventure,"Bhagawatibahal, Thamel,","+9779806848760,+9779806848760,"
Across Himalaya Tours & Treks Pvt. Ltd,"Amrit Marg, Thamel - 29,","014441223,,"
Adventure White Himalaya Treks,"Thamel Marg,","+9779851036498,,"
Apex the Asia Holidays Pvt. Ltd,"Nayabazaar 16 Kathmandu,","977 1 4362022,977 9851012686,"
Aroma Nepal Treks & Expedition Pvt. Ltd,"Damside, Pokhara.,","0097761466938,009779856032425,"
Beyond the Limits Treks and Expedition Pvt. Ltd,"Chansibari Marga,","+977-1-4-268136,+977-98510-93729,"
CoreTreks Pvt. Ltd.,"Thamel,","+977 1 4258024,+977 9851179975,"
Drift Nepal Expedition,"Chaksibari,","+977 1-4700797,9803192004,"
Eco-Friendly Treks & Expeditions,"Khusibu,","9851066416,,"
Himalayan Nepal Trek P. Ltd,"Kapan,","01 4811839,9841405095,"
Mission mountain travel and tours,"saatghumti,thamel,","+977-1-4700655,+9779841459563,"
Mountain Ascend Treks,"Amrit Marg, Thamel ,","+977-9860646030,,"
Plan Nepal Travels & Tours (P) Ltd.,"Thamel, Bhagati bahal.,","+977-1-442232544223264435300,+977-98510 936829801044333,"
Royal Mountain Trekking Pvt. Ltd.,"Durbar Marg, Kathmandu,","+977-1-4241452,9851023943,"
Skyline Treks and Expedition Pvt. Ltd.,"14221, Thamel Kathmandu, Nepal,","+977-1-4212737,+977 9851065082,"
Trips Out Travels Pvt. Ltd,"Amritmarg,Jyatha, Thamel,","01 4249425 / 4268677,9851022256,"
Visit View Nepal Trek & Expedition Pvt. Ltd.,"Thamel,","9803627914,,"
Adventure Mountain Treks and Expedition Pvt. Ltd,"Nayabazar-16,","9841720005,9841720005,"
ALPS ADVENTURE TREK AND EXPEDITION PVT. LTD.,"Naxal-1, Kathmandu,","+977-01-4425993,9841293254,"
Aspiration Adventure,"Thamel Marg, Kathmandu Nepal 44600,","9813665337,,"
Beyond The Limits Treks & Expedition (P.) Ltd.,"Chaksibari Marg, Thamel, Kathmandu,","+977 5318625,+977 9851093729,"
Bochi-Bochi Trek Pvt. Ltd.,"Shiva Galli, Lazimpat,","4418902,9851086791,"
DIANA TRAVELS AND TOURS PVT.LTD.,"Thamel,","47008904700414,9851057890,"
FUJIYAMA TREKS AND EXPEDITION PVT. LTD.,"Lakeside,","061 463060061 462589,98560 20264,"
Hop Nepal,"Maitidevi, Kathmandu,","9849864060,9849864060,"
Info Nepal Tours and Trek Pvt Ltd,"Thamel,Kathmandu,","+977-1-4440438,9841936940,"
London Tours & Travels Pvt. Ltd.,"Thamel, P.O. Box: 5305, Ktm,","009779801096170,+9779801096170,"
Mission Himalaya Treks,"Thamel,","9841965533,,"
Nepal Club Travel & Tours,"Changunarayan - 8, Bhaktapur, Nepal,","unknown,0977 9841655954,"
Nepal Trekkers Booking Treks & Expedition Pvt.Ltd.,"Thamel, Kathmandu, Nepal,","9849455219,9849455219,"
Nepal House Travels & Tours Pvt. Ltd,"Baluwatar, Kathmandu,","014425541,9801053365,"
Raniban Treks & Expeditions,"Lakeside, P.O. Box: 230, Pkr,","522219,+977 9856023451,"
ROSHI TOUR & TRAVELS PVT LTD,"KATHMANDU,","014111291014111311,985108930898510469609851097626,"
Sunrise Adventure Trek & Expedition P. Ltd,"Paknajol, Thamel,","4365048,9851168665,"
Trekking Planner PVT LTD,"Thamelmarga,thamel,","01 4410329,9851071767,"
ARUN TREKS AND EXPEDITION PVT. LTD.,"Nagpokhari,","4412571016202642,,"
Beyond Base Camp Treks,"Amrit Marg, Thamel,","+977-9848066273,,"
Eagle Eye Treks Pvt ltd,"Thamel,","+9774422248,+9779860313326,"
Empire Travels & Tours (P).LTD,"Bagdurbar, Sundhara,","00977-1-4262453/4263511,00977-9802062781,"
Holyland Adventure Tours and Travels,"Amrit Marg,Thamel,","4416371,9851033991,"
Liberty Holidays Inc,"Narayanhiti Palace Museum North Gate Rd, Lazimpat, Nepal.,","01-4411001,,"
Little Pokhara Travels & Trekking Pvt. Ltd,"Pokhara-8, Prithvichowk(Lakhanchowk),","061539896,9856056042,"
Nepal Guide Info,"Kathmandu,nepal,","9779841613822,9779841613822,"
SAGAURAV JHUMKA TRAVEL & TOURS (P) LTD.,"Main Road, Night Bus Station, Jhumka,","025562186,9815361407,"
Scenic Mountain Travels & Tours Pvt .Ltd,"Thamel Marg,","977-01-4410914,977- 9851029910,"
Scenic Nepal Treks and Expedition Pvt. Ltd,"Ropeway Sadak, Nayabazar, Kathmandu 44600,","9813205235,9841171257,"
Tickets Travels & Tours (p)l.t.d,"Jyatha Thamel , Kthmandu Nepal,","977-014219789 /977-012017925,9841528897,"
Trekking Trail Nepal,"Thamel 26 ,","014411662,9818008337,"
Tushita International Travel & Tours Pvt. Ltd.,"Lazimpat, Kathmandu,","00977 1 4002025,00977 9851101339,"
Visa Travels & Tours Pvt. Ltd.,"Kathmandu - 7, Chabahil,","0144693074469317,9851111719,"
Yatriyo.com,"New Baneshower,","+977 1 4104360,+9779861601346,"
Adventures Leader Nepal (P). Ltd.,"Sathghumti, Thamel, Kathmandu,","+977 1 4700310,+9779851150789,"
Asia Buddhist Tours & Treks P. Ltd.,"J.P.Road, Thamel, Kathmandu, Nepal,","+977-01-4212739,+977-9851001832,"
Black Eye Journeys Pvt. Ltd.,"Ganabahal, Khichapokahri, Kathmandu, Nepal,","977-1-426485542682224266887,9851163094,"
Blue Sky Travel & Tours (P) Ltd.,"Thamel,","00977-1-44113224430322,9851008547,"
Broad Adventure (P.) Ltd.,"Thamel, P.O. Box: 12033, Ktm,","00977-1-4233347,00977-9841342398,"
Dream Tibet Travel & Tours (P) Ltd,"Thamel-29, Kathmandu, Nepal,","+977 1 4444 339,9851162422,"
EliteTreks Pvt. Ltd.,"Bhagwan Bahal, Thamel,","9846730910,9846730910,"
Everest Base Camp Trek- itinerary/package cost,"GPO: 4453 Thamel, Kathmandu, Nepal,","+977-1-4252196,+977- 9841278579,"
glorious Himalaya Trekking (P.) Ltd.,"Naya Bazar 17 kathmandu Nepal,","0097714365453,+9779813560252,"
Good Choice Travels & Tours Pvt. Ltd.,"Parikrama Sadak , Machha bazar, Purana Bus park janakpurdham -04,","00977-41421146,9854021646,"
Happy Himalayan Treks Pvt. Ltd.,"Thamel,","+9779851017994,+9779851017994,"
Higher Path Treks & Expedition Pvt. Ltd.,"Kapan,","4374995,9841073728,"
Highland Eco Trek Pvt. Ltd.,"Nayabazar 17 , Kathmandu, Nepal ,","+977 01 4350828,+977 9851006023,"
Himalayan Asia Treks and Expedition Pvt. Ltd.,"Post Box: 13626, Thamel Marg, Kathmandu, Nepal,","+977 1 4412418,+977 9851098880,"
Himalayan Scenery Treks and Expedition Pvt. Ltd,"Thamel Marg,","4438648,9851083619,"
Leaf Holidays Treks & Expedition,"Thamel, Kathmandu Nepal,","+977-014700663,+977-9851035239,"
Manakamana Communication Service,"The 7 Storey Building (In front of Chabahil Stupa), Chabahil, Kathmandu Nepal,","014467847,9841445271,"
Master Himalaya Treks and Expedition Pvt. Ltd.,"Lekhanath Marg, Thamel Kathmandu, Nepal,","97714420457,9851230833,"
Mission Eco Trek & Expedition P(ltd),"Thamel Kathmandu,","014442922,9851023758,"
Nepal House Travels Pvt. Ltd,"Baluwatar 4,","014425541,9818722350,"
Open Trail Treks,"Paknajol, Kathmandu, Nepal,","014262719,09860225686,"
Prahar Holidays Pvt. Ltd,"Nagpokhari, Naxal, Kathmandu.,","01-442684144268604426884,+977-984183439498010948069801094802,"
Prahar Holidays pvt. ltd.,"Naxal-01, Nagpokhari,","+977-01-442684144268844426860,9801094800123456,"
Rajasthan Tours,"306, Namdhari Chambers, Karol Bagh New Delhi - 110005 (India),","45080808,9873444222,"
Summit Trooper Treks & Expeditions Pvt. Ltd.,"Ward No. 1 Kingsway, Level 3 Landmark Apartments, Kathmandu, Nepal,","+977 14444227,+977 9851030705,"
Third Rock Adventures,"Keshar Mahal Marg, Thamle,","9851196875,9851196875,"
Travel Mart Nepal Pvt. Ltd.,"Kathmandu Plaza,","+977-1-4168503,+9779801029321,"
Welcomenepaltreks,"Thamel Marg, Kathmandu, Nepal,","+977 9851035823,+977 9841767236,"
