Name,Address,Telephone
Hosanna Brick Factory,"Harishiddi (Fac.), P.O. Box: 2415, Ktm,","00977-1-50026115002699,00977-9851040233,"
Nano Housing,"Chhata chowk,","9852021226,,"
Total Station,"Banasthali,Kathmandu,","9841805187,9841805187,"
KAILASHPATI ENTERPRISES,"Shahid Chowk, Narayangarh, E - W Hwy,","+977-56-595457,,"
Kshamadevi Building Materials Pvt. Ltd.,"Madhayapur Thimi-15, Kaushaltar, Bhaktapur,","016633306,985118125098511812479851181249,"
Narayani Cement Pvt. Ltd.,"Tripureshwor, P.O. Box: 418, Ktm,","00977-1-42260684242696,,"
Bageshwori Enterprises,"bharatpur-10, chaubishkothi,","++97756527780,9855060780,"
Jay Mangalam Cement (P) Ltd.,"Surkhet Road,","411093411176,9848026740,"
N.Gens Traders Pvt Ltd,"Thadodhunga, Sanepa lalitpur,","01-5527773,98139715809818220747,"
Harisiddhi Bricks & Tiles Factory Ltd.,"Harisiddhi, P.O. Box: 476, Ktm,","00977-1-5250776,00977-9841216280,"
Rupak Shahi Samuda,"Lazimpat Kathmandu,","071 438185,,"
Shivam Cements Pvt. Ltd.,"Thapathali, P.O. Box: 13478, Ktm,","00977-1-42598044259993,00977-9851133652,"
Sushil Awale (MBA) Brick Factory,"Harisiddhi,","00977-1-55337185541211,9851049491,"
"Tianjin Billion International Trade Co., Ltd.","C-915, Renai International Building, Hongqinanlu 588, Tianjin","86-22-58399788,,"
Veenira Holding Nepal Pvt. Ltd.,unknown,"00977-1-4100118,00977-9841018574,"
ARATI AND COMPANY,"Maharajgunj,","47210144720109,,"
BRIJ CEMENT INDUSTRIES PVT. LTD.,"Alkhiya Road,","529924522092,,"
Chachan Impex,"Mahabir Road,","522268,,"
Godawari Marble Industries (P) Ltd.,"Gaushala, P.O. Box: 489, Ktm,","00977-1-441118744700484497716,,"
J. K. White Cement Works,"Kuleshwor,","00977-1-42760139851030582,,"
Krishna Chemicals & Paints Ind. Pvt. Ltd.,"Tripureshwor, P.O. Box: 1186, Ktm,","00977-1-42679694258375,,"
MARRON TRADING PVT. LTD.,"Minbhawan,","41066374106638,,"
Panchakanya Concrete Pre-Mix (P.) Ltd.,"Krishna Galli, P.O. Box: 2743, Ktm,","00977-1-5526551,,"
PANCHAKANYA CONCRETE PRE MIX PVT. LTD.,"Krishnagalli, Lalitpur","552517255265515526357,,"
POLYGLASS INDUSTRIES,Lalitpur,"552658355387355520992,,"
SHAH TRADE CONCERN PVT. LTD.,"Putalisadak,","4425335,,"
Shree Dakshin Barahi Brick Factory,"Naya Baneshwor,","00977-1-47809694780986,,"
Shree Dakshin Barahi Itta Udhyog,"GPO: 8975 EPC 7280, Nayabaneshwor,","478096947809864782719,,"
SHREE DAKSHIN BARAHI BRICK INDUSTRIES,"New Baneshwor,","47809694780986,,"
SR Traders,"Dhare Chwok, Bharatpur, Chitwan Nepal,","056526767,9855051020,"
USHA MARBLES,"Butwal/Manigram,","9857021832/ 071-546512,,"
Brick Clean Network,"Pulchowk,","00977-1-5520913,00977-9851056912,"
Hulas Wire Industries (P) Ltd.,"Main Road,","525627+977-21-420117,,"
Marble Plaza,"Tinkune,","00977-1-41122454112201,,"
Ultratech Cement Limited,unknown,"00977-1-9851128130,00977-9803570403,"
EMCIT HEAVY INDUSTRIES PVT. LTD.,"Thankot,","431082543109254312207,,"
Grasim Industries Ltd.,unknown,"9851036733,,"
Khadka Nirman Sewa,"Baijanath -1, Banke,","081403026,,"
Shashank Engineering Suppliers,"Pepsicola Townplanniing,","9851153566,9801081066,"
AMBE CEMENT PVT. LTD.,"Teku,","42250274212642,,"
Hosanna Brick Factory,"Satdobato, P.O. Box: 2415, Ktm,","00977-1-5527111,00977-9851040233,"
AAR BEE ENTERPRISES,"Naxal,","44346904434825,,"
AB Brick & Tile Industries Pvt. Ltd.,"Dharan Road,","530846,,"
Agni Cement Industries,"Kuleshwor,","00977-1-42870944287107,,"
AGNI CEMENT INDUSTRIES PVT. LTD.,"Kuleshwor,","42870944287107,,"
Alternative Tiles,"Bansbari, P.O. Box: 1449, Ktm,","00977-1-437178943713814372381,,"
AMATYA HARDWARE CONCERN,"Balaju,","43507114352588,,"
Ambe cement (P) Ltd.,"Teku, P.O. Box: 9378, Ktm,","00977-1-42250274212642,,"
Ambey Cement (P) Ltd.,"Siddhi Charan Chowk,","00977-1-42250274212642,,"
ARANIKO HARDWARE,"Kavre,","662145,,"
ARBIND EMPORIUM,"Tripureshwor,","4257855,,"
Arvind Emporium,"Tripureshwor, P.O. Box: 6466, Ktm,","00977-1-42578554262566,,"
Buddha Enterprises,"Krishna Nagar, Kapilvastu","79-520026520426520233,,"
Butwal Cement Mills Pvt. Ltd.,"Tripureshwor, P.O. Box: 919, Ktm,","00977-1-42661404253412,,"
Cosmos Cement Industries Pvt. Ltd.,"Lazimpat, P.O. Box: 4506, Ktm,","00977-1-44363284413194,,"
Dynasty Industries Nepal Pvt. Ltd.,"Rabi Bhawan, P.O. Box: 11051, Ktm,","00977-1-42724114282473,,"
Emkay (Nepal) (P) Ltd.,"Tahachal, P.O. Box: 8033, Ktm,","00977-1-42734014273402,,"
Ganesh Itta Udyog,"Dhapakhel, P.O. Box: 195, Ltp,","00977-1-5570850,,"
GLASS LINK,"Kuleshwor,","430273342774564670145,,"
Godawari Marble Industries (P) Ltd.,"Factory,","00977-1-55605655560741,,"
HARISIDDHI BRICK AND TILES FACTORY LTD.,"Harisiddhi Heights,","+977-1-5250541,+977-984-3047229,"
Hetauda Cement Industries Ltd.,"Lamshure, P.O. Box: 24, Hetauda,","520537520352520536,,"
H.G. ENT. PVT. LTD.,"Koteshwor,","460067446011722050100,,"
Hulas Wire Industries (P) Ltd.,"Tanki Sinuwari,","540017,,"
JAGDAMBA CEMENT INDUSTRY PVT. LTD,"Gangapath,","4229592,,"
Jay Mangalam Cement (P) Ltd.,"Thapathali, P.O. Box: 3114, Ktm,","00977-1-41018104101610,,"
JAY SHREE INTERNATIONAL PVT. LTD.,"Surkhet Road,","5206025277469858020016,,"
JAY MANGALAM CEMENTS PVT. LTD.,"Thapathali,","42608104260910,,"
Kafle Enterprises,"Satdobato, P.O. Box: 628, Ktm,","00977-1-55454145535988,,"
KC Super Cement,"P.O. Box: 12635, Ktm,","00977-1-44810744476539,,"
KC Super Cement,"Adarsha Nagar,","522505521405,,"
Krishna Marble Trading Co.,"Tinkune,","00977-1-44845884488096,,"
KRISHNA CEMENT COMPANY PVT. LTD.,"Bhanu Chowk,","530941530869,,"
Lapa Concrete Udhyog,"Gwarko, P.O. Box: 8975 EPC 2376,","00977-1-52025555200865,,"
Laxmi Lime Products Vasudha Marbles (P.) Ltd.,"Koteshwor, P.O. Box: 3006, Ktm,","00977-1-4490502,,"
Marble & Bath Palace,"Maharajgunj, P.O. Box: 3296, Ktm,","00977-1-4720345,,"
M/S Everest Marble and Allied Ind. (P) Ltd.,"Gaushala, P.O. Box: 902, Ktm,","00977-1-44738804721218,,"
M'S Everest Marble and Allied Ind. (P) Ltd.,"GPO: 902, Ktm, Gaushala,","44738804721218,,"
National Cement Pvt. Ltd.,"Tripureshwore, P.O. Box: 2337, Ktm,","00977-1-42607854260878,,"
NATIONAL GLASS UDHYOG PVT. LTD.,"Tripureshwor,","42409274238088,,"
Nepal Pole Industries Pvt. Ltd.,"Bhanu Chowk,","522273,,"
Nepa Marble Bath House,"Dhumbarahi Chowk, P.O. Box: 3296, Ktm,","00977-1-4700755844313072011841,,"
NEW ANGAL ENTERPRISES,"Narayangadh, Chitwan","5270255322649855057426,,"
NIRMAN CEMENT MILLS PVT.LTD.,"Tripureshwor,","42661404268278,,"
N. S. International Traders,"Tripureshwor, P.O. Box: 2058, Ktm,","00977-1-42613894260290,,"
Om Shree Machhindra Nath Brick Factory,"New Baneshwor, P.O. Box: 8975 EPC 7820,","00977-1-478098647809694781865,,"
OM SHREE MACHHINDRA NATH BRICK INDUSTRIES,"New Baneshwor,","47809864780969,,"
Orient Tiles,"Tripureshwor, P.O. Box: 2997, Ktm,","00977-1-42206024226882,,"
PASHUPATI HARDWARE CENTRE,"Maitidevi,","44179694420105,,"
Pradeep & Company,"Hitti Durbar, P.O. Box: 2342, Ktm,","00977-1-44351854424071,,"
Pradeep & Company,"Adarsha Nagar, P.O. Box: 38, Birgunj,","521024521568,,"
Prefab Concrete Industries (P) Ltd.,"Kamaladi, P.O. Box: 544, Ktm,","00977-1-42404546630213,,"
PREFAB CONCRETE INDUSTRIES PVT. LTD.,"Kamaladi,","4240454,,"
Quality Itta Udyog,"GPO: 8975 EPC 2376, Gwarko,","55245555540865,,"
RELIANCE CEMENT PVT. LTD.,"Semari, Butwal/Bhairahawa","522528621343,,"
Riddhico Tile Udhyog (P.) Ltd.,"Satungal, P.O. Box: 3418, Ktm,","00977-1-4310447,,"
SHIVAM TRADE SUPPLIERS,"Bargachhi,","4620689852025407,,"
SHIVAM CEMENT PVT. LTD.,"Tripureshwor,","42598044259993,,"
Shree Pashupati Cements (P.) Ltd.,"Indra Chowk, P.O. Box: 772, Ktm,","00977-1-42240744248732,,"
Shree Krishna Chimni Bhatta,"GPO: 2415, Ktm, Harishiddi (Fac.),","5541124,,"
SHREE KRISHNA CHIMNI BHATTTA,"Satdobato, Lalitpur","55411245014536,,"
SHREE CEMENTS INDUSTRIES PVT. LTD.,"Reshamkothi,","051620381534178,,"
Siddhico Sanitarywares & Tiles,"Tripureshwor, P.O. Box: 5560, Ktm,","00977-1-426006542606994260651,,"
Siddhico Tile Udhyog (P.) Ltd.,"GPO: 3418, Ktm, Satungal,","4310447,,"
STAR CEMENT UDYOG PVT. LTD.,"Adarshnagar,","522505521405,,"
Style Sanitation & Marble,"Maitidevi, P.O. Box: 7506, Ktm,","00977-1-44125944410742,,"
STYLE SANITATION AND MARBLE,"Maitidevi,","4412594,,"
Tawache Brick Industries (P) Ltd.,"Sinamangal, P.O. Box: 2604, Ktm,","00977-1-4478301-6,,"
TAWACHE BRICK INDUSTRIES PVT. LTD.,"Tinkune,","4478301-6,,"
Trade Support International,"Samakhushi,","00977-1-016222320,,"
Tri-Shakti Itta Bhatta,"Harisiddhi,","00977-1-552360655245765554566,,"
Triveni Group,"Adarsha Nagar,","533633531433,,"
Vijnars Cement (P) Ltd.,"Putalisadak, P.O. Box: 4206, Ktm,","00977-1-44187414421048,,"
Vishwakarma Cements (P) Ltd.,"Nawalparasi, Nawalparasi","078-523885,,"
Vishwakarma Cements (P) Ltd.,"Indrachowk, P.O. Box: 772, Ktm,","00977-1-42240744248732,,"
VISHWAKARMA CEMENTS PVT. LTD.,"Putalisadak,","42240744248732,,"
BN Mahto Group,"Mujeliya-14, Janakpur, Province-2,","9801622254 (Elex Transformer)9801622252 (Kamla polythene),,"
Buddha Cement Pvt. Ltd.,"Tripureshwor, P.O. Box: 302, Ktm,","00977-1-42599404259952,,"
Cera Sanitaryware Ltd.,"Maitidevi, P.O. Box: 7506, Ktm,","00977-1-4412594,,"
Hetauda Cement Industries Ltd.,"Naxal, P.O. Box: 1020, Ktm,","00977-1-4417116,,"
Maruti Cements Ltd.,"Teku, P.O. Box: 3006, Ktm,","00977-1-4257377,,"
Marble Palace Ind. Pvt Ltd,"Tinkune & Pepsicola Road,","4112245411220149900524990149,,"
NEPAL SHALIMAR CEMENT PVT. LTD.,"Adarshnagar,","521024521568,,"
Om Ganesh Brick Industry,"Sukhipur,","9852832102,9852832102,"
PRITI VALVE AND FITTINGS INDUSTRIES PVT. LTD.,"Industrial estate,","+977-25-520430+977-25-533701,,"
AB Brick & Tile Industries Pvt. Ltd.,"Duhabi,","540632540633540853,,"
Agrimpex (P) Ltd.,"GPO: 8033, Ktm, Tahachal,","053-550233,,"
AMATYA GLASS CENTRE,"Kalimati,","42729874331352,,"
Arvind Emporium,"Krishna Nagar, Kapilvastu","076-520051520281,,"
Ashwini Marbles & Sanitations,"Gwarko,","00977-1-2121170,,"
Azambari Concrete Industries,"Lalitpur, Lele, P.O. Box: 5653, Ktm,","00977-1-5570582,,"
Bimal Traders (Marbles),"Maharajgunj,","00977-1-4370047,,"
Buddha Cement Pvt. Ltd.,"Krishnanagar, Kapilvastu, Kapilvastu","076-540197520340,,"
Butwal Cement Mills (P) Ltd.,"Nawalparasi, Nawalparasi","078-570154,,"
Chhampi Mai Dhunga Roda Udhyog,"Gwarko,","00977-1-55511385550890,,"
Cosmos Cement Industries Pvt. Ltd.,"Dhanusha,","540304522397,,"
DHALKESHWOR MAHADEV INTTA UDYOG,"Thecho, Lalitpur","55289042220097,,"
Ganesh Brick Factory,"Satdobato, P.O. Box: 195, Ltp,","00977-1-552890455708505545234,,"
Jaya Guru Chimni Bricks Udhyog,"Factory,","00977-1-6611233,,"
Jaya Guru Chimni Bricks Udhyog,"Suryavinayak,","00977-1-661274866100139851022207,,"
JAYA SHANTOSHI MA CHIMNI BHATTA,"Gwarko, Lalitpur","55512799851052751,,"
KC Super Cement,unknown,"527210,,"
Kendriya Itta Center,"Gongabu,","00977-1-4350908,,"
MAHABOUDDHA GLASS HOUSE,"Mahabaudha,","4230970,,"
National Poles Industries Pvt. Ltd.,"HID,","521372,,"
Om Shree Machhindra Nath Brick Factory,"Satungal,","00977-1-4310602,,"
Polymix Concrete Imprint,"Sinamangal,","00977-1-12050692,,"
Pradeep & Company,"Dhangadi, Kailali","091-522971,,"
RAM JANAKI HARDWARE,"Chauraha, Butwal/Bhairahawa","54142998470462219847046245,,"
SAJAWAT POINT PVT. LTD.,"Basundhara,","43858012220310,,"
Shree Pashupati Cements (P.) Ltd.,"Kapilvastu, Kapilvastu","076-520465520344,,"
Sitaldevi Machinery and Tools,"Newroad- Pokhara,","061-526331,,"
Vijnars Cement (P) Ltd.,"Tebahal (Branch),","00977-1-42301124224185,,"
NARAYANI CEMENT UDYOG PVT. LTD.,"3W65+54C,","+977-51-525693,,"
AAKASH BHAIRAB AGGREGATE PVT. LTD.,"Kathmandu,","4219823,,"
GODAWARI MARBLE INDUSTRIES PVT. LTD.,"Gaushala, GPO Box: 489,","+977-1-4411187+977-1-4470048+977-1-4497716,,"
Minergy Alternatives Pvt. Ltd.,"Gwarko,","00977-1-5520913,00977-9841608227,"
BAGMATI CONCRETE PRODUCTS PVT. LTD.,"Hattiban,","55277515541324,,"
Bhaktapur Brick Factory Ltd.,"P.O. Box: 3866, Ktm,","00977-1-661019066101916613962,,"
BINDWASINI MARBLE PVT. LTD.,"Samakhushi,","4353078,,"
B. K. Agrawal Enterprises,"Krishna Nagar, Kapilvastu","076-520035520292520373,,"
BUSINESS SERVICE TRADING CO. PVT. LTD.,"Indrachowk,","4226696,,"
DUGAR IRON AND STEEL TRADING CO.,"Tripureshwor,","4254836,,"
Dynasty Industries Nepal Pvt. Ltd. (Everest Cement Division),"Krishna Nagar (Fac.), Kapilvastu","076-530050590020,,"
Everest Marble Industries (P) Ltd.,"Gaushala,","00977-1-4473880,,"
Goyal Trading Concern,"Maharajgunj,","00977-1-4720230,,"
Hosanna Brick Factory,"Satdobato,","00977-1-55271115541599,,"
Jagadamba Cement Industries Pvt. Ltd.,"Gangapath,","00977-1-42417904420893,,"
JAYA GURU CHIMNI BRICK UDHYOG,"Suryabinayak,","66127486610013,,"
JINGLE BELL,"Bagbazar,","4257539,,"
Kantipur Marble Traders,"Samakhushi,","00977-1-4352722,,"
Kayam Mosaic Tiles Industry,"Maitidevi, P.O. Box: 862, Ktm,","00977-1-46011344424576,,"
Kunsaling Construction Pvt. Ltd,"Mahankal-6,KTM,Nepal,","014485453,,"
MALA TRADE CONCERN,"Asan,","4254478,,"
Marble House,"Tinkune,","00977-1-41121484112289,00977-9801087061,"
New Siddhi Block & Tile Industries Pvt. Ltd.,"Kalimati, P.O. Box: 5731, Ktm,","00977-1-4272233,,"
New Siddi Block & Tile Industries Pvt. Ltd.,"Chitwan,","582019,,"
Pancharatna Cement Udhyog (P) Ltd.,"Aanbu, Khaireni, Tanahu (Fac.), Tanahu","065-540043,,"
Shree Dakshin Barahi Brick Factory,"Dadhikot,","00977-1-6630881,,"
SHREE PASHUPATI CEMENTS PVT. LTD.,"Putalisadak,","42240744248732,,"
SHUBHALAKSHYA DEVELOPERS PVT. LTD.,"Old Baneshwor,","44910804499554,,"
TATA BRICK AND TILE INDUSTRY LTD.,"Lalitpur, Lalitpur","5521881,,"
THE GORKHA ENGINEERS AND SERVICES INTERNATIONAL PVT. LTD.,"Jawalakhel, Lalitpur","58807665523466,,"
Triveni Group,"Kapilvastu, Kapilvastu","076-520644520344,,"
Tri Netra Concrete Factory,"Kalanki,","00977-1-4275700,,"
Udayapur Cement Industries Ltd.,"Jaljale, Udaypur","035-420275420280420286,,"
Udayapur Cement Industries Ltd.,"Janapath Tole,","524045,,"
Udayapur Cement Industries Ltd.,"Haspital Road,","523129,,"
Udayapur Cement Industries Ltd.,"Anamnagar,","00977-1-4102603,,"
UDAYAPUR CEMENT UDHYOG,"Battisputali,","44916814486070,,"
UDAYPUR CEMENT UDYOG LTD.,"Jaljale, Udayapur","420275420280,,"
Batabaran Maitri Kankrit Block Udhyog,"Dhudhrachya,","071-690748,9857303079847025849,"
CLASSIC FIBERGLASS INDUSTRY,"Indrachowk,","42277094222731,,"
Ecotech Building System Pvt. Ltd.,"Satdobato,","00977-1-5532824,00977-9851090313,"
Ecotek Building System Pvt. Ltd.,"Satdobato,","00977-1-5532824,00977-9851090313,"
Jaya Shree International,unknown,"081-520602,9858020016,"
Kusum Enterprises,"Krishna Nagar, Kapilvastu","076-520153,9747016561,"
Shakti Hume Pipe Udyog Pvt. Ltd.,"Kuleshwor, GPO Box: 1471,","+977-1-4279570+977-1-4270518,,"
Aawash Marble,"Chauraha,","071-544570,,"
ABC Marbles,unknown,"544431540434,,"
ABC SANITAION AND MARBLE,"Butwal/Bhairahawa,","540434544431,,"
ABKA STORES,"Khichapokhari,","42220534222971,,"
ACC Cement (S.K. International),unknown,"521163522263,,"
Acharya Ita Bhatta Karkhana,"Shankar Nagar, Bhairahawa","540432,,"
ACHARYA BRICK KARAKHANA,"Butwal/Bhairahawa,","544431,,"
Adhunik Eta Tile (P) Ltd.,"Saronchiya,","525190,,"
ADHUNIK ITA TILE PVT. LTD.,"Bazaradda,","522190,,"
ADHUNIK NIRMAN SAMAGRI KENDRA,"Balaju,","43500324355868,,"
ADHIKARI SUPPLIERS PVT. LTD.,"Kalanki,","42730104276018,,"
Agrimpex (P) Ltd.,"Narayanghat,","520531,,"
Agrimpex (P) Ltd.,"Bhairahawa, Bhairahawa","520598,,"
AJANTA BRICK FACTORY,"Khaireni, Butwal/Bhairahawa","541581,,"
AJAY BRICK INDUSTRY,"Hatibangai, Butwal/Bhairahawa","520437522629,,"
Ajima Itta Udhyog,"Chabahil,","00977-1-44798759851075911,,"
AJIMA BRICK INDUSTRY,"Chabahil,","44798754490915,,"
AJIMA GLASS CENTRE,"Minbhawan,","4620632,,"
AKASH BHAIRAV GLASS CENTRE,"Bagbazar,","4226989,,"
ANANDA ITTA BHATTA UDHYOG PVT. LTD.,"Dharan Road,","530656532161,,"
ANAND ENTERPRISES,"Surkhet Road,","551406551356,,"
ANNAPURNA GLASS CENTRE,"Asan,","4223995,,"
ANUPAM DISTRIBUTOR,"Main Road, Chitwan","520181,,"
A.ONE RODA DHUNGA UDYOG PVT.LTD.,"Dhunga Adda,","4271304,,"
ARATI GLASS AND FRAMING HOUSE,"Chabahil,","44819214810665,,"
ARJUN MARBLE TRADERS,"Ring Road, Lalitpur","21100079851092415,,"
Arniko Brick Udhyog,"Chipledhunga,","520618522618,,"
Arvind Emporium,unknown,"522054,,"
Arvind Emporium,"Bhairahawa, Bhairahawa","525121521601521581,,"
Aryatara Chimni Ita Bhatta,"Tikathali,","00977-1-55218815526367,,"
ARYA TARA CHIMNI BHATTA UDYOG,"Tikathali, Lalitpur","55218815526367,,"
ASAHI GLASS HOUSE,"6X7P+942, New Rd,","unknown,+977-985-6020793,"
Ashutosh Enterprises,"Main Road,","522866528853,,"
ASHOK BRICK FACTORY,"Halibangai, Butwal/Bhairahawa","520437522629,,"
ASHOK GLASS HOUSE,"Bara,","550317,,"
ASHWINI MARBLES AND SANITATIONS,"Dhobighat, Lalitpur","2121170,,"
ASIAN CONCRETE INDUSTRIES PVT. LTD.,"Pilse, Chitwan","521396524402,,"
AWALE BRICK SUPPLIERS,"Balkumari, Lalitpur","5525928,,"
Bagh Bachala Roda Dhunga Udhyog Pvt. Ltd.,"Thankot,","00977-1-43121739851037399,,"
BAGESHWORI MOSAIC TILES UDHYOGH,"Chitwan,","527780229100,,"
BAIDYA GLASS STORE,"Bouddha,","9851076583,,"
BAJRA GLASS AND HARDWARE CENTRE,"Chabahil,","4216914,,"
Balaji Marble Ind. (P) Ltd.,"Rampur,","524881,,"
BAL KUMARI BRICK SUPPLIERS,"Balkumari, Lalitpur","50061465542996,,"
BALAJI GLASS INDUSTRIES,"Teku,","4216562,,"
BANESHWOR GLASS CENTRE,"Battisputali,","4471545,,"
BATU ENTERPRISES,"Jadibuti,","49922529851074664,,"
B. B. Roda (Concrete) Udhyog,"Bansbari, P.O. Box: 8975 EPC 4155,","00977-1-4253898,,"
B.B. RODA UDHYOG,"Bansbari,","4253898,,"
Bhairab Chimney Itta Udhyog,"Jhaukhel,","00977-1-66123399851041871,,"
Bhairab Dhunga Bikri Dipo,unknown,"00977-1-6631710,,"
Bhairab Itta Udhyog,"Tikathali,","00977-1-55812959851041108,,"
Bhairhawa Ita Karkhana,"Anchalpur, Bhairahawa","520216,,"
Bhojpur Itta Tile Udyog,"Sano Pokhara,","520542,,"
Bhole Shanker Itta Bhatta Udhyog,"Jhaukhel,","00977-1-21310176610123,,"
BHOJPUR ITA TILE UDYOG,"Sanohetauda,","520542,,"
BHUTTAN DEVI GLASS CENTRE,"Hetauda,","520081,,"
BIJAYA CEMENT UDHYOG PVT. LTD.,"Nepalgunj Road,","522079522688,,"
BIJESHWARI MATA TRANS SERVICE,"Khusibu,","42611844269994,,"
Biplav Concrete Block Industry,"Kotre,","530522,,"
