Name,Address,Telephone
Ratna Pustak Bhandar,"Bhotahity, P.O. Box: 98, Ktm,","00977-1-42230264242077,,"
Saraswati Book Centre,"Pulchowk,","00977-1-55280175521599,,"
Saraswati Book Center,"GPO: 98, Ltp, Pulchowk,","5528017,,"
SPECIALITY MEDIA PVT. LTD.,"New Baneshwor,","4780450,,"
Trade Chitwan Pvt. Ltd.,"Near Indradev Cinema, Shahid Chowk, Narayangarh, Chitwan,","unknown,,"
New Hira Books Enterprises,"Kirtipur, GPO Box: 2680, Ktm,","+977-1-4333920+977-1-4330653,9841934304,"
Vajra Publications,"Jyatha, P.O. Box: 21779, Ktm,","00977-1-42205624333765,00977-9851071473,"
Vajra Books/Vajra Book Shop,"Jyatha, P.O. Box: 21779, Ktm,","00977-1-42205624333765424 6536,00977-9851071473,"
Book Paradise,"Jamal,","00977-1-42334564331063,,"
COREXPRESS,Lalitpur,"5545015,,"
Discover Nepal,"GPO: 12229, Ktm, Thamel,","44254739851030340,,"
KORTA ATELIER,"Lalitpur, Lalitpur","5529888,,"
Vajra Book Shop,"GPO: 21779, Ktm, Jyatha,","42205624333765,,"
Maranatha Book & Stationaries (Christian Book Store),"Chabahil Chowk, P.O. Box: 958, Ktm,","00977-1-44787384475133,00977-9841275267,"
PSRD,"Naya Baneswor,","00977-1-4782832,00977-9849002385,"
Tibet Book Store,"Thamel, P.O. Box: 1485, Ktm,","00977-1-4415788,00977-9841441611,"
A.S.A.N. BOOK DISTRIBUTOR,unknown,"42524024231839,,"
ASHISH PUSTAK BHANDAR,"Ram Mandir, Butwal/Bhairahawa","542867,,"
ATHARAI PUBLICATION PVT. LTD.,"Anamnagar,","42251904220519,,"
Bha-Bha Pustak Bhandar,"Chabahil, P.O. Box: 3991, Ktm,","00977-1-44749354497351,,"
Bhawani Books Distributors,"GPO: 12589, Ktm, Battisputali,","44967874475033,,"
Bhrikuti Pustak Tatha Masalanda Bhandar,"Exhibition Road, P.O. Box: 3503, Ktm,","00977-1-425603642206604218351,,"
Bhrikuti Academic Publication,"Exhibition Road, P.O. Box: 3503, Ktm,","00977-1-42206604218351,,"
Bhrikuti Books Paradise,"Exhibition Road, P.O. Box: 3503, Ktm,","00977-1-42206604218351,,"
Book World Nepal,"Jhochhen,","00977-1-4247564,,"
Buddha Academic Publishers & Distributors Pvt. Ltd.,"Putalisadak, P.O. Box: 20195, Ktm,","00977-1-426916542180774241247,,"
BUDDHA ACADEMIC ENTERPRISES PVT. LTD.,"Putalisadak,","42412474269165,,"
Durga Publishers,"Thamel,","00977-1-4424361,,"
EKTA BOOKS AND STATIONERS,"Thapathali,","42457874230729,,"
Everest Book Service,"Jamal, P.O. Box: 2121, Ktm,","00977-1-4242922,,"
Everest Book Shop,"Babar Mahal Revisited, P.O. Box: 8975 EPC 5478,","00977-1-4253337,,"
EVEREST MEDIA INTERNATIONAL SERVICES PVT. LTD.,"Dillibazar,","4416026,,"
Excursion Nepal Publication,"GPO: 11449, Ktm, Dillibazar,","44866854413958,,"
Global Books Distributors,"Thamel,","47009244700108,,"
Harati Books & Stationers,"Jaya Bageswori,","4486215,,"
Himalayan Book Sellers,"Chhetrapati,","00977-1-4260484,,"
International Bible Society,"GPO: 907, Ktm, Gyaneshwor,","44219234411282,,"
Maranatha Christian Book Store & Trunk Call Service,"GPO: 958, Ktm, Chabahil Chowk,","4478738,,"
M. K. Publishers & Distributors,"Bhotahity,","00977-1-42498364229891,,"
M. K. PUBLISHERS AND DISTRIBTORS,unknown,"42498364249032,,"
National Book Centre,"Jame Market,","00977-1-4229757,,"
National Book Seller & Distributors,"Jame Market,","424240942297574221269,,"
NATIONAL BOOK SELLER AND DISTRIBUTORS,"Ratnapark,","200267542212694229757,,"
Neema Pustak Bhandar,"GPO: 422, Ktm, Exhibition Road,","4253811,,"
Nepal Sahitya Prakashan Kendra,"Gyaneswor (H.O), P.O. Box: 4183, Ktm,","00977-1-443585644116524417709,,"
Nepal Book Depot,"Thamel, P.O. Box: 3307, Ktm,","00977-1-47009754700258,,"
NEPALSAHITYA PRAKASHAN KENDRA,"Kamalpokhari,","44116524417709,,"
New Satyal Books Distributors,"Bhotahity,","00977-1-42525694461891,,"
New P.P. Books & Traders,"Kalanki,","00977-1-42824514280673,,"
New Tibet Bookstores,"GPO: 1485, Ktm, Thamel,","4415788,,"
NEW SATYAL BOOK DISTRIBUTOR,unknown,"42525694431190,,"
Patandhoka Kitab Pasal,"GPO: 166, Ltp, Patan Gate,","5548142,,"
PATAN DHOKA KITAB PASAL,"Patan Dhoka, Lalitpur","55425445548142,,"
Pradhan Book House,"Exhibition Road, P.O. Box: 422, Ktm,","00977-1-42538114242811,,"
Rato Bangala Kitab,"Patan Dhoka, P.O. Box: 202, Ltp,","00977-1-55226145542045,,"
Sandesh Griha,"Khichapokhari,","00977-1-4222503,,"
Satyal Publication Pvt. Ltd.,"Dillibazaar,","00977-1-443800044426754431795,,"
S. M. Trading Centre,"New Baneshwor, P.O. Box: 4782, Ktm,","00977-1-47803044782667,,"
Standard Publishers & Distributors Pvt. Ltd.,"Kalikasthan,","00977-1-4421301,,"
Supravaha Prakashan Pvt. Ltd.,"Kuleshwor,","00977-1-42739834280614,,"
Taleju Prakashan,"Bhotahity,","00977-1-42529664229268,,"
Thamel Books Stores,"Thamel, P.O. Box: 20371, Ktm,","00977-1-444054044130559851051295,,"
THE SCENERY,"Thamel,","4443572,,"
Walden Book Shop,"Thamel, P.O. Box: 2071, Ktm,","00977-1-42443064265951,,"
Wisdom Book House,"Chhetrapati,","00977-1-4260663,,"
Anu Books & Stationery,"Lagankhel,","00977-1-5004204,00977-9851032999,"
China's Tibet Book Store,"Thamel,","00977-1-4700442,00977-9808457568,"
Neema Pustak Prakashan,"Exhibition Road, P.O. Box: 422, Ktm,","00977-1-4253811,,"
New Hello Stationery & Book House,"Mahendra Pool,","526471,,"
Sukunda Pustak Bhawan,"P847+PFV, Chittdhar Marg,","+977-1-4220379,+977-9851045909,"
United Nepal Publication Pvt. Ltd.,"Banasthali, P.O. Box: 6201, Ktm,","00977-1-438502043578572022272,,"
A.S.A.N. Books,"Bhotahity, P.O. Box: 511, Ktm,","00977-1-42524024231839,,"
Barnes & Noble Book House,"Thamel, P.O. Box: 2071, Ktm,","00977-1-47008444265951,,"
Book Palace,"Putalisadak, P.O. Box: 3027, Ktm,","00977-1-4243394,,"
Educational Enterprise (P) Ltd.,"Mahankal, P.O. Box: 425, Ktm,","00977-1-42237494244863,,"
Glory Book Centre,"Thamel, P.O. Box: 6038, Ktm,","00977-1-4701086,,"
Good Book Shop,"Thamel, P.O. Box: 4783, Ktm,","00977-1-4701957,,"
Himalaya Book Stall,"Dillibazar, P.O. Box: 10535, Ktm,","00977-1-4421629,,"
Horizon Book Shop,"Thamel, P.O. Box: 2071, Ktm,","00977-1-4701414,,"
Kudos International,"Bagbazaar,","00977-1-42384062002024,,"
Makalu Books & Stationers,"Putalisadak, P.O. Box: 3880, Ktm,","00977-1-42202064435148,,"
Map Point Nepal,"P.O. Box: 3924, Ktm,","00977-1-4229972,,"
Media for Energy Nepal (P) Ltd.,"Bagbazar, P.O. Box: 15142 KPC 609,","00977-1-4243962,,"
National Book Centre,"Bhotahity,","00977-1-42212694242409,,"
Nepal Mandala Book Shop,"Baidam,","523203,,"
New Age International Pvt. Ltd.,"Baneshwor,","00977-1-4444325,,"
New Saman Books & Stationers,"GPO: 21109, Ktm, Putalisadak,","4424895,,"
New Suman Books & Stationers,"GPO: 21109, Ktm, Putalisadak,","4424895,,"
New Anu Books & Stationery,"Lagankhel, Bus Park,","55362545535804,,"
Oxford Stores,"Thamel, P.O. Box: 8331, Ktm,","00977-1-4423788,,"
Pairavi Book House,"Putalisadak, P.O. Box: 13254, Ktm,","00977-1-4430823,,"
Pairavi Books & Stationery Centre,"GPO: 13254, Ktm, Putalisadak,","4430823,,"
Professional Studies Resources Developers,"Naya Baneswor,","00977-1-4782832,,"
R.B. NEWS PAPER TRADERS,"New Road,","22908124228394,,"
Release Publication Udhyog,"New Baneshwor,","00977-1-4783818,,"
Sapkota Stationery,"Itahari-1, Birendra Chowk,","581866581343,,"
SCIENCE AND FUTURE,"Pulchowk, Lalitpur","5528019,,"
Shangri-La Book & Map Center,"Thamel,","00977-1-4441523,,"
Shatkon Pustak,"Bhotahity, P.O. Box: 511, Ktm,","00977-1-4231839,,"
SHANGRI-LA BOOK AND MAP CENTER,"Thamel,","4441523,,"
Shangri-la Book Shop,"Yak & Yeti Plaza,","00977-1-4227927,,"
Situ Saphu Wo Stationery,"Kumaripati,","00977-1-5549114,,"
S.M. TRADING CENTRE MAPS OF NEPAL,"New Baneshwor,","47803044782667,,"
Summon Publication (P) Ltd.,"Putalisadak, P.O. Box: 21109, Ktm,","00977-1-4424895,,"
SUMMON PUBLICATION PVT. LTD.,"Putalisadak,","4424895,,"
Surya Publications,"Bagbazar,","42222519851047536,,"
The Book Point,"itahari 12 khanar,","unknown,9852059581,"
T. U. Book Centre,"M7JM+3VJ,","+977-1-4331095,,"
Unique Books & Stationery,"Maharajgunj, P.O. Box: 19072, Ktm,","00977-1-4426440,,"
UNIVERSAL POST,"Chhetrapati,","4254681,,"
Vidya Pustak Bhandar,"Mahapal,","00977-1-5550894,,"
Walden Book House,"GPO: 2071, Ktm, Thamel,","42443064228119,,"
White Lotus Book Shop,"Hanumansthan,","00977-1-5520248,,"
DEVELOPMENT TIMES,"Kuleshwor,","20022209851064493,,"
Laxmi Pustak Bhandar,"M8V9+MVV,","+977-1-4269554,+977-984-1250324,"
Pradhan Kagaj Ghar,"Brt-14,Traffic Chowk,","525253,9842485489,"
KOSELI PRAKASHAN,"Mahendra Pul Rd 302,","+977-61-520644,,"
"Personal classes for GMAT, GRE and SAT by certified instructor from The Princeton Review","Naxal, Bhatbhateni,","unknown,9808088655,"
Ekta Books Distributors (P.) Ltd.,"Lamachour,","061-440409,9846284740,"
ADVENTURE NEPAL,"Tripureshwor,","42178714216921,,"
Ashish Stationeries,"Ram Mandir Path, Bhairahawa","540767543161,,"
Asia Publications Pvt. Ltd.,"Baghbazar,","00977-1-42328794239174,,"
Baudik Darpan Prakashan Pvt. Ltd.,"Ramshahpath,","00977-1-42292814240840,,"
B. C. Pustak Pasal,"Dillibazar,","00977-1-4433319,,"
Classic Book Centre,"Thamel,","4424449,,"
COMPUTER ORIENTED ENGINEERS,"Kantipath,","4225525,,"
Ekta Books & Stationers,"Thapathali, P.O. Box: 6445, Ktm,","00977-1-42604824262091,,"
Ekta Boks Distributors (P) Ltd.,"GPO: 6445, Ktm, Thapathali,","426048242600834262091,,"
Highland Publication Pvt. Ltd.,"Bhotahity, P.O. Box: 12990, Ktm,","00977-1-4249813,,"
Horizon Nepal Tourist Map Publication,"Lazimpat, P.O. Box: 11265, Ktm,","00977-1-4429450,,"
Kipoo Book Point,"P.O. Box: 10321, Ktm,","00977-1-4331775,,"
LAZIMPAT BOOKS AND STATIONERY CENTRE,"Lazimpat,","4410657,,"
M.K. PUBLISHERS AND DISTRIBUTORS,"Bhotahiti,","4249836,,"
Mukhum Book Shop,"Boudha,","00977-1-22919294820473,,"
New R. K. Book Shop,"Balaju,","00977-1-43603414359979,,"
Pairavi Prakashan,"'M' House, Ramshahpath, P.O. Box: 9570, Ktm,","00977-1-42292334227648,,"
PC QUEST NEPAL,"Thapathali,","4244157,,"
PERSONALITY MAGAZINE,"Putalisadak,","42265344250867,,"
Sapkota Books Publication,"Bagbazar,","00977-1-4241148,,"
SIDDARTHA BOOKS AND STATIONERY CENTER,"New Baneshwor,","4497390,,"
TIRUPATI AND MARKETING ENTERPRISES,"Kantipath,","4413009,,"
UTSAV BOOKS AND STATIONERS,"Putalisadak,","4220882,,"
YADAV BOOK BINDING AND STATIONERY WORK,"Bagbazar,","42286084246733,,"
A. K. Books & Educational Enterprises,"Exhibition road,","+977-1-4249136+977-1-4219657,,"
Annapurna Book Service,"Thamel,","00977-1-4260663,00977-9851001140,"
Dikshant Prakashan,unknown,"00977-1-4333450,00977-9841232147,"
S.S. Center Map House,"Thapathali,","00977-1-4264272,00977-9841322571,"
AASHIRBAD PUSTAK PASAL,"Mahendra Pool,","5411595348259856027499,,"
Abis Pustak Bhandar,"Bagbazar,","00977-1-4247707,,"
Academy Book Concern,"Thamel,","00977-1-42409414231504,,"
Adarsha Books & Stationery Centre,unknown,"010-660284,,"
Adhikari Books & Stationery,"Patan Dhoka,","00977-1-5527825,,"
Ambika Book Center,"East Line,","+977-1-584592+977-1-583839,,"
ANNAPURNA BOOK SERVICES,"Jamal,","42240834244081,,"
Anu Books & Stationers,"Lagankhel,","55362545535804,,"
Aparna Books & Stationery Traders,"Chabahil,","00977-1-4469640,,"
Arun Pustak Bhandar,"Narayangadh,","056-521302,,"
Ashis Pustak Bhandar,"Bagbazar, P.O. Box: 20571, Ktm,","00977-1-42409164239024,,"
Ashmita Books,"Putalisadak,","4247186,,"
ASMITA BOOKS AND STATIONERY,"Putalisadak,","4247186,,"
Atharai Prakashan,"Putalisadak,","00977-1-42231614242153,,"
Bajra Barahi Stationery & Book Centre,"Chapagaun,","00977-1-5571374,,"
Balkosheli Publishers & Distributors,unknown,"00977-1-4241966,,"
BALAJU BOOKS AND STATIONERY,"New Bus Stand,","4355317,,"
Bandhu Pustakalaya,unknown,"527752,,"
Baneshwor Pustak Griha,"Baneshwor,","4466245,,"
B AND D BOOKS AND STATIONERY,"Lagankhel,","55210942122759851094526,,"
B.C. PUSTAK PASAL,"Dillibazar,","4433319,,"
B & D Books,"Lagankhel,","00977-1-5521094,,"
Bhagwati Pustak Bhandar,"Tinpaini,","527853,,"
Bhattarai Book Shop,unknown,"5524243,,"
Bhattarai Pustak Pasal,"Thapa Market, Birtamod, Jhapa","023-541060542788,,"
BHANDARI BOOKS AND STATIONERS,"Bagbazar,","4241485,,"
BHAWANA BOOKS AND STATIONERS PVT.LTD.,"Putalisadak,","4217855,,"
BHABHA BOOKS AND STATIONERS,"Chabahil,","44749359851034100,,"
BHUNDI PURAN PRAKASHAN,"Bagbazar,","4269165,,"
Bibek Books & Stationery,"Paknajol,","00977-1-4263914,,"
Bidyardthi Pustak Bhandar,"Bhotahity,","00977-1-422724642458344423333,,"
BISWASH PUSTAK PASAL,"Bhalbari, Butwal/Bhairahawa","560296,,"
B. N. Books & Stationers,"Chabahil,","00977-1-44681664486546,,"
BOOKS PARADISE,"Tripureshwor,","4214314,,"
Book's Paradise Enterprises,"Putalisadak,","+977-1-4229707,,"
BOUDHA BOOKS AND STATIONERY,"Bouddha,","4474558,,"
B. R. Books & Stationery,"Balaju,","00977-1-43505904384367,,"
Brihaspati Pustak Sadan,"Chabahil,","00977-1-4484956,,"
Chandra Book Depot,"Mahendra Path,","521633525050,,"
CHAUDHARY BOOK DEPOT AND GENERAL STORE,"Kailali,","521250522434,,"
Cyber Max International,"Lagankhel,","00977-1-2041207,,"
Dangol Books & Stationary,"Patan Dhoka,","00977-1-5542463,,"
Deepak Pustak Bhandar,"Putalisadak, P.O. Box: 21109, Ktm,","00977-1-4424895,,"
Deurali Books & Stationars,"Mahendrapool,","530519,,"
Dharan Book Centre,"Mahendra Path,","520123524921,,"
Dia Pacific Inc,"Dillibazar,","00977-1-4428967,,"
Dilmaya Pustak Bhandar,"Main Road,","520245,,"
DIL MAYA PUSTAK BHANDAR,"Main Road, Chitwan","520245,,"
Durga Book Suppliers,"New Road, P.O. Box: 20472, Ktm,","00977-1-4244092,,"
Dwarika Pustak Bhandar,"Bhanu Chowk,","+977-1-523273,,"
Education/Exam Material Center (EMC),"Bagbazar,","00977-1-42390892170752,,"
EDUCATIONAL ENTERPRISES PVT.LTD.,"Mahankal,","4223749,,"
EDUCATION MATERIALS,"Chhetrapati,","42547349851082194,,"
Ganesh Stationery Supplier,"Himalaya Road,","522978,,"
Ganesh Pustak Bhandar,"Main Road,","520548,,"
GANESH STAIONERY SUPPLIER,"Himalaya Road,","522978,,"
Gautam Tuladhar Books Stationery,"Bhotahity,","4252704,,"
GAUTAM PUSSTAK PASAL,"Birendrachowk,","524879,,"
GENERAL BOOKS AND STATIONERS,"Maisthan,","526323526439,,"
GITA BOOKS AND STATIONERY,"Udyogpuri, Butwal/Bhairahawa","520509,,"
Global Books & Stationary,"Min Bhawan,","00977-1-44796284467603,,"
Gorkha Books & Stationery,"Thamel,","4440134,,"
Gupta Pustak Pasal,unknown,"521890,,"
Gyan Book House,"Mahapal,","5537581,,"
Hajurko Pustak Sansar,"Exhibition Road,","00977-1-4229318,,"
HAMRO PASAL,"Narayan Path, Butwal/Bhairahawa","520919,,"
Harek Pustak Bhandar,"Bhotahity,","+977-1-4252900,,"
Himalayan Book & Stationeries,"Maitidevi,","00977-1-4440972,,"
Himalayan Book Centre,"Bagbazar, P.O. Box: 1339, Ktm,","00977-1-42420854224191,,"
Himalayan Book Shop,"Maitidevi,","4440972,,"
Hiteisi Books & Stationary,"Old Baneshwor,","4493124,,"
Indrayani Books & Stationery,"Chhetrapati,","00977-1-4251128,,"
Int'l Secondhadn Book Shop,"New Baneshwor,","00977-1-4493924,,"
Jamko Publicaton Pvt. Ltd.,"Anamnagar,","00977-1-4224640,,"
JHARNA STATIONARY UDYOG,"Belchowk, Chitwan","521328,,"
J. K. Book Center,"Bagbazar,","00977-1-4221489,,"
J.K. BOOK CENTRE,"Bagbazar,","4221489,,"
Joshi Pustak Pasal,"Mahendrapool,","524063,,"
Joshi Pustak Bhawan,"Narayanghad,","520142,,"
Kabina Books & Stationary,"Koteshwor,","00977-1-4600167,,"
Kankai Books Distributor,"Bhotahity,","00977-1-42493489841215606,,"
KANCHANJANGHA BOOKS AND STATIONERY,"Mahendra Pool,","5244669846049368,,"
Kathmandu Book Centre,"Bhotahity,","00977-1-4252403,,"
KHANAL BOOKS,"Minbhawan,","4774286,,"
Koshi Pustak Pasal,unknown,"520269,,"
KOSHIN BOOKS AND STATIONERS,"Mangal Bazar, Lalitpur","5526348,,"
KOSI PUSTAK BHANDAR,"Sanihat,","525826,,"
Koshi Pustak Bhandar,"F73H + PQ6, Himalaya Rd,","+977-1-525826,,"
Laxmi Pustak Sadan,"Amarpath, Bhairahawa","540639,,"
Lotus,"Min Bhawan,","00977-1-4468753,,"
Lotus,"New Road,","00977-1-4248316,,"
Lucky Book Binders,"Chhetrapati,","00977-1-4253703,,"
Lumbini Books,"Kalimati,","00977-1-4284257,,"
Lumbini Pustak Bhandar,"Bagbazar,","00977-1-42160634239921,,"
Lumbini Pustak Pasal,"Exhibition Road,","00977-1-4261668,,"
LUMBINI STUDENT CONCERN,"Devkota Sadak, Butwal/Bhairahawa","520694,,"
LUMBINI TRADERS AND SUPPLIERS,"Annapurnatole, Butwal/Bhairahawa","521526,,"
MAHAL BOOKS AND STATIONERS,"Dillibazar,","44216019851098624,,"
MAKALU PUBLICATION HOUSE,"Dillibazar,","4435148,,"
Manichood Prakashan,"Bagbazar,","00977-1-4244263,,"
Manakamana Books & Stationery,"Tahachal,","00977-1-4277857,,"
"Manamaiju Books, Stationery & Press Material Suppliers","Thamel,","00977-1-4421856,,"
MANAKAMANA BOOKS AND STATIONERY,"Mahendra Pool,","530441,,"
Manoj Pustak Bhandar,unknown,"+977-1-530559,,"
Map House,"Thapathali,","00977-1-42218204244056,,"
MASKEY PUSTAK BHANDAR,"Chitwan,","522245521473,,"
MITUAL BOOKS CENTRE,"Putalisadak,","4222242,,"
MOUNTAIN BOOK HOUSE,"Kantipath,","4227885,,"
M.R. SUPPLIERS,"Rudra Path, Butwal/Bhairahawa","521832,,"
M.S. Sedai Books & Stationary,"Basundhara,","00977-1-43564759841337483,,"
Narayani Pustak Pasal,"Birendrachowk,","522501,,"
NARAYANI PUSTAK SADAN,"Chitwan,","521280,,"
Nepal Sahitya Bhandar,"Goshwara Road,","522691,,"
Nepal Book Dipo,"Mahendrapath,","520951,,"
Nepal Book House,"Putalisadak,","00977-1-4266982,,"
Nepal Sahitya Prakashan Kendra,"Kamalpokhari (Sales Office), GPO Box: 4183,","+977-1-4424873,,"
New Attharai Suppliers,unknown,"5824549852045104,,"
New Boudha Books & Stationers,"Boudha,","00977-1-4474558,,"
New Centre Book Shop,"New Road,","00977-1-4243619,,"
New Koshi Pustak Bhandar,"Traffic Chowk,","525826,,"
New Makalu Stationery & Pustak Pasal,unknown,"584020,,"
New Pilgrims Book House,"Thamel,","00977-1-42269234221546,,"
New Sapana Text Books,"Pulchowk, P.O. Box: 7339, Ktm,","00977-1-5542182,,"
New Singh Books & Cards,"Gangapath,","00977-1-42318984244964,,"
NEW JHARNA PUSTAK BHANDAR,"Milanroad, Chitwan","521495,,"
NEW TRIVENI PUSTAK SADAN,"Birendrachowk,","522563,,"
NEW RUPANDEHI BOOKS AND STATIONERS,"Milanchowk, Butwal/Bhairahawa","540632,,"
NEW POOJA PUSTAK PASAL,"Birgunj,","532074528147,,"
NIRANTAR PRAKASHAN PVT. LTD.,"Bagbazar,","4269833,,"
Nisha Books & Stationery Centre,"Thecho,","55700755570015,,"
OM BOOKS CENTRE,"Pulchowk, Lalitpur","55207739851092559,,"
OSTI PHOTOCOPY AND STATIONARY SUPPLIERS,"Chitwan,","520340,,"
OURABA GENERAL TRADERS,"Narayan Path, Butwal/Bhairahawa","521384,,"
Ozone Books & Stationer,"Mahendra Pool,","530321,,"
Padma @ Sathi Pvt. Ltd.,"Maharajgunj,","00977-1-9851040836,,"
Palakehy Book & Stationary,"Mahendra Pool,","523560,,"
Palikhe Books & Stationers,"Mahendrapool,","523256525451,,"
PANTHI PUSTAK PASAL,"Barmelitole, Butwal/Bhairahawa","522633,,"
Pashupati Books Distributors & Suppliers,"Jorpati,","00977-1-44853694466990,,"
Pashupati Book & Stationery Center,"Bhotahity,","00977-1-4256638,,"
Pashupati Pustak Bhandar,"Bhotahity,","00977-1-4262495,,"
Pashupati Pustak Bhandar,"Budhahat Chowk, Gundri Bazar, Morang,","530262,,"
Pashupati Pustak Pasal,"Station Road,","520660,,"
PASHUPATI BOOKS AND STATIONARY,"Old Baneshwor,","4494730,,"
Patan Book Shop,"Patan Dhoka,","00977-1-5555256,,"
Phulchoki Books & Stationers,"Putalisadak,","00977-1-4231601,,"
Pinnacle Nepal Publications,"Putalisadak,","00977-1-44218734466962,,"
Pokhara Books & Stationers,"Mahendrapool,","522083523992,,"
Pokhara Education Center,"Sabhagriha Chowk,","523128,,"
POKHARA SAHITYA SADAN,"Palichowk,","5305839846022120,,"
POPULAR BOOKS AND STATIONERY,"Milanchowk, Butwal/Bhairahawa","522377,,"
Pragati Book Center,"Mahendra Chowk,","527406,,"
Prakash Print Shop,"Thamel, P.O. Box: 217, Ktm,","00977-1-4264296,,"
Prashanti Pustak Bhandar,"Putalisadak, P.O. Box: 4714, Ktm,","00977-1-4232725,,"
PRATIBHA PUSTAK PASAL,"Birendrachowk,","522240,,"
PRATIKSHA STATIONERY CENTER,"Traffic Chowk, Butwal/Bhairahawa","541020545646,,"
PRATIK BOOKS AND STATIONERS,"Kailali,","560311,,"
PRTIBHA SPORTS AND STATIONARY,"Milanchowk, Chitwan","520998,,"
Pudasaini Books & Stationery Traders,"Balaju,","00977-1-2081394,,"
Purbanchal Stationery,"Himalaya Road,","523394,,"
PURBANCHAL STATIONEY,"Himalaya Road,","523394,,"
Pustak Sadan,unknown,"00977-1-6610314,,"
PUSTAK AND PATRA PATRIKA BIKRI BITARAN KENDRA PVT. LTD.,"Dillibazar,","4421075,,"
Q. B. Book Shop,"Baidam,","522927522052,,"
