Name,Address,Telephone
Shova Color Lab (P) Ltd.,"Main Road,","526498,,"
Shova Color Lab,"Main Road,","526498,,"
Siddhababa Color Lab,"B. P. Chowk,","00977-71-530848,,"
SIGMA GENERAL OFFSET PRESS,"Sanepa, Lalitpur","5554029,,"
SILK ART PVT. LTD.,"Pyukha,","42653594218815,,"
SUNMAKER PVT. LTD.,"Kamaladi,","4246376,,"
UNION PRESS PVT. LTD.,"Putalisadak,","42303854230289,,"
VISHWANATH ENTERPRISES,Lalitpur,"55393165546849,,"
VISHWANATH ENTERPRISES GLOBAL PRINT AND PACK TRADERS,Lalitpur,"55393165546849,,"
WEB PRINTER PVT. LTD.,"Tahachal,","4272969,,"
Wins Trading Concern,"Imadole, P.O. Box: 3858, Ktm,","00977-1-5526423,,"
Annapurna Printing Support,"Yangal,","00977-1-42598104258819,00977-9841254245,"
Natraj Suppliers,"Yangal, Ombahal,","00977-1-4267807,00977-9841275810,"
PRINTOPACK INDUSTRIES,"Adarshnagar,","528852,,"
ARCHE OFFSET PRINTERS,unknown,"4243707,,"
CHABAHIL OFFSET PRESS,"Chabahil,","44665524470170,,"
CITY TOP DIGITAL COLOR LAB,"New Baneshwor,","47829594782958,,"
COLOUR TECH PRINTERS,"Old Baneshwor,","44943874475387,,"
Digi-Tech Scanning & Pre-Press Pvt. Ltd.,"Kopundole,","00977-1-55512515529530,,"
DIGITAL PRINTING MACHINE,"Samakhushi,","4221266,,"
DIPLOMAT OFFSET PRINTING PRESS PVT. LTD.,"Kamaladi,","4232028,,"
Fotoways Color Lab Pvt. Ltd.,"Mangalbazar,","00977-1-55329895545125,,"
Friends Color Lab,"Tripureshwor,","00977-1-4255448,,"
Fuji Express Color Lab,"New Road,","4224603,,"
GYANODAYA PRESS,"Lagan,","4253543,,"
HEERA PRINTING PRESS,"Tripureshwor,","4261346,,"
HEIDALPRESS PVT. LTD.,"Dillibazar,","2002346,,"
Hicola Color Lab,"Thamel, P.O. Box: 3660, Ktm,","00977-1-4250613,,"
Himalayan Color Lab (HICOLA),"GPO: 3660, Ktm, New Road,","580035,,"
HIMALAYA PRESS,"Om Bahal,","42662684260161,,"
HI-TECH GRAPHIC PRINTERS,"New Baneshwor,","47822884782172,,"
IMPACT PRINTERS AND ADVERTISING,"Kirtipur,","4268660,,"
JAY BAGESHWORI OFFSET PRESS,"Surkhet Road,","5207499858020329,,"
K.C. ART AND PRINTING,"Ghantaghar,","2002180,,"
KIRAN SCREEN PRINT,"Dillibazar,","4434193,,"
MONICA COLOR LAB PVT. LTD.,"Mahendra Pool,","521488,,"
NATURAL GRAPHICS SCREEN PRINTER,"New Road,","42207964264896,,"
New Kathmandu Studio,"Maru, P.O. Box: 10957, Ktm,","00977-1-4256861,,"
NIRAYOO ARTIST AND DESIGNER,"Pulchowk, Lalitpur","55209915553524,,"
OMANE CRAFT WORKS,"Dhobighat, Lalitpur","55306289841562893,,"
OM SHANTI DIGI PRINTING PVT. LTD.,"Putalisadak,","442520098510984599841237760,,"
Photo Lab (P) Ltd.,"Thahity, P.O. Box: 8566, Ktm,","00977-1-42592244259024,,"
PHOTO WORKS,"Traffic Chowk, Butwal/Bhairahawa","548340,,"
Picture Plaza Color Lab,"Thamel, P.O. Box: 852, Ktm,","00977-1-4419088,,"
PIXEL DIGITAL PHOTO LAB,"Maitidevi,","01691212844177779851061698,,"
PRESS GALLERY,"Bijulibazar,","4780180,,"
PRINTING SPOT,"Om Bahal,","4256265,,"
PRINT AND ART SERVICE,"Putalisadak,","42444194239154,,"
Rainbow Photo,"Chabahil Chowk,","00977-1-4484115,,"
Rawal Trade Concern,"Anamnagar,","00977-1-4243496,,"
Royal Art Digial & Flex Print,"Lagankhel,","00977-1-5536502,,"
Saraswoti Arts,"Kalimati,","00977-1-4275155,,"
SHARP VISION PRINTS,Lalitpur,"5553864-5,,"
SHIVASHAKTI PRINTERS PVT. LTD.,"Bagbazar,","42260384252248,,"
Shree Ganesh Digital Photo QSS Color Lab,"Ranipokhari,","00977-1-4221905,,"
SHREPA OFFSET PRINTING PRESS,"Kamaladi,","4232028,,"
Sindeshwori Color Lab,"Maitidevi Chowk, P.O. Box: 8973 NPC 360,","00977-1-4444236,,"
Stamp House,"Putalisadak,","00977-1-42525714252572,,"
Super Shine Color Lab,"Maharajgunj,","00977-1-4373455,,"
TRIVENI OFFSET PRESS,"Kupandole, Lalitpur","55421659851033880,,"
Ujjar Machinery Concern,"Bhurungkhel, P.O. Box: 19808, Ktm,","00977-1-4265908,,"
Vishwonath Enterprises,"Kopundole, P.O. Box: 20102, Ktm,","00977-1-554684955393169851027091,,"
K.C auto enterprises,"jwagal lalitpur,","9861703334,9818553958,"
MEGHA PRESS PVT. LTD.,"Putalisadak,","4226947,,"
SAMA PRINTERS PVT. LTD.,"Bhainsepati, Lalitpur,","55414165880664,,"
DIGITAL FLEX AND VINYL PRINTERS,"Kamaladi,","44461392170650,,"
Matamanamanana Screen Print,"Old Baneshowr,","4467373,,"
CHHUNUMUNU PUBLICATION PVT.,"Sabhagrigha,","524811,,"
Photo Fair Digital Pvt. Ltd.,"Pulchowk,","00977-1-55366775531433,,"
Digital World Pvt. Ltd.,"Jawalakhel,","+977-1-5550145+977-1-5527517,,"
Advance Photo Finishers,"Thamel, P.O. Box: 3927, Ktm,","00977-1-4701265,,"
Agfa Graphic,"Bhimsensthan,","00977-1-4245888,,"
Amatya Printing Press,"Bhelachhen tole,","00977-1-5532424,,"
ANAND PRINTING PRESS PVT. LTD,"Tukucha,","4223261,,"
Ayush Printing & Packaging Industries,"Alakhiya Road,","522884,,"
BAGESHWORY PRINTERS,"Surkhet,","520232,,"
BASNYAT SCREEN PRINT CENTER,"Bhatbhateni,","44162724438173,,"
CRYSTAL PRINTING PRESS,"Jyatha,","4249142,,"
Dhulabari Color Lab (P) Ltd.,"Tripureshwor, P.O. Box: 9334, Ktm,","00977-1-4240991,,"
DHULABARI COLOR LAB PVT. LTD.,"Tripureshwor,","4240991,,"
EXPOSE MEDIA SERVICE,"Putalisadak,","4226776,,"
FORTUNE PRESS,"Bagbazar,","4227024,,"
Fotomax,"New Road,","00977-1-42215684241606,,"
FUMIKO OFFSET PRESS,"Sanothimi,","66303886631279,,"
GANAPATI PRINTERS PVT.LTD.,Lalitpur,"5521851,,"
GRAPHIC PRESS,"Maitidevi,","4424419,,"
Hicola Group of Color Labs & Co.,"New Road, P.O. Box: 3660, Ktm,","00977-1-42202234246135,,"
HISI OFFSET PRESS,"Jamal,","4226416,,"
HORIZON COLOR LAB PVT. LTD.,"Jamal,","4221086,,"
IMAGE COLOR LAB PVT. LTD.,"Kalimati,","4279401,,"
JANAKI COLOR LAB PVT. LTD.,"Thamel,","42223494225393,,"
JEEVAN PRINTING SUPPORT PRESS,"New Bus Stand,","44123454425613,,"
JYOTI PRINTING PRESS,"Lazimpat,","44380664428488,,"
KALILO PRINTING PRESS,Lalitpur,"55227415526969,,"
Keval Computerised Color Lab (P) Ltd.,"Alakhiya Road,","521089,,"
KEVAL COMPUTERISED COLOR LAB PVT. LTD.,"Alkhiya Road,","521089,,"
KHWAKHALI ENTERPRISES,"Kamaladi,","42264084225945,,"
KSHITIS ARTS,"Sundhara,","42200164223751,,"
Lotus Photo Lab (P) Ltd.,"GPO: 8566, Ktm, Kantipath,","4220022,,"
LOTUS PHOTO LAB PVT. LTD.,"Kantipath,","42200224220139,,"
MALLA PRINTELEBROAD ADVERTISING MEDIA,"Teku,","42622504261298,,"
MARUTI PRINTERS,"Teku,","4232409,,"
MULTI GRAPHIC PRESS,"Baphal,","42611094260806,,"
NATIONAL COLOR LAB PVT. LTD.,"Thamel,","4420971,,"
NATIONAL MEDIA AND PRINTING SERVICE PVT. LTD.,"Sundhara,","4251253,,"
NEPAL LITHOGRAPHING CO. PVT. LTD.,"Goldhunga,","43513904351399,,"
NEPAL PRINTERS AND TRADERS CO-OPERATIVE LTD.,"Dillibazar,","44274564412865,,"
NEPAL PRINTING HOUSE,"Asan,","42219684249515,,"
NIKHIL PRINTING AND GENERAL SUPPLIER,"Ind.State, Lalitpur","5526983,,"
NOVELTY COLOR LAB,"Lazimpat,","4432707,,"
ORCHID QUALITY PRINTERS,"Khichapokhari,","4253208,,"
PEACOCK COLOR LAB PVT. LTD.,"Adarshnagar,","522276,,"
PINNACLE INTERNATIONAL TRADERS,"Putalisadak,","4215947,,"
POWER PARTS INTERNATIONAL PVT. LTD.,"Hiti Durbar,","44349344421505,,"
Press Emporium,"Bangemudha, P.O. Box: 12784, Ktm,","00977-1-42531484219008,,"
PRINTING SUPPORT PVT. LTD.,"Chhauni,","4270157,,"
Punit B. International,"Bagbazar,","00977-1-42445564246016,,"
Quality Colour Lab (P) Ltd.,unknown,"520666,,"
Rainbow Group of Photo Labs,"Indrachowk, P.O. Box: 772, Ktm,","00977-1-42240744248732,,"
Rainbow Photo,"Kalimati,","00977-1-4277673,,"
Rainbow Photo,"Kamalpokhari, P.O. Box: 743, Ktm,","00977-1-4420945,,"
RAYS COLOUR LAB,"Jawalakhel, Lalitpur","5524637,,"
RESHMA OFFSET PRESS,"Bhimsensthan,","42205314244450,,"
R.K.PRINTERS,"Teku,","42610094259309,,"
SALIN ENTERPRISES,"Nakabahil, Lalitpur","5533191,,"
Saptakoshi Colour Lab,unknown,"580434582434,,"
SAROJ PRINTING PRESS,"Kavre,","661906,,"
SHANGRILA PRINTING SERVICES PVT. LTD.,"Thapathali,","42621574260794,,"
SHANTI OFFSET PRESS PVT.LTD.,"Maligaon,","4416904,,"
SHARADA PRINTING PRESS,"Tahachal,","42703764275115,,"
SHOVA COLOR LAB PVT. LTD.,"Main Road,","526498,,"
SHRESTHA TRADING HOUSE,"Bhotahiti,","42211984231571,,"
SYSTEMATIC PRESS PVT. LTD.,"Maitidevi,","4438081,,"
UNIQUE PRESS,"Dharmapath,","4262790,,"
XENIUM COMPUTER SYSTEM,"Chabahil,","4486435,,"
YADAV BOOK BINDING AND STATIONERY WORK,"Bagbazar,","42286084246733,,"
FASTONE,"Alkhiya Road,","521089,9806850211,"
Ideal Printing,"Milanchowk,","071-544817,9857021128,"
Star Printing Industry,"Maitripath,","071-541174,9847035981,"
AASHIRBAD ART AND SCREEN PRINT,"Putalisadak,","4267876,,"
AASHA ART AND COMPUTER DESIGN CENTER,"New Baneshwor,","47800959841263190,,"
ABC SCREEN PRINTING,"Khichapokhari,","4212167,,"
ABHA CHHAPAKHANA,"Chabahil,","4470097,,"
Advance Digitech Pvt. Ltd.,"Jyatha,","00977-1-4260774,,"
Advanced Digital Color Lab,"Thamel,","4232114,,"
Advanced Digitech Pvt. Ltd.,"Jyatha,","4260774,,"
AGFA GRAHIC PRINTERS,"Pako, New Road,","4226503,,"
Ajaya Color Lab (P.) Ltd.,"Koteshwor,","00977-1-4475063,,"
AJIMA PRINTING RESS,"Bhaktapur,","6610925,,"
AKASH BHAIRAB DIGITAL COLOR LAB,"Narayangadh, Chitwan","5265859845152426,,"
ALOK PRINTING PRESS,"Anandbahal, Lalitpur","5533698,,"
AMBESHWORI CHHHAPAKHANA,"Surkhet Road,","526149,,"
ANNAPURNA OFFSET PRINTERS,"Kamalachi,","4232512,,"
ANUSHA PRINTING SUPPORT,"Bagbazar,","42265519681-12997,,"
APHNAI CHHAPAKHANA PVT. LTD.,"School Road,","520244,,"
APPLE PRINTING PRESS,"Bhimsensthan,","4246564,,"
ARATI PRINTING PRESS,"Lazimpat,","4414072,,"
ARCHANA PRINTERS,"Lagankhel, Lalitpur","55265135541216,,"
ART LAND,"Kamalachi,","4220474,,"
ART PICASSO AND SCREEN PRINTS,"Chabahil,","4476890,,"
ART POINT,"Dhobidhara,","4422690,,"
ARYA CHHAPAKHANA PVT. LTD.,"Bouddha,","4470051,,"
ARYAL CHHAPAKHANA PVT. LTD.,"Bouddha,","4470051,,"
Ashish Color Lab,"Balkhu,","00977-1-4279119,,"
Ashish Photo Lab,"Lubhu,","00977-1-5580454,,"
ASIAN COLOR LAB PVT. LTD.,"Bank Road, Butwal/Bhairahawa","520132,,"
ASIAN GRAPHIC PRINTERS,"Kalimati,","4271723,,"
A To Z Printing Suppliers,"New Road,","00977-1-20105049841254281,,"
AUTO PRINTERS,"Kuleshwor,","4213437,,"
Baishdhara Foto Lab,"Balaju,","00977-1-4350151,,"
BAJARAYOGINI CHHAPAKHANA,"Chabahil,","44842914484386,,"
BAJRASATWO PRINTING PRESS,"Tyoda,","4216313,,"
BALKOSHELI CHHAPAKHANA,"Chhetrapati,","4212681,,"
BALKUMARI PRINTING PRESS,"Wotu,","4224196,,"
Baneshwor Color Lab (P.) Ltd.,"New Baneshwor,","00977-1-4494538,,"
BANEPA DIGITAL COLOR LAB,"Kavre,","661044,,"
BANI OFFSET MUDRANALAYA PVT. LTD.,"Teku,","4260052,,"
Basundhara Color Lab,"Basundhara,","00977-1-2080613,,"
BASNET ART PRINTERS,"Pako, New Road,","4223277,,"
Bhairab Color Lab (P) Ltd.,unknown,"541387542969,,"
Bhaktapur Color Lab,"Khouma Tole,","00977-1-6612890,,"
BHAIRAV COLOR LAB,"Traffic Chowk, Butwal/Bhairahawa","541387,,"
BHAKTAPUR CRAFT RINTERS,"Small Ind. Area,","66110716610228,,"
BHAKTAPUR PRESS PVT. LTD.,"Gatthaghar,","6612176,,"
BHAKTAPUR PRINTING PRESS,"Suryabinayak,","6612251,,"
BHATTARAI BROTHERS STORES,"New Road,","5277209856025150,,"
BIDYA PRINTING PRESS,"Saugal, Lalitpur","55400455540152,,"
BIJAYA PRINTING PRESS,"Putalisadak,","4212090,,"
BINAYAK PRESS,"Dhobidhara,","4419564,,"
BIRAJ PRINTING PRESS,"Dillibazar,","4430513,,"
BISHAL PRINTERS,Lalitpur,"5521934,,"
Butterfly Color Lab (P) Ltd. (Hicola),unknown,"580035,,"
BUTTERFLY COLOUR LAB PVT. LTD.,"Itahari,","580035,,"
BUTWAL COLOR LAB,"Traffic Chowk, Butwal/Bhairahawa","542730,,"
CAS PRINTERS SHOP PVT.LTD.,"Kantipath,","44187464418748,,"
Chamunda Color Lab Pvt. Ltd.,"Thamel,","00977-1-4701286,,"
CHANDESHWORI CHAPAKHANA,"Bagbazar,","42436649851072992,,"
CHARU PRINTERS PVT. LTD.,"Dillibazar,","4426028,,"
CHAUTARI CHHAPAKHANA,"Sahidchowk, Chitwan","522921,,"
Chetana Color Lab (P) Ltd.,unknown,"523498,,"
CHETANA COLOR LAB,"Sanihat,","523498,,"
CHITWAN COLOR LAB,"Narayangadh, Chitwan","521428,,"
CHROMO GRAPHIC ARTS AND SCREEN PRINTERS,"Bagbazar,","4247231,,"
City Color Lab,unknown,"523922,,"
City Top Color Lab,"New Baneshwor,","00977-1-47804574782959,,"
CITY OFFSET PRESS PVT. LTD.,"Thapathali,","4246435,,"
CLIMAX ADVERTISER,"Bagbazar,","4472673,,"
CLIMAX SCREEN PRINT,"Bagbazar,","4220241,,"
Coloroma Photo Studio,unknown,"521129,,"
