Name,Address,Telephone
MRD Nepal International,"Kalanki,","00977-1-43123514313442,,"
PIONEER WIRE PVT LTD,Lalitpur,"554477155544775,,"
SR Traders,"Dhare Chwok, Bharatpur, Chitwan Nepal,","056526767,9855051020,"
URGN Hardware Concern,"Balkhu,","00977-1-42795524720536,,"
Shakti Commercial Enterprises,"Near Bajaj Showroom,","+977-1-4255312,,"
Star International,"ADARSHNAGAR,","00977-51-534419,00977-9855021920,"
Jai Durga Suppliers & Hardwares,unknown,"05-1525681,,"
Jayanti hardware,"pustakalaya chowk,","068 520463 068 520163,,"
Karmaharya Hardware Stores,"Ranipauwa,","521625,,"
Sheetal Hardware,"Thamel, P.O. Box: 10922, Ktm,","00977-1-4421077,,"
Pashupati Hardware,"PashupatI Hardware, Old Baneshwor Height, Setopul, Kathmandu,","98011242419808418007,,"
Amarnath traders,"(Laxmihall)Tribhuvan chowk,nepalgunj,banke,","unknown,98045146959812528356,"
Bindu Hardware,"Koteshwar,","44813534481207,98020308409802030847,"
New Horizon Traders,"Teku, P.O. Box: 24875, Ktm,","00977-1-4212488,00977-9841237077,"
Sacchiyama Impex,"setopul,maitidevi ,","014465642,9801028000,"
A. K. Impex,"Bhote Bahal,","00977-1-42538534254723,,"
A.K. IMPEX,"Bhotebahal,","4253853,,"
AMATYA HARDWARE CONCERN,"Balaju,","43507114352588,,"
Anand Hardware Centre,"Teku, P.O. Box: 2804, Ktm,","00977-1-42413344243537,,"
ANIL ENTERPRISES,"Ghantaghar,","524165522165,,"
ARANIKO HARDWARE,"Kavre,","662145,,"
ARCHIE HARDWARE CONCERN,"Kathmandu Plaza,","4245082,,"
BABA TRADE SYNDICATE,"Battisputali,","44736904249167,,"
Bajra Group,"Lagankhel (H.O), P.O. Box: 1142, Ktm,","00977-1-552485155232785528405,,"
Bajrangbali Trade Concern,"Sanepa, P.O. Box: 1170, Ktm,","00977-1-5527230,,"
Bicky Enterprises,"Adarsha Nagar,","522505521405,,"
Binit Hardware & Suppliers,"Maitidevi, P.O. Box: 3980, Ktm,","00977-1-44135624411052,,"
BISHAL HARDWORE STORES,"Narayangadh, Chitwan","525104520904,,"
DAE SUNG,"Thamel,","4700379,,"
Gauri Shanker Traders,"Dhamboji,","520878,,"
Himal Shubh Hardware,"Tripureshwor, P.O. Box: 6306, Ktm,","00977-1-4221737,,"
Hira Ratna Hardware,"Putalisadak,","00977-1-42201274249431,,"
HULAS WIRE INDUSTRIES PVT. LTD.,"Ganabahal,","4250001,,"
Jindal Hardware Stores,"Hanumandas Road,","523565,,"
J. K. International,"Maitidevi, P.O. Box: 9568, Ktm,","00977-1-44203454417270,,"
KANTIPUR TRADING HOUSE,"Teku,","42556564262089,,"
Keypu Enterprises,"Satdobato, P.O. Box: 228, Ltp,","00977-1-5541279,,"
Krishna Hardware,"Tripureshwor, P.O. Box: 2432, Ktm,","00977-1-42619254261386,,"
KRISHK TRADE CONCERN,"Kailali,","523632974900778698046067869848425786,,"
Machhindra Hardware & Sanitary,"Lagankhel, P.O. Box: 1142, Ktm,","00977-1-552485155232785528405,,"
MAHARJAN METAL INDUTRIES,"Teku,","42435374262032,,"
Motor Cycle & Spare Parts Concern,"Teku,","00977-1-203003842318094242552,,"
Ossiyamaa Tradelink,"Teku, P.O. Box: 19461,Ktm,","00977-1-42404674231541,,"
OSSIYAMAA IMPEX,"Teku,","42404674231541,,"
Paints & Dealer Hardware,"Soaltee Mode,","00977-1-42747964287796,,"
Pashupati Hardware Center,"Maitidevi, P.O. Box: 12632, Ktm,","00977-1-44201054417969,,"
PASHUPATI HARDWARE CENTRE,"Maitidevi,","44179694420105,,"
RAM IMPORT HOUSE,"Teku,","42185744229807,,"
Rapid Enterprises,"Jawalakhel, P.O. Box: 8975 EPC 1163,","00977-1-5538151,,"
RATHI ENTERPRISES,"Main Road,","521251525522,,"
Roshan Enterprises,"Kupondole,","00977-1-55313845543701,,"
Sanepa Hardware Centre,"Sanepal Chowk,","00977-1-5527230,,"
Sel Enterprises,"Kumaripati, P.O. Box: 8975 EPC 2429,","00977-1-55388545552587,,"
Shree OM & Shanta General Orders Suppliers,"Maharajgunj, P.O. Box: 15142 KPC/WME 8,","00977-1-44301744416127,,"
SHREE NIL SARASWATI SUPPLIERS PVT. LTD.,"Tukucha,","44462459851021289,,"
SHREE SWASTIK TRADERS,"Gangabu,","01-424061040150004015111,9802015102,"
SIDDHICO SANITARYWARES AND TILES,"Tripureshwor,","42600654260699,,"
STYLE SANITATION AND MARBLE,"Maitidevi,","4412594,,"
SUNDAR WIRE AND NAILS,"Birgunj,","529921522092,,"
Taps & Valves Industries,"Tripureshwor, P.O. Box: 2432, Ktm,","00977-1-42619254261386,,"
TRIDENT TECHNO CONSULTANCY,"Pulchowk, Lalitpur","5520914,,"
TRIVENI TRADE LINK,"Adarshnagar,","521065,,"
U. K Trading,"Chabahil, P.O. Box: 8975 EPC 5492,","00977-1-44707134477144,,"
UNIPLUS ENGINEERS PVT. LTD.,"Bagbazar,","4256304,,"
UNIQUE STEEL SUPPLIERS,"Butwal/Bhairahawa,","54952598570253989849090529,,"
Waterman Enterprises,"Maharajgunj, P.O. Box: 15142 KPC 87,","00977-1-44301744416127,,"
Waterman Enterprises,"Srijana Chowk, P.O. Box: 256, Pkr,","522450,,"
Jaya Laxmi Enterprises,"Ganesh Chowk,","00977-1-4374524,00977-972155662498138044039841274589,"
NEPATOP WATER TANK AND PUMP,"Kathmandu,","43530204357131-32,,"
Ruchee Suppliers,"Kalanki,","00977-1-4283244,00977-98418500999813358344,"
Singhal International,"Bhote Bahal,","+977-1-4253775+977-1-4256826,,"
Vishal Hardware,"Alakhiya Road,","+977-1-522267,,"
Aaju Enterprises,"Chabahil,","4491969,,"
AGOR MILL MACHINERY STORES,"Narayangadh, Chitwan","5336579845021823984524595,,"
ANKUR HARDWARE,"Link Road,","52471898550232649804241244,,"
Aradhana Trade Links,"Kumaripati, P.O. Box: 8975 EPC 1391,","00977-1-5542010,,"
Atlantic K. & K. Innovation Pvt. Ltd.,"Dhapasi, P.O. Box: 15142 KPC 643,","00977-1-4361457438671,,"
BABA HARDWARE AND SANITARYWARE,"Sabhagriha Chowk,","5203099856020309551239,,"
Bajra Group,"Balaju (Branch),","00977-1-43516002038620,,"
Bhagawati Traders,"Bhotebahal,","00977-1-4254764,,"
Business Links Export & Import Pvt. Ltd.,"New Road, P.O. Box: 7305, Ktm,","00977-1-4257742,,"
DURGA IRON AND STEEL TRADING,"Sabhagriha Chowk,","5258125309899806696318,,"
Global Merchant Pvt. Ltd.,"Dhapasi,","00977-1-4365678,,"
Govinda Hardwares,"Hanumandas Road,","530777526147,,"
Himal Iron Store,"Dhamboji,","9848027762,,"
HIMAL HIMANI ENTERPRISES,"Narayangadh, Chitwan","5321829855058200,,"
JAWALAKHEL HANDWARE AND TRADERS,"Jawalakhel, Lalitpur","55241152347000,,"
JAY KALIKA HARDWARE AND SUPPLIERS,"Hetauda,","5257295249899855067628,,"
J.P. TRADE CENTRE,"Amarpath, Butwal/Bhairahawa","541894543227,,"
KALANKI NIRMAN SAMAGRI KENDRA,"Kalanki,","42715264272089,,"
Kamaladi Trade Link,"Putalisadak,","00977-1-42281024240459,,"
KATHMANDU COLOR WORLD TRADE,"Gangabu,","435297843550294363139,,"
Krishna Hardware,"Tripureshwor,","00977-1-42616489851044554,,"
Machendra & Brother Enterprises,"Lagankhel,","00977-1-55284055523278,,"
Mahendra & Brother Enterprises,"Lagankhel,","00977-1-55284055523278,,"
Metro Sanitations,"Samakhushi,","00977-1-2094224,,"
Modern Paint & Bathwares,"Bhotebahal, Teku,","00977-1-42252274230021,,"
NARESH TRADING COMPANY,"Teku,","4246528,,"
Nawa Durga Hardware,"Satdobato, P.O. Box: 11538, Ktm,","00977-1-55252905539969,,"
Nepal Commercial Enterprises (P) Ltd.,"Alakhiya Road,","522306,,"
NEW ASHOK TRADERS AND SUPPLIERS,"Kanchanpur,","5244275200619749506211,,"
NEW R.K. ENTERPRISES,"New Baneshwor,","47823384783377,,"
Ojesh Enterprises,"Sitapaila,","00977-1-4276284,,"
Om Prakash Pipe & Fitting Suppliers,"Lazimpat, P.O. Box: 727, Ktm,","00977-1-44177054415822,,"
OMPAL OMPRAKASH,"Nhaikantala,","4259099,,"
PARAS TRADERS,"Station Road,","525962527162,,"
Pashupati Hardware & Machinery Concern,"Bansbari,","00977-1-43788689841542967,,"
POPULAR TRADING CONCERN,"Kailali,","521872521039,,"
Pravin Chandra Mehta,"Pyukha Tole, P.O. Box: 591, Ktm,","00977-1-42453954249841,,"
RAMESHWOR HARDWARE AND MOTOR PARTS,"Dhunga Adda,","43122304312267,,"
RAM JANAKI HARDWARE,"Chauraha, Butwal/Bhairahawa","54142998470462219847046245,,"
R. B. Enterprises,"Jawalakhel,","00977-1-5527084,,"
R.K TRADE LINKS PVT.LTD.,"Hetauda,","057-23902,,"
Sagar Trade Center,"Kamaladi, P.O. Box: 446, Ktm,","00977-1-4221974,,"
Sai Hardware Center,"Tinkune,","00977-1-20501514226696,,"
Saraswati Trade Link,"Gongabu,","00977-1-43585849851052809,,"
SARAF CONCERN,"Dhobighat, Lalitpur","55252905539969,,"
SATYAM SHIVAM HARDWARE,"Link Road,","5251279845118386,,"
SHANKAR TRADE LINK,"Maharajgunj,","21507469851066127,,"
Siddhi Sanitary Enterprises,"Teku, P.O. Box: 26, Ktm,","00977-1-4244889,,"
SIDDHARTHA HARDWARE,"Butwal/Bhairahawa,","547501547601,,"
Sujan Traders,"Gongabu,","00977-1-4354340,,"
Suprasidha Nirman Samagri Kendra,"Balaju, P.O. Box: 8410, Ktm,","00977-1-43501444360990,,"
Vijaya Laxmi Enterprises,"Samakhushi, P.O. Box: 6442, Ktm,","00977-1-4352998,,"
VIJAY SHREE IMPEX,"Bhotebahal,","4255207,,"
Goyal Hardware,"Goshwara Road,","+977-1-526035,,"
Manakamana Hardware,"Bargachhi,","521401,,"
Pashupati Trade Concern,"Tripureshwor, P.O. Box: 1947,","+977-1-4240759,,"
Shakti Sales Trading Concern,unknown,"522165522665,,"
Surya Enterprises,"M8W5+4MF, Teku Road,","unknown,+977-985-1031280,"
NEW SIDDHI BINAYAK,"Surkhet,","522311,,"
SHANKAR HARDWARE,"Narayan Sthan, Butwal/Bhairahawa","52364752485298570202449857023638,,"
JAGADAMBA WIRE PVT. LTD.,"Basantapur,","42270134223497,,"
KHUSI AND BINI ENTERPRISES,"Basundhara,","43858429851043671,,"
Subhalaxmi Polymer Industries Pvt. Ltd.,"Kotihawa, Bhairahawa","71-546928542569,9857020171,"
AASHISTHA AND AAUSH HARDWARE STORE,"Chitwan,","561855562855,,"
AAWASH TRADING,"Samakhushi,","4383276,,"
ABC Sanitation & Marbles,"Maharajgunj,","00977-1-2150253,,"
Alert Enterprises,"Teku,","00977-1-424228642291324269528,,"
Amatya Trading,"Balaju, P.O. Box: 4948, Ktm,","00977-1-43507114352588,,"
Anand Trade Concern,"Chabahil, P.O. Box: 928, Ktm,","00977-1-44804794481284,,"
Anand Trade Concern,"Tripureshwor, P.O. Box: 928, Ktm,","00977-1-42435764226501,,"
Anand Trade Concern,"Satdobato, P.O. Box: 928, Ktm,","00977-1-55427875555715,,"
ASHOKA F.E.C. PVT. LTD.,"Koteshwor,","44915119841523583,,"
Asian Sanitary & Tiles,"Teku,","00977-1-4268283,,"
ASIAN SANITARY AND TILES,"Teku,","42682834279894,,"
Baboo Sanitary Ware,"Tripureshwor, P.O. Box: 8169, Ktm,","00977-1-42612754256864,,"
B.M. ENTERPRISES,"Tripureshwor,","42611984266862,,"
D. K. Import House,"Battisputali, P.O. Box: 11860, Ktm,","00977-1-446913244897142100106,,"
D.K. IMPORT HOUSE,"Battisputali,","446913244897142100106,,"
DUGAR IRON AND STEEL TRADING CO.,"Tripureshwor,","4254836,,"
EKTA TRADERS,"Surkhet Road,","5235795273239858020756,,"
Ever Green Traders,"Mahendrapool,","520128,,"
EVEREST HARDWARE STORES,"Narayangadh, Chitwan","520663,,"
Far Eastern Trading Company,"Tinkune, P.O. Box: 681, Ktm,","00977-1-44943894480784,,"
GANESH SIDDHI TRADING,"Traffic Chowk, Butwal/Bhairahawa","548146,,"
Girish Enterprises,"Kamaladi, P.O. Box: 4760, Ktm,","00977-1-42223324246848,,"
Goyal Hardwares & Sanitary Marbles,"Main Road,","521083,,"
GYANI POLY TANK,"Sangampath, Butwal/Bhairahawa","540739542970,,"
HARDWARE AND MACHINERY CONCERN,"Pyukha,","42493824249468,,"
HARTI WIRE INDUSTRY,"Tangal,","4254580,,"
Image Enterprises,"Mahendrapool,","520128,,"
Ishaneshwor Hardware,"Ram Bazar,","520940522340,,"
ISHA HARDWARE STORE,"Bhanu Chowk,","524088521509,,"
JAYA HARDWARE CENTRE,"Teku,","4252458,,"
Kailash Hardwares,"Chiple Dhunga, P.O. Box: 222, Pkr,","520379520557,,"
Kailash Traders,"New Road, P.O. Box: 222, Pkr,","520379,,"
Karishma Traders,"Teku,","00977-1-4261504,,"
Kaushala Hardware Center,"Srijana Chowk,","522648521923,,"
Kishan Hardwares,"Basundhara, P.O. Box: 21498, Ktm,","00977-1-43750924355654,,"
Kumari Hardware Center,"Kumaripati, P.O. Box: 5430, Ktm,","00977-1-5538078,,"
LUMBINI TRADERS,"Chauraha, Butwal/Bhairahawa","540073,,"
Mahalaxmi Trade Center,"Srijana Chowk,","520223528723,,"
Mahankal Sanitary & Hardware Center,"Teku,","00977-1-42410284244865,,"
MARJAN METAL INDUSTRIES,"Teku,","42435374241334,,"
Meso Traders,"Teku,","00977-1-4261591,,"
M. Mukund,"Kamaladi,","00977-1-4223550,,"
New Shailaja Commercial Centre,"Gulmi, Gulmi","079-520109520209,,"
NEW PATHAK HARDWARE AND ELECTRICALS,"Godawari Road, Kailali","5220769848421773,,"
New siddhi vinayak,"Near Bhatbhatini, opp to red temple,","unknown,+977-981-5555665,"
NILAH TRADING,"New Baneshwor,","41072314107031,,"
Nirmal Enterprises,"Kupondole,","00977-1-5529342,,"
OM SHIV TRADERS,"Butwal/Bhairahawa,","5242639847038263,,"
PRABIN HARDWARE,"Kalanki,","42715194273992,,"
Rajesh Hardwares,"Kumaripati, P.O. Box: 11118, Ktm,","00977-1-553555155425225522930,,"
Rajesh Sanitaryware,"Tripureshwor,","00977-1-42607144251696,,"
Raja Glass House,"Chipledhunga,","521496523414,,"
R. SANITARY AND MACHINERY HOUSE,"Main Road, Butwal/Bhairahawa","523919,,"
R. S. Trading,"Bhotebahal,","00977-1-4229807,,"
SHAKAMBHARI HARDWARE,"Maitidevi,","44185569851030823,,"
Shree Durga Enterprises,"Adarsha Nagar,","521463,,"
Shree Khanikhola Enterprises,"Balaju Depo,","00977-1-4361635,,"
Shree Khanikhola Enterprises,"Chuchhepati,","00977-1-44887324486445,,"
Shrestha Domestic Appliances,"Kalimati, P.O. Box: 3040, Ktm,","00977-1-42717544288288,,"
SIJA SALERS,Lalitpur,"55201785535040,,"
Star Hardware Centre,"Satdobato, P.O. Box: 8975 EPC 1168,","00977-1-55248935526345,,"
SUMMIT IMPEX,"Kalimati,","42728794270730,,"
Swati Hardware & Decor Center,"Gyaneshwore,","00977-1-4422299,,"
Tools Trading Co. Pvt. Ltd.,"Bhote Bahal,","00977-1-42695284229132,,"
Trishul Hardware,"Chipledhunga,","527883,,"
K. M. Hardware & Suppliers,"Kalanki,","00977-1-4282849,00977-98410484829841223717,"
MAA DURGA HARDWARE,"NEPALGANJ(GANESHPUR) near ABC school..,","9806237279,9815502350,"
OM MILL STORES,"Narayangadh, Chitwan","9845036366,,"
Rajesh Hardware,"Teku, P.O. Box: 11118, Ktm,","00977-1-42251014244982,,"
Aadeshwor Hardware,unknown,"00977-1-4330864,,"
Aadhunik Nirman Samagri Kendra,"Balaju,","00977-1-43500324355868,,"
Aaush Enterprises,"Narayanghat,","570003,,"
ABC Sanitation & Marbles,"Chaurah, Bhairahawa","544431540434,,"
ABKA STORES,"Khichapokhari,","42220534222971,,"
Adarsha Hardware,"Buddha Chowk,","527052,,"
Adhikari Hardware Centre,"Kalanki,","00977-1-4280625,,"
AFAL HARDWARE CENTRE,"Jhamshikhel, Lalitpur","5526210,,"
Ajanta Enterprises,"Main Road,","523879,,"
Ajanta Hardware Store,"Ward 8,","526095,,"
Ajay Concern,"Satdobato,","5530431,,"
Ajit Traders,"Adarsha Nagar,","522396,,"
Akanshya Impex,"Kalanki,","00977-1-43012544284511,,"
AKRITI AND JEEVAN TRADERS,"New Baneshwor,","4470514,,"
Alish Traders,"Bhote Bahal,","00977-1-4249206,,"
ALLIED WIRE INDUSTRY,"Ind.State, Lalitpur","5536249,,"
Aman Hardware,unknown,"526441,,"
Amar Hardware,"Dharan Road,","523146527141,,"
Amatya Hardware Centre,"Bishal Nagar, P.O. Box: 12129, Ktm,","00977-1-4435753,,"
Ambey Hardware,"Kamaladi,","00977-1-4414231,,"
Ambika Glass Center,"Tersapatti,","523579,,"
AMBIKA WATER TANKS INTUSTRY,"Tripureshwor,","4211045,,"
AMIT HARDWARE CONCERN,"Sano Bharyang,","2053047,,"
Amrit Enterprises,unknown,"530990,,"
Amrit Hardware,"Hanumandas Road,","526639,,"
A.M. TRADERS,"Pokhara,","520685,,"
Ananta Hardware,"Shrijana Chowk,","527919,,"
ANAND ENTERPRISES,"Surkhet Road,","551406551356,,"
ANAND INTERPRISES,"Nepalgunj Road,","522106,,"
ANAND OVERSEAS TRADING COMPANY,"Birendrachowk,","520712,,"
ANANDA TRADE CONCERN,"Satdobato, Lalitpur","55250365542787,,"
Anish Enterprises,"Teku,","00977-1-4242859,,"
ANILASHOK INTERNATIONAL,"Mahabaudha,","4223834,,"
ANISH ENTERPRISESX,"Teku,","4242859,,"
ANISH HARDWRE STORES,"Narayangadh, Chitwan","5258325288329855056832,,"
Ankur Overseas Traders,"Birta,","521551,,"
ANMOL MARBLE,"Karahiya, Butwal/Bhairahawa","69813198470304559804431509,,"
ANMOL SUPPLIERS,"Godawari Road,","5231659848422161,,"
Anna Hardware Plus.,"Putalisadak, P.O. Box: 8975 EPC 5102,","00977-1-4246561,,"
Annapurna Hardware,"Main Road,","530259523051,,"
Annapurna Hardware,"Gwarko,","00977-1-5555844,,"
Annapurna Stores,"Rangeli Road,","522326,,"
Annapurna Traders,"Birendra Chowk,","520361,,"
ANNAPURNA HARDWARE STORE,"Main Road,","525862523051,,"
ANNAPURNA MACHENERY AND TOOLS,"Sabhagriha Chowk,","5511089846026608,,"
Anubhav Hardware,unknown,"056-527423,,"
Anup Enterprises,"Bhotebahal,","00977-1-425909942586504220259,,"
ANUP TRADING,"Sitapaila,","4272355,,"
ANUBHAV ENTERPRISES,"Chitwan,","5274239855058510,,"
Apollo Enterprises,"Loharpatti,","522434,,"
Araniko Hardware & Sanitary,"Naya Thimi,","00977-1-6632935,,"
Arati Traders,unknown,"523092,,"
Arbeen Enterprises,"Naya Bazar,","520994,,"
ARBIND TRADERS,"Surkhet,","520712,,"
Archie,"Kamaladi,","00977-1-4245082,,"
ARNIKO HARDWARE CENTRE,"Maitidevi,","4420208,,"
Arpan Hardware,"Satdobato,","00977-1-5548755,,"
Art Traders,"Adarsha Nagar,","522396,,"
Arun Hardware,"Gongabu,","00977-1-4354123,,"
Arun Hardware,"Sunauli,","025-581534,,"
Arun Traders,"Swoyambhu,","00977-1-4258814,,"
Arvind Traders,"Birendra Chowk,","520368,,"
Aryal Hardware Centre,unknown,"075-520019,,"
ASAHI GLASS HOUSE,"6X7P+942, New Rd,","unknown,+977-985-6020793,"
A. S. Hardware,"Tripureshwor, P.O. Box: 1196, Ktm,","00977-1-42586974267556,,"
Ashis Hardware & Paints Centre,"Kupondole,","00977-1-5520159,,"
Ashok Brothers,"Rani Pauwa,","520566524330,,"
Ashok Enterprises,"Bhimkali Patan,","521003526142,,"
A.S. HARDWARE,"Teku,","4258697,,"
ASHIS HARDWARE,Lalitpur,"5520159,,"
ASHIS HARDWARE AND PAINT CENTRE,"Kupandole, Lalitpur","5520159,,"
Aslewa Enterprises,"Milan Chowk, Bhairahawa","540564,,"
Astha Traders,"Sinamangal,","00977-1-41086104497900,,"
ASTHA TRADING CONCERN,"Old Baneshwor,","44918639851064299,,"
Atish Hardware Centre,"Maitidevi,","00977-1-4413749,,"
Baba Hardware,"Srijana chowk,","520309,,"
BAGESHWORI HARDWARE,"Bageshwori,","4474902,,"
BAIJU BABA TRADING,"Prithibichowk, Chitwan","520685,,"
Bajimaya Traders,"Amarpath, Bhairahawa","540791,,"
Bajra & Bajracharya Enterprises,"Balaju,","00977-1-43568164365510,,"
Bajra Group,"Baneshwor (Branch),","00977-1-47806874781105,,"
Bajra Group,"Gwarko (Branch),","00977-1-5201554,,"
Bajra Group,"Satdobato (Branch),","00977-1-5532578,,"
Bajra Trading Centre,"Dholahity,","00977-1-21205025572138,,"
Bajrang Hardware Stores,"Mills Area,","520599,,"
Bajrang Traders,"Tinpaini,","522463,,"
BAJIMAY TRADERS,"Amarpath, Butwal/Bhairahawa","540791,,"
Balaji Plywood Centre,"Maitidevi,","00977-1-4439308,,"
Balaji Sanitation,"Maitidevi,","00977-1-4437620,,"
BALAJI HARDWARE STORE,"Maitripath, Butwal/Bhairahawa","520661,,"
BALAJU POLYTHENE CENTRE,"Balaju,","4352090,,"
Bandu Hardware,"Surkhet, Surkhet","083-520056,,"
Bangalamukhi Hardware,"Kumaripati,","00977-1-5538070,,"
Banjara Shopping Centre,"Prithvi Chowk,","526567521990,,"
Bansal Hardware Stores,"Rangeli Road,","522963526181,,"
Bansidhar Suppliers Centre,"Lalitpur,","00977-1-5580432,,"
BANSAL HARDWARE,"Rangeli,","522963,,"
BANDHU TRADERS,"Bardiya,","4201584209089858020184,,"
Baral Hardware Centre,"Jorpati,","00977-1-4911650,,"
Basanta Hardware,"Maisthan,","521385,,"
Bashu Enterprises,"Teku,","00977-1-42534814279185,,"
Basnet Hardware,"Chipledhunga,","523280,,"
B. B. M. Hardware,"Gwarko,","00977-1-5522265,,"
B.B.M HARDWARE,"Balkumari, Lalitpur","55222655541033,,"
Bed Prakash Patuwari,"Singha Devi,","520330,,"
BED PRASASH PATUWARI,"Singhadevi,","520330,,"
Bhagawan Stores,"Sahid Chowk,","056-521362,,"
Bhagwati Suppliers,"Gitanagar,","056-529338,,"
Bhairab Hardware Centre,unknown,"00977-1-4333626,,"
Bhairab Nath Hardware,"Suryabinayak,","00977-1-6615968,,"
Bhairab Pashupati Traders,"Panitanki,","529322,,"
Bhaktapur Hardware Center,"Suryabinayak,","00977-1-6616342,,"
Bhandari Hardware,"Mitrapark,","00977-1-4496105,,"
Bhanu Hardware Center,"Chiple Dhunga,","521602,,"
Bhawaani Impex,unknown,"521442,,"
Bhakta Hardware Store,"Maitidevi,","44155654420353,,"
BHAIRAB TRADE CONCERN,"Pulchowk, Lalitpur","55273225542249,,"
BHAGAWATI PAINTS,"Naxal,","44130314423078,,"
BHANDARI IRON STORE AND SUPPLIERS,"Hetauda,","521405526628,,"
Bhetwal Trade Concern,"Kalimati,","00977-1-42778204287181,,"
Bhim Hardware,"Sital Devi,","524233,,"
Bhow Bigyan Traders,"Siddhartha Nagar, Bhairahawa","540494,,"
Bhumika Enterprises,"Ghantaghar,","521756,,"
BHUWANI ENTERPRISES,"Himalisangam, Butwal/Bhairahawa","520865,,"
BHUMA RAJ GENETAL STORE,"Kailali,","52311398484263355,,"
