Name,Address,Telephone
Concept Nepal,"Thamel, P.O. Box: 2525, Ktm,","00977-1-2130360,00977-9751010333,"
Express Color Press Co. Pvt. Ltd.,"Shankhamul, P.O. Box: 3147, Ktm,","00977-1-52428105242757,,"
Prime Graphic Pvt. Ltd.,"New Road Kathmandu, P.O. Box: 26233, Ktm,","00977-1-4242369,00977-9851098551,"
SAMARI IT SOLUTION PVT. LTD.,"Kathmandu,","20033094215848,9851125789,"
Gajurmukhi Printers,"College Road,","021533580,9852033580,"
Gauri Shankar Offset Press,"Kaushaltar-3,","00977-1-6639200,,"
Gurung Print Center,"Bagbazar, P.O. Box: 19462, Ktm,","00977-1-4241215,00977-9851044291,"
Ideal Printing Press,"Gwarko,","00977-1-5530522,00977-9841298672,"
New Nepal Press,"Naxal, P.O. Box: 8975 EPC 5414,","00977-1-443485044347534259450,,"
Om Shiva Printing Press,"Chhetrapati, P.O. Box: 6461, Ktm,","00977-1-42532404265012,,"
T-Shirt Nepal,"Jyatha, P.O. Box: 26233, Ktm,","00977-1-2012241,00977-9721456403,"
United Technology,"Khichapokhari,","00977-1-423362142313154224406,9851047981,"
Essar Printers,"Bhoshiko Tole,","00977-1-42528559841225647,,"
Microplus Pvt. Ltd.,"160 Kumari Marga 6, Dillibazar,","00977-1-4521032,,"
Nepal Data Systems Pvt. Ltd,"Bafal,","4671963,,"
Radha Rewati Interntioanal Pvt. Ltd.,"Sahabhageeta Marg-10,","+9779841139086,9841139086,"
Colour Graphics,"GPO: 9349, Ktm, Tripureshwor,","426158542622679851030880,,"
GRAPHICS STATION,"Kupandole, Lalitpur","55474005547500,,"
Himalayan Printers,"GPO: 13308, Ktm, Kupondole,","2110196,,"
Hitech Offset Prakashan P. Ltd.,"Trafic Chowk,","543185540979,,"
Jagadamba Press,"Lalitpur, P.O. Box: 42, Ktm,","00977-1-5250017,,"
Kala Printing Press,"Putalisadak,","00977-1-4244896,,"
Monaj Printing House Pvt. Ltd.,"Balaju,","00977-1-43622924350524,,"
NAB Offset Printing Press,"Maharajgunj, P.O. Box: 9399, Ktm,","00977-1-47202054721190,,"
Print Process,"Tripureshwor, P.O. Box: 1624, Ktm,","00977-1-42478804101004,,"
Colors Print & Production Pvt. Ltd.,"Mahabaudha, P.O. Box: 8975 EPC 5618,","00977-1-4221848,00977-9851053844,"
Initial cyber,"chabahil, behindstupa,","01-4484186,9849390086,"
J. A. Traders,"Yangal,","00977-1-4249706,00977-9851128476,"
Express Colour Press Co. Ltd.,"Buddha Nagar, P.O. Box: 3147, Ktm,","00977-1-52428105242757,9851155307,"
Mirage Printing services,"Kupondole,","00977-1-2380865,,"
Pragya Offset Printing Press Pvt.Ltd,"Kupondole,","00977-1-5534952,,"
Worldwide Print Solution,"GPO: 21218, Ktm, Pulchowk,","5550289,,"
WPS Worldwide Print Solution,"Pulchowk, P.O. Box: 21245, Ktm,","00977-1-55502895555989,,"
Dongol Printers,"Gophal Tol,","00977-1-4256932,00977-9851011590,"
Graphic International,"Maitidevi, P.O. Box: 4790 , Ktm,","00977-1-4424419,00977-9851032887,"
MS Press Support,"New Road,","00977-1-4238085,00977-9851085325,"
Super Printing Press (P) Ltd.,"Kamalpokhari,","00977-1-4410954,00977-9851036861,"
U-Turn Printer,"Balkhu,","00977-1-55511795526336012291049,00977-9841230350,"
Variety Printers Pvt. Ltd.,"T.U. Road, Kuleshwor, P.O. Box: 9240, Ktm,","00977-1-42788694284265,00977-9851025199,"
Aashu Publicity Pte. Ltd.,"Maitighar, P.O. Box: 11749, Ktm,","00977-1-42412074101775,,"
AASHIN PUBLICITY PTE. LTD,"Anamnagar,","42205504224652,,"
Abhiyan Press,"Bagbazar,","00977-1-4247050,,"
Anup Offset Press,"Pulchowk,","00977-1-5523117,,"
Anupam Printing Press,"Tahachal,","00977-1-4281381,,"
Apollo Offset Press (P) Ltd.,"Chabahil, P.O. Box: 8864, Ktm,","00977-1-44715844481386,,"
Baba Printec Services,"Baneshwor, P.O. Box: 692, Ktm,","00977-1-44630844463083,,"
Bagbazar Chhapakhana,"Bagbazar, P.O. Box: 7048, Ktm,","00977-1-42221744253531,,"
Bania Printers,"Dillibazar,","00977-1-4422731,,"
Boudha Nath Printers Press,"Bagbazar, P.O. Box: 121, Ktm,","00977-1-425346044816789851056468,,"
B. S. Printing Press,"Teku,","00977-1-4230381,,"
Chanser Printers,"Gyaneshwor, P.O. Box: 11411, Ktm,","00977-1-44246074422056,,"
Citizen Offset Press Pvt. Ltd.,"Kalikasthan,","00977-1-444138044351294439698,,"
Classic Screen Print,"P.O. Box: 59, Bkp,","00977-1-66110826613948,,"
Colour Graphic Printers,"Anam Nagar, P.O. Box: 9349, Ktm,","00977-1-42400354220083,,"
Cosmos Publication (P.) Ltd.,"Gyaneshwor, P.O. Box: 10624, Ktm,","00977-1-4415155,,"
C. S. Offset Printing Press,"Tripureshwor, P.O. Box: 15142 PPC 423,","00977-1-42587294255643,,"
Dangol Printers,"Gophal Tol,","4256932,,"
Darshan Offset Press,"Bagbazar, P.O. Box: 7360, Ktm,","00977-1-4247372,,"
Digitech Dibar Printing Press (P) Ltd.,"Putalisadak,","00977-1-4426786,,"
Graphic Plus Printer,"Kantipath, P.O. Box: 2035, Ktm,","00977-1-4257207,,"
Graphic Plus Printer,"New Road, P.O. Box: 2035, Ktm,","00977-1-426768242600489851024552,,"
Graphic Printing Support,"GPO: 4790, Ktm, Maitidevi,","4424419,,"
Hada Printers,"Mahaboudha, P.O. Box: 1084, Ktm,","00977-1-4255548,,"
Harati Mata Udhyog Screen Printers,"New Road,","00977-1-426966942803789851034223,,"
Harsha Printing Service,"Bagbazar, P.O. Box: 2233, Ktm,","00977-1-4253022,,"
Hill Side Press (P) Ltd.,"Kalimati, P.O. Box: 4424, Ktm,","00977-1-42717554270683,,"
Himalaya Printer,"Kupondole, P.O. Box: 13308, Ktm,","00977-1-5547817,,"
Hi-Tech Graphic Printer,"New Baneshwor,","00977-1-47822884782172,,"
Hi - Tec Graphic Printer,"New Baneshwor,","47822884480172,,"
Image Graphic Printer,"Naghal Tole,","00977-1-421561420231919851024237,,"
Impact Printers & Advertising,"GPO: 8975 EPC 5498, Tripureshwor,","4268660,,"
International Forum Press Pvt. Ltd.,"Anamnagar, P.O. Box: 313, Ktm,","00977-1-42207134254195,,"
Kavre Offset Press,"Tinkune,","00977-1-44880004474690,,"
Kishor Offset Press,"Galkopakha, P.O. Box: 4665, Ktm,","00977-1-43510444351172,,"
Lusha Press,"New Baneshwor, P.O. Box: 711323, Ktm,","00977-1-44725964782824,,"
Maheshwori Printers (P) Ltd.,"Kalimati, P.O. Box: 12327, Ktm,","00977-1-4272836,,"
Maheswori Printers (P) Ltd.,"Kalimati,","42591884272836,,"
Maitry Chapakhana (Press) & Plate Making Service,"Kel Masangalli, P.O. Box: 2807, Ktm,","00977-1-4230840,,"
Malla Press (P) Ltd.,"Chhauni Height, P.O. Box: 6440, Ktm,","00977-1-42701234276544,,"
Manaslu Printing Press,"Babar Mahal,","00977-1-42534349851047664,,"
Mass Printing Press,"Chhauni, P.O. Box: 1217, Ktm,","00977-1-4270157,,"
Mero Media & Printers P. Ltd.,"Anamnagar,","00977-1-424975442316599851006228,,"
Millennium Publication Pvt. Ltd.,"Hattiban, P.O. Box: 8322, Ktm,","00977-1-55244115545046,,"
Modern Printing Press (P) Ltd.,"Kantipath, P.O. Box: 10629, Ktm,","00977-1-42531954228871,,"
Monaj Offset Press (P) Ltd.,"Kupondole,","00977-1-55240755534007,,"
Multi Graphic Press (P) Ltd.,"Tripureshwor, P.O. Box: 7957, Ktm,","00977-1-426080642611094260071,,"
Nabin Press,"New Road,","00977-1-422335943553164471230,,"
Navadurga Printing Support,"GPO: 11769, Ktm, Putalisadak,","44306136614380,,"
Nepal Press,"New Road, P.O. Box: 8975 EPC 5414,","00977-1-425945042590324434850,,"
Nepalgunj Offset Press Pvt. Ltd,"Gharbari Tole,","081-527260,,"
Nishant Printers & Traders Co-operative Ltd.,"Dillibazar, P.O. Box: 9037, Ktm,","00977-1-44301854433501,,"
Office Support Service Centre Chapakhana Pvt. Ltd.,"Teku,","00977-1-42420714240571,,"
Palhi Chhapakhana,"New Baneshwor, P.O. Box: 11715, Ktm,","00977-1-4493342,,"
Pioneer Offset Printers Pvt. Ltd.,"Dillibazar, P.O. Box: 12719, Ktm,","00977-1-44156874438650,,"
Prasid Print House P. Ltd.,"Jawalakhel, P.O. Box: 8975 EPC 5584,","00977-1-553828155359445535833,,"
Print-Tech Printing Workshop,"Maitidevi,","00977-1-4410644,,"
Printing Support Unit,"Patan Dhoka, P.O. Box: 11513, Ktm,","00977-1-5541137,,"
Pro-Printers Pvt. Ltd.,"Buddhanagar,","00977-1-6227813,,"
Promotion Printers & Publications Support (P) Ltd.,"Kamalpokhari, P.O. Box: 980, Ktm,","00977-1-4445342,,"
P. U. Printers,"Battisputali,","00977-1-44953884480452,,"
Quality Printers Pvt. Ltd.,"Putalisadak, P.O. Box: 3240, Ktm,","00977-1-4228870,,"
Repro Vision Press,"P.O. Box: 2601, Ktm,","00977-1-4472196,,"
Reproduction Centre,"New Baneshwor, P.O. Box: 4960, Ktm,","00977-1-44721964473084,,"
Royal Graphic,"New Road, P.O. Box: 4829, Ktm,","00977-1-42401489851042899,,"
Sahayogi Press Pvt. Ltd.,"Tripureswor, P.O. Box: 5736, Ktm,","00977-1-42605034260585,,"
Sankata Printing Press,"Tebahal, P.O. Box: 4012, Ktm,","00977-1-42211154231115,,"
Sewa Printing Press,"Teku Road, P.O. Box: 13228, Ktm,","00977-1-42437544246557,,"
Shakya Offset Press (P) Ltd.,"Ombahal,","00977-1-42606084260185,,"
SHAKYA PRESS AND SHAKYA OFFSET PRESS PVT. LTD.,"Om Bahal,","42606084260185,,"
Sherpa Print,"Tusal,","00977-1-2070317,,"
Shishu Siddhartha Press,"Kilagal Tole, P.O. Box: 13739, Ktm,","00977-1-4229867,,"
Shree ABC Printers,"Indrachowk,","00977-1-42245054230787,,"
Shrinkhala Offset,"Thapagaon, P.O. Box: 10975, Ktm,","00977-1-4480987,,"
Sprinter Pvt. Ltd.,"Putalisadak, P.O. Box: 8924, Ktm,","00977-1-426594442695054356056,,"
Standard Printers (P) Ltd.,"Putalisadak, P.O. Box: 3240, Ktm,","00977-1-42288704226640,,"
Subhash Printing Press,"Nakabahil,","00977-1-55331915533603,,"
Supravaha Publication (P.) Ltd.,"Kuleshwor, P.O. Box: 20140, Ktm,","00977-1-42739834280614,,"
Suprada Printers,"GPO: 9441, Ktm, Tripureshwor,","4278089,,"
Suraj Enterprises,"Bagbazar, P.O. Box: 11148, Ktm,","00977-1-4229708,,"
Time Printers,"Dillibazar, P.O. Box: 12719, Ktm,","00977-1-4415687,,"
Tirupati Balaji Printing Press Pvt. Ltd.,"Kamalpokhari, P.O. Box: 14347, Ktm,","00977-1-44301644415965,,"
Union Press (P) Ltd.,"Putalisadak, P.O. Box: 10708, Ktm,","00977-1-42302894230385,,"
United Graphic Printers Pvt. Ltd.,"New Plaza, P.O. Box: 236, Ktm,","00977-1-442141044360824436084,,"
Vinayak Press,"Dhobidhara,","00977-1-44346644434134,,"
Vision Offset Printing Press Pvt. Ltd.,"Maharajgunj, P.O. Box: 988, Ktm,","00977-1-4429192,,"
Web Printer (P) Ltd.,"Tahachal,","00977-1-42729694275611,,"
Yog Offset Press,"Chhauni, P.O. Box: 9441, Ktm,","00977-1-4278089,,"
Zenith Printing Press,"Kupondole, P.O. Box: 1237, Ktm,","00977-1-55233565520442,,"
Bagalamukhi Chhapakhana,"Kupondole,","00977-1-5542165,00977-985103380,"
Gaurishankar Offset Press,"Kaushaltar,","00977-1-6639200,00977-9813283232,"
Gold Print (Nepal),"Babarmahal,","00977-1-4253434,00977-9841724110,"
Graphic Print,"Tahachal,","00977-1-4464513,00977-9841172923,"
J.A.General Order Suppliers,"Yangal,","00977-1-4249706,00977-9841350428,"
Janaki Printers,"Old Baneshwor, P.O. Box: 5539, Ktm,","00977-1-4492898,00977-9841219204,"
KC Art & Printing,"Jame Market, Ghantaghar,","00977-1-4266842,00977-9851043157,"
Perfect Print Pvt. Ltd.,"Nakkhu,","00977-1-55555275547612,00977-9851034799,"
Print Sky,"Bhurungkhel,","00977-1-9841523181,00977-9841424929,"
Print Way Printing Press,"Chagal,","00977-1-4289633,00977-9851071283,"
Quill design,"Harihar bhawan,","00977-1-5541161,00977-9841009732,"
Shilakar Offset Press,"Tyouda, P.O. Box: 10984, Ktm,","00977-1-4250498,,"
Silk Vision Screen Print,unknown,"00977-1-4249398,00977-9841219241,"
The Co-operative Press,"Bijulibazar,","00977-1-4784837,00977-9849864377,"
Aakar Print Link Service,"Kamaladi,","00977-1-4232988,,"
A. B. Secretarial & Printers (P) Ltd.,"Bagbazar, P.O. Box: 3817, Ktm,","00977-1-42439369851055576,,"
Alpha Printers,"Kopundole, P.O. Box: 11102, Ktm,","00977-1-55236044279711,,"
Ashish Offset Press,"Om Bahal,","00977-1-4265059,,"
Baidya Printing Press,"Saugal Tole,","00977-1-55400455540152,,"
Basanta Printing Press,"Thimi,","00977-1-66300276632072,,"
B. M. Printers,"Bagbazar,","00977-1-4230005,,"
B.S. Priniting Support,"Kupandol, lalitpur,","00977-1-0162063969841421297,,"
B.S. Printing Press,"GPO: 4436, Ktm, Teku,","4230381,,"
Carbon Offset Press,"Dillibazar,","00977-1-47706014770092,,"
Combined Effort Inc. Pvt. Ltd.,"Kamalpokhari,","00977-1-44352834446470,,"
Commoner Alliance Press,"Naradevi, P.O. Box: 203, Ktm,","00977-1-42591364259697,,"
Creation Printers Pvt. Ltd.,"Thasikhel, P.O. Box: 8975 EPC 607,","00977-1-2221256,,"
Deeptara Offset Printing Press,"Naya Bazar, P.O. Box: 5741 PCN 184,","00977-1-43594604359248,,"
Dot Line Pvt. Ltd.,"Bagbazar,","00977-1-42451774248005,,"
Everest Graphic Press,"Tripureshwor, P.O. Box: 9672, Ktm,","00977-1-42168732010652,,"
Format Printing Press,"Hadigaon, P.O. Box: 21415, ktm,","00977-1-40101164010160,,"
Freehand Computers,"Ramshah Path,","00977-1-4255076,,"
Global Printing Press,"Chabahil,","00977-1-4484161,,"
G. M. Printing Press,"Ganabahal,","00977-1-42674844253874,,"
Hisi Printing Press,"Prayagpokhari,","00977-1-5551444,,"
Image Printers,"Maitidevi,","00977-1-4416866,,"
Indreni Offset Press,"Anam Nagar,","00977-1-47714489851024319,,"
Jara Masalanda Printing Press,"Yetkha Tole,","00977-1-4250949,,"
Kasthamandap Printing Press,"Kupondole,","00977-1-5526653,,"
Lalit Enterprises,"Prayag Pokhari,","00977-1-55290295533646,,"
Laxmi Printing Press,unknown,"522580,,"
Manakamana Publication,"Bagbazar, P.O. Box: 21534, Ktm,","00977-1-4246116,,"
Matina Printers,"Guchha Tole,","00977-1-4250037,,"
Nawadurga Printing Support,"Putalisadak,","00977-1-44306134417933,,"
Nepal Public Press,"Patandhoka, P.O. Box: 11513, Ktm,","00977-1-5541137016223031,,"
Nepal Public Press,"Patan Dhoka,","00977-1-5541137016223031,,"
Nischal Screen Print,"Dhobighat, P.O. Box: 8975, Ktm,","00977-1-55337379841242496,,"
Pandey Printing Press,"Samakhusi, P.O. Box: 13181, Ktm,","00977-1-4356395,,"
P.B.I. Traders,"Bagbazar,","00977-1-4227108,,"
P. P. Printers Pvt. Ltd.,"Bijeshwori,","00977-1-4302095,,"
Print & Art Service,"Putalisadak,","00977-1-42444194239154,,"
Printers World,"Maitidevi,","00977-1-441286544265209851069439,,"
Prompt Printers Pvt. Ltd.,"Anamnagar,","00977-1-4250655,,"
Public Printing Press,"Putalisadak,","00977-1-4418366,,"
Sagar Printing Service,"Jyatha,","00977-1-4267233,,"
Salike Offset Press,"Kamaladi,","00977-1-4441602,,"
Samudayik Printers Pvt. Ltd.,"Thapathali, P.O. Box: 5183, Ktm,","00977-1-4253499,,"
Santoshi Priniting Press (P.) Ltd,"Gongabu,","00977-1-23503304386758,,"
Santoshi Printing Press (P) Ltd.,"Gongabu,","00977-1-23503304386758,,"
Sarbagya Printing Press,"Dhoka Bahal,","00977-1-4251024,,"
Saugat Offset Printing Press,"New Plaza, P.O. Box: 7546, Ktm,","00977-1-4436629,,"
Sayapatri Foil Print Center,"Putalisadak,","00977-1-44363775538497,,"
"Sayapatri Perfect Screen Printing (Foil Print & Embossing, Hot Stamping)","Putalisadak,","44363775538497,,"
Sharp Vision,"Kupondole, P.O. Box: 11628, Ktm,","00977-1-5553864/654466664,,"
Sheela Printers,"Dillibazar,","00977-1-4418094,,"
Siddhartha Printing Press,"Kanibahal,","00977-1-554054955347795542822,,"
Simko Business System P. Ltd.,"Nagarjun-9 (Fac),","00977-1-4880097,,"
Sun Shine Printing Press,"Bagbazar,","unknown,00977-9841306990,"
Suraj Printing Press,"Maharajgunj,","00977-1-44272934252333,,"
Udyog Chhapakhana,"Thahity,","00977-1-422214442272719851050319,,"
Universal Print Concern,"Chhetrapati,","00977-1-42546814257328,,"
Valley Printing Service,"Jyatha, P.O. Box: 20065, Ktm,","00977-1-42180309841200907,,"
Vision Screen Print,"Thamel,","00977-1-42493989841219241,,"
Vrishabha Graphic Design & Pre-press,"Thamel,","00977-1-4419299,,"
Shree Press,"Jawalakhel,","00977-1-5532822,,"
FAME FASHION,"Kupandole, Lalitpur","5520404,,"
Unique Printing House,"New Road,","00977-1-4246776,00977-9841257275,"
Adarsh Offset Press,"Shreepur,","522938,,"
All Printing Press,"Lagankhel,","00977-1-50041135541216,,"
Amar Printers,"Kopundole, P.O. Box: 2048, Ktm,","00977-1-5542472,,"
Annapurna Mudranalaya (Press),"Patan Ind. Area, P.O. Box: 120, Ltp,","00977-1-55269835537995,,"
Asian Continental Press,"Lagan, P.O. Box: 3921, ktm,","00977-1-42609554253356,,"
Baba Multi Colour Printers (P) Ltd.,"Thakurbari,","526610,,"
Baba Printers (P) Ltd.,"Siddhartha Chowk,","524377526610,,"
Baidehi Offset Printers,"Kishwori Nagar,","520791522791,,"
Easytone Printers Pvt. Ltd.,"Bagbazar, P.O. Box: 4683, Ktm,","00977-1-42462884240366,,"
Elite Printers,"Old Baneswor,","00977-1-44804384479221,,"
Garima Printing Press,"Buddhanagar, P.O. Box: 14437, Ktm,","00977-1-47825964780789,,"
G. K. Press,"Indrachowk,","00977-1-42245034223220,,"
Global Printers & Traders Co-operative Society Ltd.,"Putalisadak,","00977-1-42554094231641,,"
Gorkha Chhapakhana,"Tinpaini,","525046522923,,"
Jeewan Printing Support Press,"Nayabazar, P.O. Box: 8974 PCN 053,","00977-1-4360345,,"
KALILO PRINTING PRESS,Lalitpur,"55227415526969,,"
Kalika Printing Press,"Bhairawa,","+977-1-540427+977-1-540261,,"
Lalitya Printers,"Lagankhel, P.O. Box: 8975 EPC 840,","00977-1-55357115534180,,"
Lumbini Offset Press Pvt.,unknown,"543640,,"
Lumbini Printing & Publication P. Ltd.,"Ghattekulo,","00977-1-4231601,,"
Maitry Offset Press,"GPO: 2807, Ktm, Kel Masangalli,","42318224230840,,"
Manjil Printing Press,"Tripureshwor,","00977-1-4229867,,"
Matribhumi Press,"Kamal Pokhari,","00977-1-441407644102844479049,,"
Mitrata Chhapakhana,"New Road,","00977-1-4246776,,"
M. S. Offset Press,"New Road,","00977-1-42233594355316,,"
Munal Offset Printers,"Mahendra Pool,","523555,,"
Nepal Chhapakhana,"Lagan Tole, P.O. Box: 4113, Ktm,","00977-1-4253372,,"
Nepal Lithographing Co. (P) Ltd.,"Goldhunga, P.O. Box: 2769, Ktm,","00977-1-43513904351399,,"
Nepal Printers & Traders Co-operative Ltd.,"Maitidevi, P.O. Box: 4471, Ktm,","00977-1-44274564412865,,"
Nepal Printing Press,"Ason, P.O. Box: 218, Ktm,","00977-1-42219684249290,,"
New Karmacharya Press,"Pulchowk,","00977-1-5527381,,"
Nishanta Printers Traders Co-operative Ltd.,"Dillibazar, P.O. Box: 9073,","00977-1-44301854433501,,"
Press Solution,"Putalisadak, P.O. Box: 6551, Ktm,","00977-1-44210544438170,,"
Sankata Screen Print,"Tebahal, P.O. Box: 5616, Ktm,","00977-1-42445794228208,,"
Saptakoshi Publication,unknown,"581026580631,,"
SAPPHIRE PIGMENTS PVT. LTD.,"Vatva, Ahmedabad","91-79-2583123425892101,,"
Shanti Offset Press (P) Ltd.,"Baluwatar, P.O. Box: 4388, Ktm,","00977-1-4416904,,"
Shree Printing Center,"Tyouda,","00977-1-42245134221087,,"
Shree Siddababa Offset Press,"Putalisadak,","00977-1-42554094231641,,"
Sigma General Secretarial Service,"Thapathali,","00977-1-4230664,,"
Sigma Offset Press,"Kamaladi,","00977-1-4231329,,"
Sunkoshi Chhapakhana,"Maitidevi,","00977-1-4422091,,"
SWASTIC TRANSFORMER PVT. LTD.,"Birgunj,","522695523151,,"
The Quality Printers,"Jhochhen,","00977-1-4220964,,"
Winner Printing Press,"Ason, P.O. Box: 8975 EPC 5913,","00977-1-42219244256258,,"
Creation Printers,"Pulchowk, P.O. Box: 8975 EPC 607,","00977-1-2160322,00977-9721432840,"
Pulse Inc.,"New Road,","00977-1-4224840,00977-9851007915,"
Unique Printing Press,"Dhoka Tole,","00977-1-4245713,00977-9841403472,"
Aathrai Publication,"Anamnagar,","00977-1-42277184225120,,"
ABC Printing Press,"Lagankhel,","00977-1-5532512,,"
ADARSHA PRESS,"Shripur,","522938,,"
Adwait Offset Press,"Bagbazar,","00977-1-42401164240078,,"
Afno Chapakhana (P) Ltd.,unknown,"520530,,"
AFNO CHHAPAKHANA PVT. LTD.,"Hetauda,","520530520244,,"
Ajay Printing Press,"Mahabir Road,","524961,,"
Aman Printers,unknown,"521310,,"
Amatya Block Works,"Kaldhara, P.O. Box: 793, Ktm,","00977-1-42524854251179,,"
Anamnagar Printing Support & Suppliers,"Anamnagar,","00977-1-42651414218567,,"
Ananda Printing Press,"Tridevi Marg,","00977-1-4421193,,"
Angel Offset Press,"Thimi,","00977-1-6635593,,"
Anuj Printing Press,"Bijulibazar,","00977-1-2030268,,"
Anveshan Press,"Sahid Chowk,","056-520334,,"
Art and Screen Print,"Putalisadak, P.O. Box: 15142 KPC 714,","00977-1-4430621,,"
Ashemcha Offset Printing Press,unknown,"056-521329,,"
Astha Printers (P) Ltd.,"Gondrang,","055-522408,,"
Baba Multi Colour Printers (P) Ltd.,"Sonapur,","540083,,"
Baba Printers (P) Ltd.,"Sonapur,","540083,,"
Baba Visiting Card Center,"Ombahal,","00977-1-4255845,,"
Bageswori Printing Press,"Tribhuwan Chowk,","520469,,"
Bahumukhi Chhapakhana,"Sahidchowk,","056-523542,,"
Bajrashree Printers,"Pulchowk,","071-549640,,"
Bajrayoginee Chhapakhana,"Chabahil,","00977-1-44842914484386,,"
Balaji Printers & Traders Pvt. Ltd.,"Kamalpokhari, P.O. Box: 116, Ktm,","00977-1-2054062,,"
Bani Printing Press,unknown,"023-520158,,"
BARAHI CHHAPAKHANA,"Chubiskothi, Chitwan","520936,,"
Bharati Press,"Narayangadh,","520527,,"
Bibechana Chhapakhana,"Chandragadhi, Jhapa","023-520067,,"
Bidyadhari Printing Press,"Patan Industrial Estate,","00977-1-55247955526762,,"
Bijaya Chapakhana,"Mahendra Pool,","520227,,"
Binaya Printers,unknown,"580090,,"
Binayak Screen Printers,"Suryabinayak,","00977-1-6616226,,"
Birat Printing Press,"Bazar Adda,","523468,,"
Bishnu Printing Press,"Bijuli Bazar,","00977-1-4782253,,"
Bishnu Roto Gravier Printing Press,unknown,"521161,,"
Bishwo Chhapakhana,"Lagan,","00977-1-4253676,,"
BISHAL PRINTERS,Lalitpur,"5521934,,"
Bonefied Printing Support,"Nayabazar,","00977-1-2083212,,"
Book Binding Centre,"Ranamukteshwor,","00977-1-4247759,,"
Bright Art Printing Press,"Tebahal,","00977-1-4222574,,"
B. R. Printers,"Thamel,","00977-1-4412358,,"
Chandra Printing Press,"Dharan Road,","522608522213,,"
CHANDRA PRINTING WORKS,"Dharan Road,","522608,,"
Chitwan Chhapa Khana,unknown,"520128,,"
Chitwan Press,"Narayangadh,","520128,,"
CHITWAN CHHAPAKHANA,"Chitwan,","520128,,"
City Offset Press (P) Ltd.,"Thapathali, P.O. Box: 14189, Ktm,","00977-1-4246435,,"
Climex Screen Printers,"Bagbazar, P.O. Box: 3183, Ktm,","00977-1-4220241,,"
Color Dots Printing Press,"Kuleshwor,","00977-1-42753884282388,,"
Colour Wave,"Bagbazar,","00977-1-4223274,,"
Computer Home,"Om Bahal,","00977-1-4261252,,"
Dairy Printer,"Thahity,","00977-1-4220606,,"
Das Printing Press,"Dhobichour,","00977-1-42510074251578,,"
Deep Kiran Enterprises,"Bijulibazar, P.O. Box: 2714, Ktm,","00977-1-47801379851052640,,"
Delta Offset Press,"Thapathali,","00977-1-4240299,,"
Deurali Offset Press,"Putalisadak, P.O. Box: 5356, Ktm,","00977-1-4227391,,"
Dharan Printing Press,"Mahendra Path,","521267520123,,"
Dhaulagiri Offset Press,"Putalisadak,","00977-1-2002346,,"
Dhaulagiri Chhapa Khana,unknown,"520786,,"
DHAULAGIRI CHHAPAKHANA,"Chitwan,","520786,,"
Digital Solutions,"Kuleshwor,","00977-1-4279864,,"
Dipak Printing Press,"Sadar Line,","521721,,"
Dolphin Offset Press,"New Baneshwor,","00977-1-47827104362246,,"
Ekata Offset Press,"Putalisadak, P.O. Box: 8975 EPC 5311,","00977-1-4230790,,"
EVEREST PRINTING PRESS,"Kamalachi,","4215435,,"
Excellent Printing Press,"Putalisadak,","00977-1-4226631,,"
Friend Screen Print,"Kuleshwor,","00977-1-4278212,,"
Gallery Offset Printing Press,"Bijuli Bazar,","00977-1-4780180,,"
