Name,Address,Telephone
IT Advisors Nepal,"P8FQ+MRG, Baraha Marg, Kathmandu 44600,","+977 15713141305,,"
KSP Chartered Consutants Pvt. Ltd,"New Baneshwor Chowk,","9860732504,,"
LexpertEase,"Bagmati,","+977-9851241139,,"
Pathway Technologies and Services,"Bagmati,","+977 1 5901054,,"
Swift Innovations,"3rd Floor, IME Complex, Kathmandu 44600,","+977 1-4417952,,"
Vairav Technology,"Bagmati,","+977-01-4441540,,"
Web Experts Nepal,Lalitpur 44600,"+977 1-5533059,,"
Jujutsu Tech,"P97C+X9C, Kathmandu 44600,","unknown,,"
Nepal E- Commerce Business Pvt. Ltd.,"New Baneshwor,","00977-1-2297283,,"
Mero Lekha Pvt. Ltd.,"Kathmandu Metropolitan City, ward No. 10, Buddhanagar Kathmandu,","01-4781048,9851187000,"
AIP Education,"NIC Asia Bank, New Baneshwor, Second Floor, Above, Kathmandu 44600,","+977 -1-4793667,,"
Ambit Techno,"Kathmandu 44600,","+977 986-1884865,,"
AskMe Management,"Bagmati,","+977 -1-4537389,,"
Communicate Technologies,"Pradarshani Marg, Kathmandu 44601,","+977 015338464,,"
EveMoo,"Kathmandu 44600,","+977 981863384301-4491396 +977 9818633844,,"
Featherwebs,"Balkumari Rd, Lalitpur 44700,","+977 980-235-6014,,"
Kalpa Creatives,"Kathmandu 44600,","+977-1-6203488,,"
LIS Nepal,"Nepalganj, Bagmati","+977 5552226,,"
Palm Mind,"Kathmandu 44600,","+977 -01-5912155,,"
Soft9,"Complex, New Baneshwor Chowk, Kathmandu 44600,","+977 9802349994,,"
STARNET Enterprises,"Pargati Nagar Road, Kathmandu 44600,","+977 1-4791945,,"
Verisk Nepal,"Bagmati,","+977-1-5553546,,"
Expertranslations,"Bagmati,","+9779849658494,,"
Unicorn Investment,unknown,"542203,9804966715,"
Lotus Holdings Pvt Ltd.,"Jawalakhel, P.O. Box: 3459, Ktm,","00977-1-55303135543873,,"
RED GROUP,"Kupandole, Lalitpur","5532098,,"
Rolling Plans,"Shantinagar,","4473894,,"
Ample International Education,"Bagmati,","+977 1 4254445,,"
INSTITUTE OF DEVELOPMENT MANAGEMENT STUDIES,"Kupandole, Lalitpur","55372945554063,,"
ORGANISATION DEVELOPMENT CENTER,"Harihar Bhawan, Lalitpur","55519795524540,,"
PEOPLE 2 PEOPLE PVT. LTD.,"Patan Dhoka, Lalitpur","55397885539746,,"
Pious Holdings Pvt. Ltd.,"Brahma Tole,","00977-1-46701392296309,,"
Shepherd Biz Advisory,"Bagmati,","+977 9867478501,,"
THE TEAM MODELS INC. AND TRENDZ PVT. LTD.,"Tripureshwor,","42477634247250,,"
"AB & Associates, Chartered Accountants","2nd Floor, Sayami House, Anamnagar, Kathmandu, Nepal,","+977 1 4770528,985606122298010292739846002441,"
Ramod & Company,"GPO Box 20674, Putalisadak, kathmandu,","01-4168265,9841292449,"
Himalayan Climate Initiative,"Bagmati,","+977 980-181-9080,,"
Digit-Com Pvt.Ltd.,"Baneshwor,","00977-1-4781488,,"
MSD INTERNATIONAL PVT. LTD.,"Bagbazar,","42270294248457,,"
NEPAL FOREIGN INVESTMENT PROMOTION CENTER,"Kathmandu,","4471082,,"
Friendship Trekking,unknown,"00977-1-9841349412,,"
Giri Group Holding Company,unknown,"00977-1-4467676,,"
KEITH DEVIS MANAGEMENT CONSULTING PVT. LTD.,"Putalisadak,","4420059,,"
PRAGYA MANAGEMENT GROUP,"Pulchowk, Lalitpur","5551458,,"
PUBLIC LINK CONSULTANCY PVT. LTD.,"Tinkune,","20515679841512728,,"
THE MERCHANT MAKER PVT. LTD.,"Kantipath,","2004003,,"
Trija Holding Co. Pvt. Ltd.,"Samakhushi, P.O. Box: 23570, Ktm,","00977-1-4354924,,"
NMB Laghubitta Bittiya Sanstha,"Bagmati,","+977 61-400427,,"
KEYMAN PVT.LTD.,"Kamaladi,","44197984423128,,"
MEDIA ARRANGEMENT AND PLANNING SERVICE INC.,"Bhotebahal,","42142974217835,,"
MEDIA MANAGEMENT PVT. LTD.,"Kathmandu,","4212142,,"
ASSETS MANAGEMENT COMPANY PVT. LTD.,"Thamel,","4423643,,"
CE MANAGMENT AGENCY,"Khichapokhari,","4221103,,"
CERIM PVT. LTD.,"Lalitpur,","5525333,,"
CREATIVE MANAGEMENT SOLUTION PVT. LTD.,"Thamel,","4423957,,"
KARKI AND ASSOCIATES,"Jawalakhel, Lalitpur","55241935524129,,"
lic agent,"Head Office Kathmandu Plaza, Kamaladi X - Block, 2nd Floor Kathmandu,Nepal,","unknown,9841165197,"
NAMASTE TRAINING AND SUPPLIERS PVT. LTD.,"Lagankhel, Lalitpur","55455242011822,,"
Nepal Business Association,"Wotu,","00977-1-4232033,,"
