Name,Address,Telephone
London College of Business & Computing,"GPO: 14257, Ktm, Maharajgunj,","47219334721966,,"
Loyola International College,"New Baneshwor, P.O. Box: www.loyolacollege.edu.np,","00977-1-44941436223236,,"
MCRP University,"Maitidevi,","44118054424431,,"
NASA International College,"Tinkune, P.O. Box: 10315, Ktm,","00977-1-446039744798494498538,,"
Nepal Academy of Tourism & Hotel Management,"Rabibhawan,","00977-1-42700734270605,,"
Nepal Vidythapeeth,"Maitidevi,","00977-1-44118054424431,,"
Nepal Vidhyapeeth,"Maitidevi,","44118054424431,,"
NEPAL MEDICAL COLLEGE PVT.LTD. AND TEACHING HOSPITAL,"Jorpati,","491100849120524912470,,"
Orbit International College,"Kalanki,","00977-1-4286231,,"
People's Dental College & Hospital,"Nayabazar,","00977-1-43589374359181,,"
PEOPLES DENTAL COLLEGE AND HOSPITAL,"Nayabazar,","43589374358866,,"
Prime College,"Naya Bazar, P.O. Box: 9809, Ktm,","00977-1-43601804360182,,"
Silver Mountain School of Hotel Management,"GPO: 8856, Ktm, Lainchour,","44150384429151,,"
South Asian Institute of Technology (SAIT),"Sundhara, P.O. Box: 944, Ktm,","00977-1-5536975,,"
Tribhuvan University,"P.O. Box: 8212, Ktm,","00977-1-43304334330434,,"
United College,"Kumaripati, P.O. Box: 8975 EPC 1195,","00977-1-553753055375205533192,,"
University Grants Commission,"Sanothimi, P.O. Box: 10796, Ktm,","00977-1-663854866385496638550,,"
International College of Hospitality Management,"New Baneshwor,","00977-1-62262624107788,00977-985116386,"
Lumbini Medical College,"Dhungedhara,","00977-1-4880841,00977-9841665301,"
National Institute of IT Professional Studies,"New Baneshwor, P.O. Box: 8422, Ktm,","00977-1-4104057,00977-9841726387,"
Nepalese Army Institute of Health Sciences,"Chhauni,","00977-1-427194042719414271965,00977-10160Ktm,"
Zenith Study Center Pvt. Ltd.,"Kupondole,","00977-1-5524901,00977-9841092307,"
CIT College & Higher Secondary School,"Subidhanagar,","00977-1-41118404111655,,"
CIT COLLEGE,"Tinkune,","446018020525574111666,,"
College for Professional Studies Pvt. Ltd.,"Hanuman Das Road,","526113,,"
College for Professional Studies Pvt. Ltd.,"Bhanu Chowk,","523887,,"
College for Professional Studies Pvt. Ltd.,unknown,"526555,,"
Cosmopolitan College,"Chabahil,","00977-1-446286744606334481893,,"
Crimson College of Technology,unknown,"546479540879,,"
East-West College Of International Education,"Bagbazar,","00977-1-42425254238084,,"
Global Academy of Tourism & Hospitality Education,"Mandikhatar, P.O. Box: 9562, Ktm,","00977-1-437532643760484650176,00977-9803001633,"
GLOBAL VILLAGE COLLEGE (GVC),"Lagankhel, Lalitpur","55225215523374,,"
GOLDENGATE INTERNATONAL COLLEGE,"Battisputali,","447708244667954495165,,"
Hams Nursing College,"Buddhanagar, P.O. Box: 3832, Ktm,","00977-1-47861116224747,,"
HIMALAYAN COLLEGE OF GEOMATIC ENGINEERING AND LAND RESOURCES MANAGEMENT,"Handigaun,","01-4114679,,"
International Center For Academics (Indira Gandhi National Open University),"Gyaneshwor,","00977-1-44455402042289,,"
Islington College,"Kamal Pokhari,","00977-1-44129294420054,,"
Kathmandu School of Law,"Tinkune,","2042268,,"
K & K International College,"New Baneshwor, P.O. Box: 1251, Ktm,","00977-1-44745574497515,,"
Koshi St. James College,unknown,"025-587004,,"
Koshi St. James Higher Secondary School Itahari,unknown,"025-584657586192,,"
Lord Buddha Education Foundation,"Hanuman Das Road,","526113,,"
Lord Buddha Education Foundation,"Bhanu Chowk,","523887,,"
Lord Buddha Education Foundation,unknown,"526555,,"
Lord Buddha Education Foundation,"New Baglung Buspark,","535735,,"
Lord Buddha HRD Academy,"Bhanu Chowk,","523887523987520225,,"
Loyala International College,"New Baneshwor,","00977-1-4494143016223236,,"
MILESTONE INTERNATIONAL,"Balkumari, Lalitpur","55390602230027,,"
MRM Academy,"Vanasthali,","00977-1-4360969436148643510954386578,,"
National College of Food Science & Technology,"Nayabazar,","00977-1-43600964360367,,"
Nepal College of Engineering & Management,"Old Baneshwor, P.O. Box: 24180, Ktm,","00977-1-41091814109183,00977-9849255148,"
Nepal Medical College,"Attarkhel,","00977-1-4911008 ext. 270,,"
Orchid International College,"Sinamangal,","00977-1-4110672,,"
Padmashree International College,"Tinkune, P.O. Box: 464, Ktm,","00977-1-21114044112252,+9779818285705,"
Pinnacle College,"Lagankhel,","00977-1-554402344330245524723,,"
Public Youth Campus,"Dhobichour,","00977-1-42591414259142,,"
Ritz Hospitality Management College,"Balkumari,","00977-1-55381885539060,,"
Saim College,"Lagankhel,","00977-1-55444305522044,,"
Sikkim Manipal University,"Nag Dhunga Chowk,","535735,,"
Silver Mountain School of Hotel Management (SMSH),"Lainchaur,","00977-1-44150384429151,,"
Softwarica College of IT and E-Commerce,"Dillibazar, P.O. Box: 8975 EPC 5702,","00977-1-44415774425661,,"
Universal College of Medical Sciences,"Kamaladi, P.O. Box: 8975 EPC 5383,","00977-1-4240384,00977-9851020829,"
Ace Institute of Management,"Sinamangal, P.O. Box: 10001, Ktm,","00977-1-411079541107434110697,,"
Acme Engineering College,"Sitapaila, P.O. Box: 8849, Ktm,","00977-1-428296242804454670924,,"
Alpine International College,"Battisputali,","44938124481776,,"
Apex College,"Baneshwor, P.O. Box: 19691, Ktm,","00977-1-44788414467922,,"
Asian College of Higher Studies,"GPO: 2227, Ktm, Swoyambhu,","4285588,,"
Balaju School of Engineering & Technology,"Balaju, P.O. Box: 4897, ktm,","00977-1-43502284350213,,"
Boston International College,"Hakim Chowk,","056-691891526203,,"
B. P. Koirala Institute of Health & Science,unknown,"525555 Ext. 4009,,"
British Gurkha College,"Bansbari, P.O. Box: 8975 EPC 4139,","00977-1-401780643784834371066,,"
Cambridge College,"Kuleshwor, P.O. Box: 4781, Ktm,","00977-1-42770634279626,,"
Campion Council,"GPO: 1415, Ktm, Kamalpokhari,","4422986,,"
Capital College & Research Center,"Koteshwor, P.O. Box: 9737, Ktm,","00977-1-46020564600723,,"
Capital College & Research Centre,"Kalimati,","42725114272725,,"
CAPITAL COLLEGE AND RESEARCH CENTER,"Koteshwor,","46020564600723,,"
Central Department of Population Studies/TU,"P.O. Box: 12161, Ktm,","00977-1-433071643313234331319,,"
CHARTERED ACADEMICS INTERNATIONAL PVT. LTD.,"Putalisadak,","42585124223651,,"
CIST College,"New Baneshwor,","00977-1-44853074473934,,"
College of Computer Technology,unknown,"540879546479,,"
College of Development Studies,"Purano Baneshwor, P.O. Box: 2708, Ktm,","00977-1-4471130,,"
College of Medical Sciences,"Chitwan,","056-525012525013524203,,"
COLLEGE FOR PROFESSIONAL STUDIES,"Maitidevi,","44443564424431,,"
Continuing Education Division,"GPO: 1175, Ktm, Pulchowk,","5545392,,"
Cosmos College of Management & Technology,"Tutepani, P.O. Box: 11713, Ktm,","00977-1-215180655487045546211,,"
COSMOS COLLEGE OF MANAGEMENT AND TECHNOLOGY,"Gaushala,","44979954481111,,"
COUNCIL FOR TECHNICAL EDUCATION AND VACATIONAL TRAINING (CTVT),"Sanothimi,","663040866306796631458,,"
CPS College,"Kumaripati, P.O. Box: 8975 EPC 2766,","00977-1-5528419553695,,"
Cyber College,"GPO: 19719, Ktm, New Baneshwor,","44966114466861,,"
DAV Business School,"Jawalakhel, P.O. Box: 929, Ktm,","00977-1-55344265536626,,"
Dav College,"Jawalakhel, P.O. Box: 929, Ktm,","00977-1-55511545534426,,"
Dugar Incorporate,"GPO: 3076,","225050,,"
Everest Engineering College,"GPO: 6628, Ktm, Gongabu,","4358354,,"
Galaxy Global College of Hotel Management,"GPO: 4901, Ktm, Gyaneshwor,","441136244100764438201,,"
Gandaki College of Engineering and Sciences,"Lamachaur,","440866440944,,"
Gateway College for Professional Studies,"Samakhushi, P.O. Box: 8973 NPC 690,","00977-1-43617474389083,,"
Global College of Management,"Mid-Baneshwor, P.O. Box: 24855, ,Ktm,","00977-1-44883124475254,,"
GREENFIELD NATIONAL COLLEGE,"Bafal,","46725534670816,,"
Himalaya College of Engineering,"Sankhamul, P.O. Box: 24726, Ktm,","00977-1-47820164782634,,"
Himalayan College of Agricultural Sciences & Technology (HICAST),"Gatthaghar, P.O. Box: 5535, Ktm,","00977-1-663076266360476632293,,"
Himalayan Institute of Science & Technology,"New Baneshwor, P.O. Box: 9639, Ktm,","00977-1-47849514784954,,"
Himalayan White House Int'l College,"New Baneshwor, P.O. Box: 9026, Ktm,","00977-1-44875624494138,,"
HIMALAYAN COLLEGE OF AGRICULTURAL SCIENCES AND TECHNOLOGY,"Gatthaghar,","66307626636047,,"
HIMALAYAN INSTITUTE OF SCIENCE AND TECHNOLOGY,"New Baneshwor,","47849514784954,,"
HIMALAYAN WHITEHOUSE INTERNATIONAL COLLEGE,"New Baneshwor,","44815624494138,,"
IEC School of Art & Fashion,"Bishalnagar Chowk,","00977-1-42474754247528,,"
Infomax College of Information Technology & Management,"Ranipauwa,","535735,,"
INFOMAX COLLEGE,"Pokhara,","535735,,"
INTERNAIONAL SCHOOL OF TOURISM AND HOTEL MANAGEMENT,"Dillibazar,","44343504434185,,"
Janamaitri Multiple Campus,"Kuleshwor,","00977-1-42772024286283,,"
Japsin Industrial Instrumentation,"GPO: 307, Ktm, Teku,","4262035,,"
Kadambari Memorial College,"Shankhamul, P.O. Box: 15142 KPC 395,","00977-1-20303464782982,,"
Kantipur City College,"Putalisadak, P.O. Box: 12837, Ktm,","00977-1-44302394437093,,"
Kantipur Engineering College,"Dhapakhel, P.O. Box: 8849, Ktm,","00977-1-55710045571005,,"
Kathmandu Academy of Tourism & Hospitality,"Kalimati, P.O. Box: 3310, Ktm,","00977-1-42752614270330,,"
Kathmandu BernHardt College,"Balkhhu,","00977-1-40361064036107,,"
Kathmandu Campus,"Thapathali, P.O. Box: 215, Ktm,","00977-1-4253250,,"
Kathmandu College of Management,"Gwarko, P.O. Box: 11154, Ktm,","00977-1-52019975200746,,"
Kathmandu College of Science & Technology,"Kalimati, P.O. Box: 3928, Ktm,","00977-1-42849024276130,,"
Kathmandu Engineering College,"Kalimati, P.O. Box: 3928, Ktm,","00977-1-42849024276130,,"
Kathmandu Forestry College (KAFCOL),"Koteshwor, P.O. Box: 9594, Ktm,","00977-1-46003434602305,,"
Kathmandu Medical College,"Sinamangal, P.O. Box: 21266, Ktm,","00977-1-44690644476152,,"
Kathmandu Medical College,"Duwakot,","00977-1-66167819841484422,,"
Kathmandu Model College,"Kamaladi, P.O. Box: 4470, Ktm,","00977-1-44193064438317,,"
Kathmandu School of Management,"Manbhawan, P.O. Box: 6250, Ktm,","00977-1-55288125533543,,"
Kathmandu University,unknown,"661399661511,,"
Kathmandu University School of Education,"Balkumari,","00977-1-554810455440775544078 Ext 326,,"
Kathmandu University School of Management,"Balkumari,","00977-1-554889155440775544078,,"
Kathmandu University School of Management (KUSOM),"GPO: 6250, Ktm, Manbhawan,","55288125533543,,"
Kathmandu Women's College,"GPO: 8207, Ktm, Tahachal,","42712434286071,,"
KATHMANDU ACADEMY OF TOURISM AND HOSPITALITY,"Rabibhavan,","42752614278642,,"
KATHMANDU WOMEN,"Tahachal,","42712434286071,,"
KATHMANDU DON BOSCO HIGHER SECONDARY SCHOOL AND COLLEGE,"New Baneshwor,","47825094781230,,"
KING,"Battisputali,","4474419,,"
L A COLLEGE OF MANAGEMENT,"Hattiban, Lalitpur","52507775251114,,"
Lalitpur Nursing Campus,"Sanepa, P.O. Box: 21885, Ktm,","00977-1-55216345526490,,"
Lalitpur Valley College,"Jawalakhel, P.O. Box: 12088, Ktm,","00977-1-55233215533857,,"
Little Angels' College of Management,"Hattiban, P.O. Box: 8322, Ktm,","00977-1-52501235250777,,"
Liverpool International College,"New Baneshwor, P.O. Box: 14313, Ktm,","00977-1-478123047809024782509,,"
Lord Buddha Education Foundation,"Maitidevi,","00977-1-441180544244314444356,,"
Lord Buddha Educational Academy (Nepalgunj Medical College),"Ramshah Path, P.O. Box: 1011, Ktm,","00977-1-44349084433073,,"
Lord Buddha Educational Academy (Nepalgunj Medical College),"Chisapani, Banke,","521572522932520834,,"
Lumbini Engineering College,"Rupandehi,","561959561030,,"
Malpi International College,"Baluwatar, P.O. Box: 8975 EPC 4073,","00977-1-444206644420674442068,,"
MANMOHAN MEMORIAL INSTITUTE OF HEALTH SCIENCE,"Nakkhu, Lalitpur","55511605551011,,"
Medical college,"NEPAL HOMOEOPATHIC MEDICAL COLLEGE, MALAYA ROAD, BIRATNAGARNEPAL- 56601,","021-435300435133526882,,"
Morgan International College,"Basundhara,","00977-1-438951643895174389518,,"
Nagarjuna College,"GPO: 9034, Ktm, Pulchowk,","55432705546359,,"
NAGARJUNA COLLEGE OF IT,"Pulchowk, Lalitpur","50106705010559,,"
National College of Accountancy (NCA),"Baneshwor,","00977-1-44950454465032,,"
National College of Computer Studies (NCCS),"Paknajol, P.O. Box: 21010, Ktm,","00977-1-42517114267961,,"
National College of Engineering,"Banasthali Chowk, P.O. Box: 8908, Ktm,","00977-1-435657143573284350270,,"
National College of Technical Sciences,"Banasthali Chowk, P.O. Box: 8908, Ktm,","00977-1-43502704357328,,"
National Medical College,"Birgunj,","532260522915522918,,"
NATIONAL ACADEMY FOR MEDICAL SCIENCE,"Balkhu,","43311344331816,,"
NATIONAL COLLEGE OF ACCOUNTANCY,"Mid Baneshwor,","44650324495045,,"
NATIONAL INSTITUTE OF TECHNICAL SCIENCES,"Banasthali,","43502704357328,,"
NCCS HOGHER SECONDARY SCHOOL,"Kantipath,","42439574228807,,"
Nepal College of Information Technology,"Balkumari, P.O. Box: 8975 EPC 1525,","00977-1-50063545006356,,"
Nepal College of Technology,"Old Baneshwor, P.O. Box: 956, Ktm,","00977-1-44741694472608,,"
Nepal College of Travel & Tourism Management,"Naxal, P.O. Box: 9689, Ktm.,","00977-1-441303044130974422563,,"
Nepal Engineering College,"Changunarayan, P.O. Box: 10210, Ktm,","00977-1-509074450907202071153,,"
Nepal National Education Academy,"Balaju,","00977-1-43502704357328,,"
Nepal Tourism & Hotel Management College,"Chhinnedanda, P.O. Box: 202, Pkr,","432333431678,,"
Nepal Homeopathic Medicasl College,"Malaya Road,","00 977 21 435300,,"
NEPAL ACADEMY OF SCIENCE AND TECHN.(NAST),"Khumaltar, Lalitpur","554771555477175547721,,"
Nesfield Education Foundation,"Lagankhel, P.O. Box: 8975 EPC 2982,","00977-1-552431155275255545654,,"
New Summit College & Higher Secondary School,"Old Baneshwor, P.O. Box: 11749, Ktm,","00977-1-44739014488410,,"
Nobel College,"Sinamangal, P.O. Box: 10420, Ktm,","00977-1-411052541105902062330,,"
Pokhara Engineering College,"Phirke, P.O. Box: P.O. Box 540, pkr,","531209,,"
Pokhara University,"Gyaneshwor Laison Office, P.O. Box: 427, Ktm,","00977-1-44121964440905,,"
Pokhara University (Faculty of Management Studies),unknown,"561698,,"
Pyramid International College,"Gaushala, P.O. Box: 7842, Ktm,","00977-1-447714044771414477142,,"
Reliance International Academy,"Chabahil, P.O. Box: 809, ktm,","00977-1-44788369851055016,,"
Royal Medical College,"Kapan, P.O. Box: 3874, Ktm,","00977-1-4810500,,"
Sagarmatha Engineering College,"Sanepa, P.O. Box: 19910, Ktm,","00977-1-55272745547463,,"
Sagarmatha Multiple College,"Dillibazar, P.O. Box: 19363, Ktm,","00977-1-44333344433810,,"
SANN Institute of Nursing (SION),"Gairidhara, P.O. Box: 7157, Ktm,","00977-1-425854842527014258552,,"
SANJEEVANI NURSHING COLLEGE,"Kalikanagar, Butwal/Bhairahawa","438654,,"
SAURYA INTERNATIONAL H.S. SCHOOL AND COLLEGE,"Sinamangal,","41120474108150,,"
SCHOOL OF ENVIRONMENTAL AND SUSTAINABLE DEVELOPMENT (SCH EMS),"Gongabu,","43543214356017,,"
Shepherd College,"Kalopul, P.O. Box: P.O. Box 8269, ktm,","00977-1-44806724499432,,"
Shine International College,"New Baneshwor,","00977-1-4782240,,"
Siddhartha University,"Thaina,","00977-1-5530607,,"
Southwestern State College (SWSC),"Basundhara, P.O. Box: 8975 EPC 5343,","00977-1-43554574355458,,"
Sushma Koirala Memorial Nursing Campus,"Battisputali,","00977-1-44892884488375,,"
SYMBIOSIS ACADEMY,"Nakkhu, Lalitpur","55483505548704,,"
TEXAS INTERNATIONAL HIGHER SECONDERY SCHOOL/COLLEGE,"Chabahil,","44790174483955,,"
The Times International College,"Dillibazar, P.O. Box: 8545, Ktm,","00977-1-442092844180464442717,,"
Training Institute for Technical Instruction,"Sanothimi, P.O. Box: 5694, Ktm,","00977-1-66301876630409,,"
Trinity International College,"Dillibazar, P.O. Box: 26111, Ktm,","00977-1-44459554445956,,"
Universal College,"Maitidevi, P.O. Box: 10414, Ktm,","00977-1-44427754428321,,"
V. S. Niketan College,"Minbhawan, P.O. Box: 2751, Ktm,","00977-1-44950734482715,,"
V.S. NIKETAN COLLEGE,"Minbhawan,","46227154622073,,"
Welhams College,"Jawalakhel,","00977-1-552050955358825008617,,"
Wittenborg Institute Kathmandu,"Thapathali,","00977-1-4231710,,"
Xavier Academy,"Lazimpat, P.O. Box: 833, Ktm,","00977-1-44300254424289,,"
Xavier International College,"Kalopul, P.O. Box: 23603, Ktm,","00977-1-443947144394724439491,,"
Yeti Health,"Lazimpat,","00977-1-44283494418134,,"
College of Applied Food & Dairy Technology (CAFODAT),"Minbhawan, P.O. Box: 11898, Ktm,","00977-1-41072344107144,00977-9849183177,"
College of Journalism & Mass Communication,"Tinkune,","00977-1-20707404484397,00977-9841324617,"
Dhangadhi Engineering College,"Uttar Behadi-4, Dhangadhi,","091-521312,,"
Institute of Banking & Management Studies (IBM),"Bagbazar,","00977-1-42599554241994,00977-9851111347,"
International School of Advance Studies,"Minbhawan, P.O. Box: 8973 NPC 290,","00977-1-4620165,00977-9849230935,"
Kathmandu School of Public Affairs Management,"New Baneshwor,","00977-1-4486571,00977-9841461186,"
King's College,"Old Baneshwor, P.O. Box: 8973 NPC 122,","00977-1-44711624494865,00977-9851028028,"
Nagarjuna College of Information Technology,"Hariharbhawan,","00977-1-50105705010559,00977-9851073795,"
NEPAL HEALTH CARE COOPERATIVE LTD. (NEHCO NEPAL),"Swayambhu,","524738140345985247383,,"
Nobel Medical College,"Putalisadak, P.O. Box: 20650, Ktm,","00977-1-4426149,00977-4441079,"
Novel Academy Graduate School of Nursing,"New Road,","061-535629,9856020197,"
Premier College,"New Baneswor,","00977-1-41071984107138,00977-9849260299,"
Republica College,"Kupondole,","00977-1-55508785537534,9851131074,"
Universal Science College,"Chakupat, P.O. Box: 8975 EPC 2152,","00977-1-5260419,00977-9851134961,"
Academy of Information Technology Pvt. Ltd. (AIT),"Kamalpokhari, P.O. Box: 9341, Ktm,","00977-1-44129294420038,,"
Active Academy College,"Basundhara,","4356400,,"
ALPINE INT,"Battisputali,","44817764493812,,"
Ashirwad College,"Samakhushi,","00977-1-4352589,,"
Asian College of Engineering & Management,"Old Baneshwor, P.O. Box: 19719, Ktm,","00977-1-44726084474169,,"
Asian College of Management & Technology,"Minbhawan,","00977-1-41071994107184,,"
Asian Engineering College (AEC),"Shankhamul, P.O. Box: 11474, Ktm,","00977-1-47833504783981,,"
Asian School of Management,"Samakhushi Bridge,","00977-1-43886474354887,,"
Atlantic International College,"Samakhushi,","00977-1-43886474354887,,"
Baneshwor Campus,"Shantinagar, P.O. Box: 11570, Ktm,","00977-1-46203104620332,,"
B. P. Koirala Institute of Health & Science,"Ktm Contact, P.O. Box: 7053, Ktm,","00977-1-4372263,,"
Bridge International College,"Sinamangal,","00977-1-44800694481590,,"
Bridgewater International College,"Sinamangal,","00977-1-44800694481590,,"
Campion Kathmandu College,"Gahanapokhari,","00977-1-44314944431495,,"
Campus Takeoff Education Consultancy Pvt. Ltd.,"Dillibazar, P.O. Box: 2740, Ktm,","00977-1-4441686,,"
Canvas International College,"Basundhara,","00977-1-43803044354280,,"
Caribbean College,"Manbhawan, P.O. Box: 8975 EPC 2874,","00977-1-55506765537314,,"
Caspian College of Management & Research Centre,"Kumaripati,","00977-1-50085235554208,,"
Caspian Valley College,"Kumaripati, P.O. Box: 8975 EPC 2685,","00977-1-500852355542085524065,,"
Central Engineering Campus,"Balkumari,","00977-1-5202414,,"
CHAHANA EDUCATIONAL FOUNDATION,"Mitrapark,","016225932,,"
College of Applied Business,"Tangal,","00977-1-4445763,,"
College of Biomedical Engineering & Applied Science,"Hadigaun, P.O. Box: 12521, Ktm,","00977-1-44414674437822,,"
College of Software Engineering,"Putalisadak, P.O. Box: 2438, Ktm,","00977-1-4256769,,"
COLLEGE OF INFORMATION TECHNOLOGY,"Bishalnagar,","44820054482212,,"
COLLEGE OF JOURNALISM AND MASS COMMUNICATION,"Subidhanagar,","2070740,,"
Comad College,"Sukedhara,","00977-1-4650643,,"
"Conflict, Peace and Development Studies","Baneshwor,","00977-1-4462988,,"
Crimson International College,"Shankhamul Chowk, P.O. Box: 10778, Ktm,","00977-1-47846284782414,,"
Deerwalk Institute of Technology,"Sifal,","00977-1-4485424,,"
Duke College,"Maharajgunj,","00977-1-40163084016058,,"
ENGINEERING-SCIENCE ACADEMY,Lalitpur,"55202185522484,,"
Everest College,"Lahan-4,","033-560810,,"
Everest College,"Thapathali,","00977-1-426665242314604229653,,"
Everest College of Multiple Studies (ECMS),"Golkopakha, P.O. Box: 20407, Ktm,","00977-1-43523584352224,,"
Everest College of Nursing,"Imadol,","00977-1-52024615202460,,"
Everest International College,"Kalimati, P.O. Box: 19952, Ktm,","00977-1-428397242745904274593,,"
EVEREST INT'L COLLEGE,"Soalteemode,","203020042745904274593,,"
EVEREST COLLEGE OF MULTIPLE STUDIES,"Thamel,","4352358,,"
EVEREST ENGINEERING AND MANAGEMENT COLLEGE,"Sanepa, Lalitpur","5529983016223838,,"
FW Taylor Management Academy,"GPO: 8545, Ktm, Dillibazar,","4418046,,"
Gillette College,"Kalimati, P.O. Box: 14147, Ktm,","00977-1-42830364279521,,"
Global College International,"New Baneshwor,","00977-1-4473129,,"
Grammar College,"Koteshwor,","00977-1-44718654488367,,"
Greenford I*nternational University,"New Baneshwor, P.O. Box: 2550, Ktm,","00977-1-47803414784261,,"
Gunaraj Pathak Memorial Nursing Campus,"Baluwatar, P.O. Box: 10679, Ktm,","00977-1-443749144187684420591,,"
Halifax College,"Minbhawan,","00977-1-4106172,,"
Himalayan College,"Koteshwor,","00977-1-460032046005184600295,,"
Himalayan College for Learning Excellence,"Putalisadak, P.O. Box: 4827, Ktm,","00977-1-4431670,,"
Hope International College,"Satdobato, P.O. Box: 8975 EPC 1365,","00977-1-554765545167553322,,"
IIST College,"Sinamangal,","00977-1-41105442239730,,"
INFORMATICS KATHMANDU,"Kamalpokhari,","44129294420054,,"
"Institute of Advanced Communication, Education & Research (IACER)","Old Baneshwor, P.O. Box: 21959, Ktm,","00977-1-447191544675284490658,,"
"Institute of Advanced Communication, Education, and Research (IACER)","GPO: 21959, Ktm, Baneshwor Heights,","44719154467528,,"
Institute of Management & Technology,"GPO: 2410, Ktm,","6614909,,"
"INSTITUTE OF ADVANCED COMMUNICATION,EDUCATION AND RESEARCH","Old Baneshwor,","44719154467528,,"
Intensive International Academy,"Kalimati,","00977-1-4278342,,"
International Open Universities Study Pvt. Ltd.,"Putalisadak, P.O. Box: 15142 KPC 320,","00977-1-44180192004321,,"
International School of Management and Technology,"Tinkune,","00977-1-4485278448579,,"
INTENSIVE INTERNATIONAL ACADEMY AND COLLEGE,"Teku,","42423194256142,,"
IT COLLEGE,"Dhangadhi,","5209899759000098,,"
JANAKI MEDICAL COLLEGE,"Janakpur,","524174524214,,"
