Name,Address,Telephone
NEPAL ACCOUNTANCY COMPANY (P) LTD.,"Putalisadak,","+97714532562,+9779851311062,"
Nepal Realistic Solution,"Kumaripati,Lalitpur,","977-015525887,977-9801175050,"
WATER ANALYSIS LABORATORY,"Gabaha-21,Lalitpur,","+977-1-6201519+977-1-5547519,,"
"Alta-Vista, A School of Spanish Language","Putalisadak, P.O. Box: 8975 EPC 5067,","00977-1-44213809813132323,00977-9841207166,"
ASIAN SCHOOL OF TOURISM AND HOTEL MANAGEMENT,"Butwal/Bhairahawa,","071-541199699965,98570311369847026417,"
Gyanda Academy,"Ramgharwa,","+977-51-525656,,"
Nepal Computer Institute & Training Center NCI,"Butwal-8, Milanchowk, Rupandehi,","071550257,9857025938,"
NEW CHITWAN DRIVING INSTITUTE,"Chitwan,","528289,98450488639845278967,"
Nikhil Multi Servies Pvt. Ltd.,"Macchapokhari, Balaju, Kathmandu, Nepal 44611,","00977-1-43516576221823,00977-9841404217,"
Organisation Development Centre (ODC),"1/145 Kupondole -1,","unknown,+977-9863191677,"
Team Nepal Engineering,"Kupondole Lalitpur,","01 5010507,9841464945,"
Banepa Investment P. Ltd.,"banepa-6, kavre, opposite Nepal Telecom,","011685730,9841384534,"
Black Hawk College of Computer Studies,"Chabahil -07 (50 M. Left from Charumati Stupa),","+977-01-4484097,9801076620,"
Eclipse Animation Academy,"Kantipath,","00977-1-4221684,,"
Lapzone,"Sankhamul Marg, Baneshwor,","+977 - 1 - 4781781,9843258724,"
Synaptein International Education Consultants,"Dashrath Chand Marg, Bishalnagar-04, Kathmandu, Nepal,","0097714410193,009779803033006,"
A.B.G.S. Group,"Bagmati,","+977 01 4497006,,"
ALLIANCE FRANCAISE OF KATHMANDU,"Tripureshwor,","42411634242832,,"
Budhathoki Driving Training School,"Currently location sifted Mid-baneshwor from Putalisadak, Kathmandu,","98510441319818691550,,"
Hoste Hainse,"4//176 Bhawani Mandup, Kathmandu 03459,","+977 1-5550700,,"
Inspiring Lab,"Janani Marg Purba, Lalitpur 44600,","+977 9860034555,,"
Management Training Nepal,"Kathmandu Nepal,","+977 1 5186386,+977 98511998869801199886,"
Training Center Nepal Pvt.Ltd.,"Sitapaila,","00977-1-4302107,,"
Ukr inc,"kathmandu,","8179313151,9963323501,"
Nepal MasterMind,"College Road, Kalimati, Kathmandu, Nepal,","015165135,+9779851167311,"
Transcube International Pvt. Ltd.,"Kantipath,","00977-1-423030889841254169,,"
AIP Education,"NIC Asia Bank, New Baneshwor, Second Floor, Above, Kathmandu 44600,","+977 -1-4793667,,"
AskMe Management,"Bagmati,","+977 -1-4537389,,"
Balaju Tyre House,"Balaju Ring Rd Track Left,","+977-1-4380400,,"
Co-operative Training and Research Center,"Bagmati,","+977-411-5678,,"
Gandaki Auto Trading Pvt.Ltd.,"Siddartha Raj Marg,","+977-71-415061,,"
Goethe-Zentrum Kathmandu,"Thapathali, P.O. Box: 1103, Ktm,","00977-1-5350871,,"
Khumjung Hotel Training Center Pvt. Ltd.,"Narayan Gopal Chowk, Maharajgung. Kathmandu Nepal ,","977-1-40161114016194,,"
Kumari Engineering College,"Boudha,","01-447040801-4469303,9851131132,"
oasis hotel training center,"à¤à¤¾à¤¬à¤¹à¤¿à¤²-à¤à¤¾à¤²à¤¿à¤®à¤¾à¤à¥ ,","9849409907-9861138799,9803070654-9803025773,"
Avel Flight School,"Dupage Airport, 3N040, Powis Road, Illinois, West Chicago - 60185,","8474665161,8474665161,"
HOTEL KHUMJUNG TRAINING CENTRE,"Maharajgunj,","40161114016194,,"
A4Z Academy,"Newroad,","61-522715,9827161010,"
RRShree School of Technology,"Jamal,Kantipath,","+977 01-44148304414831,,"
The New Era Career Development Institute,"Battisputali, P.O. Box: 1763, Ktm,","00977-1-44719572104100,00977-9841521499,"
Academy of Information Technology,"GPO: 9341, Ktm, Pulchowk,","55511775551178,,"
Associates' Nepal Synergy,"P.O. Box: 23251, Ktm,","00977-1-43311344331816,,"
CAREER GUIDANCE NEPAL PVT. LTD.,"Battisputali,","4462210,,"
COTTEGE AND SMALL INDUSTRY TRAINING CENTER,"Tripureshwor,","425153842617714265312,,"
East West Japanese Language Academy,"Putali Sadak,","00977-1-4420219,,"
East-West Language Institute,"Adwait Marg,","00977-1-424252542380844238083,,"
Galaxy Aviation Incorporated,"Kamaladi,","00977-1-42425204247589,,"
Globlize Pvt Ltd.,"Babarmahal,","00977-1-4268261,,"
Informatics Computer Nepal,"GPO: 9341, Ktm, Harihar Bhawan,","55511775551178,,"
Institute of Professional Excellence Pvt. Ltd.,"Thapathali, P.O. Box: 12149, Ktm,","00977-1-42632084267161,,"
KIDS CARE INTERNATIONAL PRESCHOOL,"Jhamshikhel, Lalitpur","5522748,,"
LBEF Vidyapeeth Pvt. Ltd.,"Bhakhundol,","00977-1-55301715535909,,"
Manipal IT Education,"Maitidevi,","00977-1-44118054424431,,"
Nepal Polytechnic Institute,"Chitwan,","056-524161533133,,"
NEPAL ACADEMY OF TOURISM AND HOTEL MANAGEMENT,"Kalimati,","42706054272756,,"
Sagar Training Center Pvt. Ltd.,"Dhumbarahi, P.O. Box: 21807, Ktm,","00977-1-44422322071459,,"
School of Banking Business and Research (SBBR),"New Baneshwor,","00977-1-4498099,,"
Siam Hair Cutting School,"kandevatasthan,kupondole,","+977-1-5423647,,"
Kabule -- the Wise Leader,"Banasthali,","00977-1-48801494880596,00977-9841339585,"
Nepal IT Point,"Gokarneshwor-05, Jorpati, Kathmandu, Nepal,","01-4913351,9851069705,"
Yokohama Japanese Language Academy (YOJALA),"Chipledhunga, lalchan plaza, pokhara ,Nepal,","4434856,9841246937,"
Y-Stand Dance School,"Dillibazar,","00977-1-9849024048,00977-9841241015,"
Abacus Nepal NMC,"119 Udaya Sadan,Newplaza Marg, Putalisadak,","44220344422012,9851030147,"
Action for Development Pvt. Ltd,"Sitapaila,","00977-1-4271184,,"
A to Z Education Group (P) Ltd.,"Bagbazar,","00977-1-4240616,00977-9841442578,"
BEST'S MONTESSORI TRAINING CENTRE,"Front of Kulmari bank, Putalisadak,","00977-01-4438313,,"
Chartered College of Management & Accounts P. Ltd.,"Putalisadak, New Plaza, P.O. Box: 5637, Ktm,","00977-1-44407084438197,,"
G. T. Center for Information Technology,"Putalisadak,","00977-1-42424594242809,,"
GT Center for Information Technology,"Putalisadak,","00977-1-42424594242809,,"
IEC Softwares,"Chipledhunga,","522136,,"
Infotech Site,"Bagmati,","+977 9846241234,,"
Institute of Information Development,"GPO: 19737, Ktm, Tinkune,","4469530,,"
IT Linx,"Kupandole, P.O. Box: 8975 EPC 1091,","00977-1-55206225520623,00977-9851060055,"
Kalanidhi Indira Sangeet Mahavidhyalaya Nepal,"Pulchowk, P.O. Box: 20368, Ktm,","00977-1-55324239841336853,,"
Kalanidhi Indira Sangeet Mahavidyalaya,"GPO: 20368, Ktm, Pulchowk,","5532423,,"
Manipal IT Education,"Hanuman Das Road,","526113,,"
Manipal IT Education,"Bhanu Chowk,","523887523987520225,,"
Manipal IT Education,unknown,"526555,,"
Nepal Montessori Training Centre,"New Baneshwor, P.O. Box: 8975 EPC 1084,","00977-1-478519947843879851106520,,"
Net Route Solution Pvt. Ltd.,"Dhobidhara,","00977-1-44438894425826,,"
OMS Academics,"New Baneshwor,","00977-1-44997612110029,,"
SeaGate Institute of Technology,"Kupondole, P.O. Box: 8975 EPC 1557,","00977-1-55372315528481,00977-9851110702,"
SM Foundation Nepal,"Lalitpur,","00977-1-55429835528481,00977-9851110702,"
Sunwave International Pvt. Ltd.,"Samakhushi-29, P.O. Box: 10219, Ktm,","00977-1-4365643014379140,00977-9841646138,"
Unisearch Pvt. Ltd.,"Putalisadak,","00977-1-44224264426560,,"
AGRICULTURAL POLYTECHNIC NEPAL,"Sinamangal,","44618274461946,,"
Aims Nepal (Alfa Beta's Institute for Medical Studies-Nepal),"New Baneshwor, P.O. Box: 9026, Ktm,","00977-1-4780123478387147855564785557,,"
AJISAI BUSINESS LANGUAGE INSTITUTE AND CONSULTANCY,"Durbarmarg,","4225599,,"
Alfa Beta Institute,"GPO: 9026, Ktm, New Baneshwor,","47838714780123,,"
Alfa Educational Consultancy,"GPO: 9026, Ktm, New Baneshwor,","47838714780123,,"
Alliance Franciase de Kathmandu,"Tripureshwor, P.O. Box: 452, Ktm,","00977-1-42411634242832,,"
Balaju Technical Training Centre,"Balaju, P.O. Box: 4897, Ktm,","00977-1-4350213,,"
Cemeca Consultant (P.) Ltd.,"Anamnagar, P.O. Box: 11686, Ktm,","00977-1-4218344,,"
Chartered Institute of Management & Accountancy P. Ltd.,"Putalisadak, P.O. Box: 12437, Ktm,","00977-1-4426955,,"
CHARTERED ACADEMICS INTERNATIONAL PVT. LTD.,"Putalisadak,","42585124223651,,"
CHARTERED COLLEGE OF MANAGEMENT AND ACCOUNTS PVT. LTD.,"Putalisadak,","44407084416222,,"
CHARTERED INSTITUTE OF MANAGEMENT AND ACCOUNTANCY PVT. LTD.,"Putalisadak,","4426955,,"
Coaptec Computer Centre,"Jawalakhel, P.O. Box: 8975 EPC 1153,","00977-1-55242425521083,,"
Computer Links Pvt. Ltd.,"Bagbazar,","00977-1-4220696,,"
Computer Point Nepal,"Ratnapark,","00977-1-42331174233121,,"
Continuing Education Division,"GPO: 1175, Ktm, Pulchowk,","5545392,,"
Cottage & Small Industry Development Committee,"Tripureshwor, P.O. Box: 3254, Ktm,","00977-1-42618444256320,,"
Cultural Destination Nepal,"Dhapasi, P.O. Box: 11535, Ktm,","00977-1-43776234377696,,"
"Department of Ophthalmology, BPKIHS","BPKIHS, Ghopa Camp, Dharan-18, Sunsari, Nepal,","025-525555,,"
Dewsoft Information Technology Institute,unknown,"521380,,"
Digital Computers,"GPO: 21370, Ktm, Putalisadak,","4241271,,"
Ecotec Solution Nepal Pvt. Ltd.,"Pulchowk,","00977-1-55479915539645,,"
Ecotec Computer Center,"GPO: 8975 EPC 668, Pulchowk,","55479915547992,,"
Elim Computer & Language Center,"Maharajgunj, P.O. Box: 8975 EPC 4884,","00977-1-4372156,,"
Foundation for Development Management,"Bagdurbar,","00977-1-4263944,,"
Galaxy Global College of Hotel Management,"GPO: 4901, Ktm, Gyaneshwor,","441136244100764438201,,"
Global Partners Link Pvt Ltd,"Basundhara, P.O. Box: 10515, Ktm,","00977-1-2121549,,"
Global Polytechnic Institute,"Samakhusi,","00977-1-43570474361537,,"
GMAN Computer & Electronics Pvt. Ltd.,"Nayabazar, P.O. Box: 10219, Ktm,","00977-1-4358619,,"
Gman Computer & Electronics (Pvt) Ltd.,"GPO: 10219, Ktm, Nayabazar,","4358619,,"
Group 4 Falck Nepal (P) Ltd.,"Bansbari, P.O. Box: 20423, Ktm,","00977-1-43730064372061,,"
Gurukul School of Theatre,"Baneshwor, P.O. Box: 12819, Ktm,","00977-1-44669562101332,,"
Harati Computer Services Pvt. Ltd.,"Kantipath,","42606224218345,,"
Himalayan Sherpa Institute,"GPO: 2616, Ktm, Chabahil,","44784844478214,,"
Imperial Global Resources Pvt. Ltd.,"Panipokhari,","20930574411290,,"
Infotech Solutions Pvt. Ltd.,"Buddha Nagar,","00977-1-47859204782507,,"
INSTITUTE OF ENVIRONMENTAL MANAGEMENT,"Tripureshwor,","42686304268631,,"
Intel Institute,"Bagbazar, P.O. Box: 23122, Ktm,","00977-1-42439444249090,,"
International School of Tourism & Hotel Management,"Dillibazar, P.O. Box: 5196, Ktm,","00977-1-44343504434185,,"
INTERNAIONAL SCHOOL OF TOURISM AND HOTEL MANAGEMENT,"Dillibazar,","44343504434185,,"
"Jaan Information, Language & Culture Institute","GPO: 4707, Ktm, Tengal Tole,","42437384218330,,"
Japanese Language Consultancy P. Ltd.,"New Baneswor, P.O. Box: 8973 NPC 814,","00977-1-4783664,,"
Jyoti Vocational Training Centre,"Birauta, P.O. Box: 213, Pokhara,","61-463482463565,,"
Kalinga Institute of Industrial Technology,"Kamaladi, P.O. Box: 2882, Ktm,","00977-1-422739342482004247706,,"
KALI GANDAKI TRAINING ECTER PVT. LTD.,"New Baneshwor,","47804704783529,,"
Kathmandu Institute of Hospitality Management (KIHM),"Kupondole, P.O. Box: 464, Ltp,","00977-1-55236482111340,,"
Kathmandu Institute of Hospitality Management,"GPO: 464, Ktm, Kupondole,","552332021113409841238723,,"
KATHMANDU FRONTIER ASSOCIATES PVT. LTD.,"New Baneshwor,","44914144482290,,"
KFA,"Mid Baneswor,","00977-1-44914144482290,,"
Kumbeshwor Technical School,"GPO: 2181, Ktm, Kumbeshwor,","55374845539216,,"
LABA,"Anamnagar,","00977-1-4102721410272241027234244804,,"
Local Development Training Academy,"Jawalakhel, P.O. Box: 11980, Ltp,","00977-1-552200455342125521051,,"
MAAC Nepal,"Kantipath, P.O. Box: 24249, Ktm,","00977-1-423950842395099851000694,,"
Manmohan Memorial Institute of Health Sciences,"Nakkhu,","00977-1-55511605551011,,"
Manisha Secretarial Institute,"GPO: 7452, Ktm, Lazimpat,","4436050,,"
Microtech Computers Pvt. Ltd.,"Sundhara, P.O. Box: 610, Ktm,","00977-1-424754142462014248054,,"
Microtech Computers,"GPO: 610, Ktm, Sundhara,","424754142480544246201,,"
Namuna Institute of Technology,"Bansbari,","00977-1-437720143720814256668,,"
National Institute of Sales,"Anamnagar,","00977-1-41025254102642,,"
National Institute for Technical Studies,"Kushunti,","5551874,,"
Nepal Information Technology Center,"Satodobato,","00977-1-55301425526971,,"
Nepal Fertility Care Center,"Jwagal, P.O. Box: 5223, Ktm,","00977-1-552733755286305523885,,"
New Waves Computers,"Thamel, P.O. Box: 10702, Ktm,","00977-1-44256184422327,,"
New Bibek Enterprises,"GPO: 8975 EPC 1690, Bagdole,","21200522120145,,"
NIFSO-Cooking School,"Dhumbarahi-4P.O.Box 11351Kathmandu, Nepal,","2092137,,"
NOBEL INSTITUTE PVT. LTD.,"Putalisadak,","42613744248417,,"
OVERSEAS MENPOWER CONSULTANCY AND TRAINING CENTER PVT. LTD.,"Chhetrapati,","4216862,,"
Prime Computers Pvt. Ltd.,"New Road, P.O. Box: 6045, Ktm,","00977-1-42458314231016,,"
Professional Training Academy,"New Baneshwor, P.O. Box: 7339, Ktm,","00977-1-41065654106564,,"
RAFFLES EDUCATION CORP,"Mid Baneshwor,","44640072103179,,"
Raman Manpower Training Centre P. Ltd.,"Thamel, P.O. Box: 20175, Ktm,","00977-1-44139564419143,,"
Raman Manpower Training Centre (Pvt.) Ltd.,"GPO: 20175, Ktm, Thamel,","44139564419143,,"
Raranet Computer Institute,"Pulchowk, P.O. Box: 8975 EPC 1133,","00977-1-55497245534233,,"
Sagar Computer Institute,"Chardobato,","011663948,,"
Sanghe International P. Ltd.,"GPO: 19924, Ktm, New Baneshwor,","20420919851053093,,"
SANJEEVANI NURSHING COLLEGE,"Kalikanagar, Butwal/Bhairahawa","438654,,"
SBS COMPUTER LANGUAGE AND HOTEL TRAINING CENTER PVT. LTD.,"Putalisadak,","42334724442481,,"
Shangri-la Tourism & Hotel Training Center (P) Ltd.,"New Baneshwor,","00977-1-44751134472553016916347,,"
Shaligram Tennis Academy,"Jawalakhel, P.O. Box: 3992, Ktm,","00977-1-55432415534713,,"
Softeach Computer Systems,"Chabahil, P.O. Box: 5173, Ktm,","00977-1-4482109016218651,,"
Solutions@ Nepal (P) Ltd.,"Lagankhel, P.O. Box: 11794, Ktm,","00977-1-5537340,,"
Somen Dolls Center,"Tangal, P.O. Box: 12820, Ltp,","00977-1-5539948,,"
Sukarma,"P.O. Box: 21432, Ktm,","00977-1-4424116,,"
SURYA KALA FILMS PVT. LTD.,Lalitpur,"55556955555795,,"
"TAFE, An Australian Standard Vocational Institute","Minbhawan, P.O. Box: 8975 EPC 5391,","00977-1-41066144106615,,"
The Creation,"Lazimpat, P.O. Box: 20957, Ktm,","00977-1-44359574437892,,"
The British Council,"GPO: 680, Ktm, Lainchour,","4410798,,"
The Sakura Foundation (P.) Ltd.,"GPO: 20181, Ktm, Sankhamul,","4782846,,"
TOPA International Education Center,"New Baneshwor,","00977-1-47851622042271,,"
Toyo Academy Japanese School,"Bagbazar, P.O. Box: 15142 KPC 904,","00977-1-4240026,,"
UNIVERSAL LANGUAGE AND COMPUTER INSTITUTE,"Putalisadak,","44185994428486,,"
Vision International Manpower Training Center (P) Ltd.,"P.O. Box: 8975 EPC 1858,","00977-1-55499819851050517,,"
VISION OVERSEAS CONSULTANCY PVT. LTD.,"Dhapasi,","2150452,,"
YOGINI CULTURAL CENTRE,"Kamaladi,","4246203,,"
Zed Learning & Consultancy,"Thamel, P.O. Box: 21540, ktm,","00977-1-4422720,,"
Zenith Technology Pvt. Ltd.,"Thamel, P.O. Box: 7048, Ktm,","00977-1-21910302191040,,"
Asian Japanese Language Insitute,"Putalisadak,","00977-1-425367542522694220862,00977-9841515525,"
Banking Guru Pvt. Ltd.,"New Baneshwor, P.O. Box: 9026, Ktm,","00977-1-478012347838714783208,00977-4783826,"
Council for Technical Education & Vocational Training (CTEVT),"Sanothimi, P.O. Box: 3546, Ktm,","00977-1-6630408663145866314596630769,,"
Dynamic Language & Educational Institute,"Kamalpokhari, P.O. Box: 19263, ktm,","00977-1-44248744419489,00977-9841397459,"
"G one Preparation, Bagbazar","Bagbazar,","+977 01-4241239,+97709851212734,"
Graphica International Pvt. Ltd.,unknown,"25-584654,,"
Gyankuti,"Tripureshwor, P.O. Box: 7468, Ktm,","00977-1-4226888,00977-9851028028,"
IATA Hospitality Management (NTP Tourism Affairs P. Ltd.),"Pulchowk,","00977-1-55449865523770,00977-9851054995,"
Kathmanu Training Center,"Koteshwor,","00977-1-4601443,00977-9851086754,"
LCCI Nepal Pvt. Ltd.,"Ekantakuna,","00977-1-5525671,00977-9841973116,"
Macro Tech solution Pvt.Ltd.,"Chabahil,","00977-1-9851118254,00977-9841443196,"
Maya Animation Academy,"Kantipath,","00977-1-423950942122434239508,00977-9851117355,"
Mazda International Computech,"Thapathali, P.O. Box: 19983, Ktm,","00977-1-42507804251638,00977-9851077503,"
Nepal Technical Education Academy,"P.O.Box No:8969, P.O. Box: 8969,","00977-1-01-6220440,00977-9849258843,"
NEPAL HEALTH CARE COOPERATIVE LTD. (NEHCO NEPAL),"Swayambhu,","524738140345985247383,,"
Redstone IT Academy,"Sundhara,","00977-1-22918734248821,00977-9841479782,"
Rocks and Gems Training & Research Institute,"Tahachal,","00977-1-9813413041,00977-9849133607,"
Sanjaal Corps,"Mid Baneshwor, P.O. Box: 23882, Ktm,","00977-1-2041488,00977-9841509647,"
Thamel Nepali Language Institute,"Thamel, P.O. Box: 6235, Ktm,","00977-1-4256672,00977-9851088426,"
Academy of Culinary Arts,"Lagankhel,","00977-1-55229095536988,,"
Adarsha Computer Institute,unknown,"663893,,"
AIMS - Nepal,"New Baneshwor,","47837579851036018,,"
AIR HOSTESS TRAINING INSTITUTE PVT. LTD.,"New Baneshwor,","47835642042030,,"
A One International Beauty Parlour Talim Kendra,"Dhumbarahi,","98510270134375091,,"
Aptech Computer Education,"Harihar Bhawan,","00977-1-55395225539340,,"
A To Z Education Group (P) Ltd.,"Bagbazar,","543990,,"
Aviation Ground School,"Kamaladi,","00977-1-444232344406604440661,,"
Best's Montessori Traning Center,"Battisputali,","00977-1-44709794466894,,"
Bikalp Management Consulting,"Ekantakuna, JawalakhelGPO 8975 EPC 2400,","5532742,,"
Center for Advanced Computer Engineering,"GPO: 8975 EPC 5233, Putalisadak,","4240803,,"
Chilangkha Computer & Language Institute,"Swoyambhu,","00977-1-43014144820043,,"
Codes Computer Education,"Bhanu Chowk,","526026,,"
College of Realtime Technology,"Putalisadak, P.O. Box: 21811, Ktm,","00977-1-42451294240708,,"
Computer Education for School (P) Ltd.,"New Baneshwor, P.O. Box: 8975 EPC 5540,","00977-1-47809544782783,,"
Computer Lab,"Hakha Tole,","00977-1-9841555565,,"
Computer Point Nepal,"Naxal,","027-520309,,"
Early Childhood Education Centre Pvt. Ltd.,"Ekantakuna, P.O. Box: 21941, Ltp.,","00977-1-55484395549063,,"
Edify International,"Thapathali,","00977-1-42305834230607,,"
Elite Institute of Finance & Accountancy Pvt. Ltd. (EIFA)),"Putalisadakn,","00977-1-4442225,,"
English Language Company,"Putalisadak,","00977-1-4421054016922373,,"
Escol Computer Education,"Mahendra Pool,","528481,,"
Flytech International,"Putalisadak,","00977-1-443216920045822004583,,"
FLY TECH INTERNATIONAL,"Putalisadak,","20045822004583,,"
Gem Educational Home,"GPO: 8975 EPC 1357, Lagankhel,","5531126,,"
Global Jobs,"Putalisadak, P.O. Box: 8975 EPC 5273,","00977-1-4411933,,"
Golden Gate English Secondary School,"Mahakalisthan (New Block) | Bholachhen (Old Block),","977-1-6613594,,"
Gorkha AXN Pvt. Ltd.,"Manbhawan, P.O. Box: 8975 EPC 1872,","00977-1-5532330,,"
Gulmohar Fashion Institute,"Old Baneshwor,","00977-1-4462388,,"
Himalayan Institute of Technology,"GPO: 8973 NPC 607, New Baneshwor,","4782162,,"
HIMALAYAN SHERPA ART CENTRE PVT. LTD.,"Bouddha,","4496311,,"
ICA Associates,"Bagbazar, P.O. Box: 3768, Ktm,","00977-1-42188504212206,,"
Information Technology-Support Nepal,"Battisputali, P.O. Box: 12275, Ktm,","00977-1-4492089,,"
Infotech Solutions Pvt. Ltd.,"Buddhanagar,","00977-1-47859204782507,,"
INSTITUTE OF DEVELOPMENT MANAGEMENT STUDIES,"Kupandole, Lalitpur","55372945554063,,"
International Management Institute of Nepal,"Putalisadak, P.O. Box: 8975 EPC 5273,","00977-1-44119334442638,,"
Intercultural Training & Research Centre,"Thamel, P.O. Box: 5909, Ktm,","00977-1-44127939841542621,,"
International Institute of Fashion Technology,"Kupondole,","00977-1-5554575,,"
IT Center,"Putalisadak,","00977-1-4430732,,"
IT Training Nepal,"Putalisadak,","00977-1-4240005,,"
Jamb Technologies Pvt. Ltd.,"New Baneshwor,","00977-1-4782143,,"
JavaNet Computer & Language Institute,"Kumaripati,","00977-1-5537591,,"
JavaNet Institute of Information Technology,"GPO: 8975 EPC 755, Kumaripati,","5537591,,"
Kathmandu Computer,"Putalisadak,","00977-1-4420958,,"
Kathmandu Institute of Nepali Language,"Thamel,","00977-1-42274414432652,,"
Lama Thanka Painting School,"P.O. Box: 19, Bkt,","00977-1-6612024,,"
Leadership Development Training,"Sanepa,","5526774,,"
Lefon Research and Training Centre,"Sukedhara,","00977-1-4015030,,"
LST Resource Center,"Ekantakuna, P.O. Box: 9323, Ktm,","00977-1-5000141,,"
Mahalaxmi Culinary Art Academy (Nepal),"Dhobighat,","00977-1-55463725521640,,"
Management & IT Consultancy P. Ltd.,"Putalisadak, P.O. Box: 25354, ktm,","00977-1-4168136,,"
Maya Animation Academy,"Jamal, Maya Bhawan,","00977-1-0142122434239509,,"
MEDIA POINT,"Anamnagar,","4264250,,"
Micro Nepal Technical Education Centre (P) Ltd.,"Putalisadak,","4433316,,"
Microhard Institute of Technology,"GPO: 1930, Ktm, Jamal, Kantipath,","4249244,,"
Model Institute for Technical Education,"Balaju,","00977-1-4354274,,"
Mousetail Computers Pvt. Ltd.,"GPO: 8975 EPC 4211, Maharajgunj,","4376628,,"
MUSIC LAND,"Lazimpat,","4429191,,"
Nagarjuna Computer Institute,"GPO: 9034, Ktm, Pulchowk,","55432705546359,,"
Namaste Nepali Language Institute,"Jyatha,","00977-1-42315044240941,,"
National Centre for Technology & Education (NCTC),"Putalisadak, P.O. Box: 835, Ktm,","00977-1-4231923,,"
National Web College,"New Baneshwor, P.O. Box: 1213, Ktm,","00977-1-4780430,,"
National Banking Training Institute,"Kamaladi,","00977-1-4241278,,"
National Academy for Medical Education (NAME),"Putalisadak,","00977-1-42311444220225,,"
National Academy for Medical Sciences (NAMS),"Old Baneshwor,","00977-1-44664654469017016224199,,"
