Name,Address,Telephone
MICROPLUS PVT. LTD.,"160 Kumari Marga 6, Dillibazar,","01 4521032,,"
Brands Online Nepal,"kathmandu,","9851212552,,"
Genuine Computer Trading,"1st Floor, Gold House, New Road, ,","+977-1-4242669,+977-9851235745,"
Himalayan Ayurved Medical Science College,"Jawalakhel,","00977-1-55205095522677,+977 9801021077,"
Jor Sakhuwa Money Transfer,"Jor Sakhuwa, Punya Marga,","025-531713,,"
Kapilvastu Traders,Shivraj 06 Chandrauta Kapilvastu Nepal,"076540315,9857031140,"
My Everest Trip Pvt. Ltd,"Thamel,","97714259098+977 9851069558,,"
Online gharbazar,"New Baneshwor,","9851035201,,"
Ronish construction pvt.ltd.,"dhanusha pirari chok,","015153444,9851177227,"
Water Team Nepal,"Nayabazar ,","014351761,9849142459,"
Acupressure Health Care System Centre,"shop 383 lllrd flor bishal bazar [super market] new road ktm.,","9808178851,+977-98081788519808195157,"
Agence France Presse (AFP),"Next to BabarMahal Revisited complex, Babarmahal,Kathmandu Nepal P.O. Box: 25079, Ktm,","00977-1-42539614253889,+977 9851059879,"
Silky Ribbons Enterprises,"PUTALI SADAK ROAD , NEAR SHANDER DVE CAMPUS, , P.O. Box: 3704, Ktm,","00977-1- 4168035,9851020624,"
SILENCE WELFARE PVT.LTD.,"TOKHA,KATHMANDU,NEPAL,","00977-98498553259851082436,00977-98498553259851082436,"
Time Institute,"Bagbazar,","00977-1-4239156014240082,9851057874,"
Vishwakarma s s febricator udhyog,"Satungal,","9841792522,9841792522,"
Air made service,"Baneshower ,","9843705684,9843705684,"
Ayurvedic Cosultancy,"Adarsh Nager,","9819255537,,"
ICTC PVT. LTD.,"P86C+RW6, Tindhara Marg,","+977-1-4434895,,"
Upaya: City Cargo,"Bluestar Complex, Thapathali,","9881098830,9881098830,"
Kathmandu Metropolitan City Office,"M8X6+GR4, China Town Marg,","+977-1-4231481,,"
Madhyapur reading room,"Madhyapur thimi bhaktapur,","9841134801,9841134801,"
meroJob.com,"Baneshwor,","+977 1 448 1262+977-1-410-6701,,"
Sagar Distribution Pvt.Ltd.,"Building No. 623, Master Marga Kalanki (Way to Syuchatar), Kathmandu, Nepal,","+977-1-5218008,,"
SHAKTI TRAVEL & TOURS (P) LTD.,"Lazimpat, GPO Box: 913, Ktm Kathmandu","4428552-4428691,,"
Shrestha Machinery Concern,"Millsarea-bhanuchowk road,janakpur,Dhanusha,Nepal,","+977-041522007,+9779844028193,"
S. K. Handicrafts Export,"Jyatha, P.O. Box: 7539, Ktm,","00977-1-4255372,00977-9841355622,"
Vidhi Traders,"2nd Floor Ridhi Bhawan, Maitidevi 30, Kathmandu,","01-444644001-4446441,,"
Nissaku Co. (Nepal) Pvt. Ltd.,"New Baneswor, P.O. Box: 3753, Ktm,","00977-1-4115657,,"
Sagun Foods,"balaju,","01-4390670,9851151270,"
Speedy Travels & Tours Nepal P. Ltd.,"Thamel,","00977-1-44179284422710,,"
Career Disha Nepal,"Lalupate Marg, Kathmandu 44600,","+97716613893,,"
Digi Gurkha,"X3R7+4P8, Bhimad,","+9779865505619,,"
Epitome Solutions Pvt Ltd,"Kathmandu 44600,","+977 -9840060488,,"
LogicTronix,"M8M9+R7H, Kupondole Rd, Lalitpur 44600,","984-1078525,,"
MaxBlogPress,"6XHJ+69W, Pokhara 33700,","+977 014428125,,"
Naxa,"Do Cha Marg, Kathmandu 44600,","+977 14416543,,"
Paritran - Fightback,"M8C3+J99, Bagdol Rd, Lalitpur 44600,","+977 500-1380,,"
RAAJ MULTI CONCERN,Madhyapur thimi radhe radhe,"016639193,9851090382,"
R. B. BRUSH INDUSTRIES PVT. LTD.,"Khichapokhari,","42226424222134,,"
TRITHUNGA TRADING CONCERN P. LTD.,"Dhungeadda,","014312036,9851119694,"
World Alpine Treks,"Dafyosworu Marg, Kathmandu 44600,","+977 9851056647,,"
Buddha Mall,"Balaju , Machapokhari,","014350066,9851031077,"
Enish Pashmina Industry,"Balaju, P.O. Box: 21823, Ktm,","00977-1-4350033981023121,9851023121,"
Ganesh Deep Pashmina Udhyog,"Kalanki, P.O. Box: 9213, Ktm,","00977-1-42809564274833,9801156956,"
Sampark Sewa,"Urlabari-6, Mangalbare, Morang","9801700000,9801409000,"
SRAM NEPAL,"Chitwan Bharatpur,","056533367,9845075951,"
Water Engineering & Training Centre (P) Ltd.,"Dillibazar, P.O. Box: 8975 EPC 5205,","00977-1-4418156,,"
Yala Dhoka Enterprises,"Jwagal, Lalitpur,","01-5556033,+977-9841860635,"
BASNET PASHMINA UDYOG,"Kapan,","48106389803250692,,"
KHETAN TRADING,"ADARSHNAGAR,BIRGUNJ,","051-418005,9855022924,"
Mero Lekha Pvt. Ltd.,"Kathmandu Metropolitan City, ward No. 10, Buddhanagar Kathmandu,","01-4781048,9851187000,"
Total Scientific Surveying Technology Traders,"P.O. Box: 3648, Ktm,","00977-1-55417229851036650,,"
Arihant Polypack Ltd,"Chandkripa,Tinpaini,","+977-21-531317+977-21-531318,,"
Billion Glass house,"Simalchaur-8, pokhara,","061527255,9856029005,"
Bodhi Television,"Lazimpat,","00977-1-4100124,9849460147,"
Cloudy Fox,"Machaga Marg Pachhim, Lalitpur 44600,","+977 -1-4772143,,"
Creative Ring,"Sanothimi,","01-6636333,,"
Daayitwa,"M8J4+36H 44600https - //www.google.com/local/place/rap/edit/location, Milap Rd, Lalitpur 44600,","+977-1-5444914,,"
Dantakali Dyeing Industries (Pvt.) Ltd.,"Industrial Area in Mulpani, Kathmandu,","9801091789,,"
FINNIDA,"Bansidhar Marg 17, Kathmandu 44600,","01-4417221,,"
HANUMAN HARDWARE,"JHUMKA 1 SUNSARI NEPAL,","562587,,"
Kathmandu Institute of Technology,"Gongabu, P.O. Box: 11172, Ktm,","00977-1-43542554364321,,"
Kumari Engineering College,"Boudha,","01-447040801-4469303,9851131132,"
Techminds.com.au,"Narayanghat 44200,","056-596716,,"
Tech Jankari,"Bagmati,","+977 61620999,,"
Vurung Technologies,"Sanepa 2, Lalitpur 44600,","+977 9818087752,,"
Women LEAD,"Maitri Marg, Lalitpur 44600,","+977 981-855-3355,,"
CFS Traders,"Teku, P.O. Box: 491, Ktm,","00977-1-424767842445602021370,00977-9721571001,"
Drainage and septic tank cleaning service ktm,"Koteshowr,","9851273176,9851273176,"
Drainage and septic tank cleaning service,"Koteshowr chabahil ,","9851273176,9851273176,"
JSS Aluminum Suppliers,"Teku road,","014247923014254791,9841910496,"
Prajwal International Traders and Suppliers,"Pokhara 10 Amarsingchowk,","9851122583,9816600243,"
Sagun Auto Traders,"Bandipur 1, Tanahu Dumre,","065580066,9856042333,"
Sajilo Market,"Biratnagar,","9800950300,9862186125,"
Sandip enterprises,"Mechinagar-6,","9803285425,9803285425,"
Alpine Pashmina House Pvt. Ltd.,"Thamel, P.O. Box: 5788, Ktm,","00977-1-47013454382757,00977-9851009007,"
Everest Trade Link,"Koteshwor, P.O. Box: 23581, Ktm,","00977 1 51041013,,"
GYAN-SHIKHA BOARDING SCHOOL,"Na Tole, GPO Box: 21523, Ktm Kathmandu","977015530959,,"
Harati Export,"Thamel,","00977-1-428545342884924250170,00977-9841718065,"
H. B. BEARING,"Ghadiarwa Pokhri road,","521908525991,,"
Himalayan Fabs International,"Chandeswori-2, P.O. Box: 8975 KPC 5931,","00977-1-4600566,00977-9851043599,"
House of Pashmina,"New Baneshwor,","01 4489270,,"
Imperial Developers P. Ltd.,"Teku,","00977-1-55383772120799,00977-9841260038,"
KAMAD MULTIPURPOSE CO-OPERATIVE LTD.,"New Baneshwor,","01-42384914238492,,"
Kantipur Pashmina Arts,"Balkumari,","00977-1-55465099841297817,00977-9851047291,"
KRF LImited,"Naxal, P.O. Box: 3704,","00977-1-4412425,00977-9721434166,"
Mountain River Rafting (P) Ltd.,"Thamel, P.O. Box: 10115, Ktm,","00977-1-47007704700870,00977-9851088440,"
NEPAL BITUMEN AND BARREL UDYOG LTD.,"Krishna Galli, Patan,","+977-1-5536311+977-1-5520343,,"
Nepal Bitumen & Barrel Udyog Ltd.,"Krishna Galli, Patan,","+977-1-5536311+977-1-5520343,,"
Pro Nepal Tour,"Korunni 108, nepal,","+421 948 250 586,,"
Rafters Team (P) Ltd.,"Thamel, P.O. Box: 6401, Ktm,","00977-1-42281634252327,00977-9851037717,"
Rafting Team Pvt. Ltd.,"Thamel, P.O. Box: 11731, Ktm,","00977-1-4227506,00977-9851075681,"
Shree V. L. Pashmina,"Jorpati-1, P.O. Box: 3126, Ktm,","00977-1-4911986,00977-9851099215,"
Shree centre mobile shop,"Main road, Biratnagar,","021-522223,,"
White Water River Rafting in Nepal,"Thamel, P.O. Box: 25790, Ktm,","00977-1-4444618,00977-9851035699,"
ABOUND ASIAN ADVENTURES P. LTD.,"GPO Box: 2282, Ktm Kathmandu,","4376935,,"
Agrawal Rudraksha,unknown,"00977-1-4113678/77/76016916631,,"
Agrawal Rudraksha Bhandar,"Tilganga,","00977-1-411367641136774113678,,"
Alfa UV Water Purifiers,"Lazimpat, P.O. Box: 1387, Ktm,","00977-1-4428576,,"
ALOHA INN P. LTD.,"Jawalakhel, GPO Box: 7348, Ktm Kathmandu","5522796-5526414,,"
Axis Broking Solution Pvt Ltd,"Sundhara,","00977-1-425312142531714253181,,"
BAGHMARA WILDLIFE RESORT CHITWAN NATIONAL PARK,"Thamel (Reservation), GPO Box: 2284, Ktm Kathmandu","4222180-4226320,,"
BORDERLAND RESORT,"Thamel, GPO Box: 13558, Ktm Kathmandu","4425836-4700894,,"
Carry Care International,"Kantipath, P.O. Box: 12968, Ktm,","00977-1-4212965,,"
CLEAN ENERGY NEPAL (CEN),"Anamnagar, GPO Box: 8846, Ktm Kathmandu","4242381,,"
COMMUNITY NEPAL TRAVELS & TOURS,Lake Side Pokhara,"535908-538880,,"
COMPLETE ASSOCIATIONS - CSTC,Naxal Kathmandu,"4418816-4418970,,"
Creation Textile Pvt. Ltd.,"P.O. Box: 5278, Ktm,","00977-1-212135055607539851033883,,"
CREATION PASHMINA,"Kathmandu,","4280524,,"
CRYSTAL MULTI-PURPOSE CO-OPERATIVE LTD.,"Tinkune,","44803534478840,,"
Delta Energy Systems (India) Pvt. Ltd.,"Local Agent, Digital Technics, Chagal, Tahachal, P.O. Box: 20858, Ktm,","00977-1-42848884284999,,"
Dr. Yogi Vikashananda,"Samakhushi,","00977-1-4362617,,"
Everest Cashmere Industry,"Shankhamul, P.O. Box: 20768, Ktm,","00977-1-4783064,,"
Everest Handicraft Industries Inc.,"Chabahil, P.O. Box: 2616, Ktm,","00977-1-44784844468937,,"
FISHTAIL TOURS & TRAVEL (P) LTD.,"Gairidhara, GPO Box: 5657, Ktm Kathmandu","4428251-4421440,,"
FRIENDSHIP INTERNATIONAL,"Kuleshwor, GPO Box: 6501, Ktm Kathmandu","4272934-4671494,,"
HAPPY TOURS PVT. LTD.,"Satghumti, GPO Box: 11584, Ktm Kathmandu","4701444-4701445,,"
Harati Pashmina Traders,"Thamel,","00977-1-4701680,,"
Harati Woollens Knitwear (P) Ltd.,"Thamel,","00977-1-4701680,,"
HARATI WOOLENS KNITWEAR PVT. LTD.,"Swayambhu,","4285453,,"
HIGH SPIRIT (P) LTD.,"Thamel, GPO Box: 8974 CPC 495 Kathmandu","4412925-9851033257,,"
Himalayan Pashmina Crafts Industry,"Durbar Marg, P.O. Box: 7537, Ktm,","00977-1-4226651,,"
Himalayan River Fun Pvt. Ltd.,"Thamel, P.O. Box: 25790, Ktm,","00977-1-44435334444618,,"
HIMALAYAN TRADE PROMOTION CONCERN P. LTD.,"Lazimpat, GPO Box: 1422, Ktm Kathmandu","4433015-4433042,,"
Holiday Adventure,"Thamel, P.O. Box: 5514, Ktm,","00977-1-47004814700506,,"
HOTEL MT. FUJI (P) LTD.,"Thamel, GPO Box: 8267, Ktm Kathmandu","4700794-4700684,,"
HOTEL SUNSET VIEW,"New Baneshwor, GPO Box: 1174, Ktm Kathmandu","4783172,,"
HOTEL AEROMATIC PVT. LTD.,"Thamel, GPO Box: 19537, Ktm Kathmandu","2190113-4218331-9851017451,,"
HOTEL MOUNT MONASTERY (P) LTD.,"Thamel, GPO Box: 3022, Ktm Kathmandu","4418922-4424249-4426947,,"
HUMAN RESOURCES PVT. LTD.,"Thamel,","4700274,,"
Indecom Soie Pvt. Ltd.,"Balkot, P.O. Box: 4035, Ktm,","00977-1-66359036637569,,"
Innoxa Pashmina Nepal,"Lazimpat, P.O. Box: 153, Ktm,","00977-1-44154584445384,,"
ISHANESWOR SAVING AND FINANCE CO-OPERATIVE LTD.,"Gangabu,","43544954700040,,"
JAPAN YELLOW PAGES LTD.,"ST Bldg., 6-9, Iidabashi 4-chome, Chiyoda-ku, Tokyo 102-0072, Japan Others","03-3239-3501,,"
Kalanki Knitwear Pvt. Ltd.,"Thamel,","00977-1-47000904276211,,"
KAMANA TREKS & EXPEDITIONS (P.) LTD.,"Gairidhara, GPO Box: 9430, Ktm Kathmandu","4439016-4439024,,"
KESRI METAL LIMITED,"561, Urla Industrial Area, Raipur- 493221 (C.G.) India Raipur INDIA","91-2323105-9893286471-91-9893023711,,"
LIBERTY CONSULTANTS PVT. LTD.,"Kumaripati, GPO Box: 8975 EPC 893 Kathmandu","5555505,,"
Lotus Fabrics,"Maharajgunj, P.O. Box: 20744, Ktm,","00977-1-4422816,,"
Machhapuchchhre Pashmina Crafts,"Sankhamul, P.O. Box: 8233, Ktm,","00977-1-4783480,,"
Manakamana River Adventue (P) Ltd.,"Jyatha, P.O. Box: 2913, Ktm,","00977-1-4250913,,"
Manakamana River Adventure (P.) Ltd.,"Jyatha, P.O. Box: 2913, Ktm,","00977-1-4250913,,"
MANAKAMANA RIVER ADVENTURE,"Jyatha,","4250913,,"
Mandrake Club,"Lazimpat, Lazimpat, 44600 ,","787-990-9898,,"
MARRON INT'L TRAVELS (P.) LTD./MARRON TREKS (P.) LTD.,"Ranibari, GPO Box: 5677, Ktm Kathmandu","4362944-4362945-9851049662,,"
Mercantile Exchange Nepal Ltd. (MEX Nepal),"Dillibazar,","00977-1-401154240115434011544,,"
MERCANTILE EXCHANGE NEPAL LIMITED,"New Baneshwor,","47851214785122,,"
Narayan S Gajurel,"Baneshwor,","4471151,,"
Natural Pashmina & Silk Industries,"Kupondole, P.O. Box: 20690, Ktm,","00977-1-5544771-5,,"
NATURAL PASHMINA AND SILK INDUSTRIES,Lalitpur,"5544771,,"
National Pipe Industries,"P.O. Box: 21, Tinpaini,","+977-1-524749+977-1-524763+977-1-524714,,"
NEALCO INT'L PVT. LTD.,Samakhushi Kathmandu,"4356682-9851027207,,"
Nepal Spot Exchange,"Gyaneshwor,","00977-1-44359774435978,,"
Nepal Tent & Tarpaulin Pvt. Ltd.,"Balaju, P.O. Box: 3253, Ktm,","00977-1-435653343508324356601,,"
Nepalese Agencies Pvt. Ltd.,"GPO: 3263, Ktm, Kathmandu Plaza,","42266034255676,,"
NEPAL INTERNATIONAL AIR TRAVEL & TOURS (P.) LTD.,"Maharajgunj, GPO Box: 24216, Ktm Kathmandu","4720604-4720606,,"
N.K.'s River Experience Pvt. Ltd./N.K.'s Trekking Expeditions Pvt. Ltd.,"Jhochhen, P.O. Box: 1914, Ktm,","00977-1-42231704240318,,"
Om Knitting,"GPO: 9127, Ktm, Gaushala,","4495973,,"
Om Pashmina & Craft Udhyog,"P.O. Box: 23863, Ktm,","00977-1-552724855368329851066744,,"
Orchid Housing Pvt. Ltd.,"Kamaladi,","00977-1-42330974233098,,"
Pashmina Arts,"Thamel, P.O. Box: 20621, Ktm,","00977-1-4700198,,"
Pashminaz,"Patan-17,","00977-1-2230191,,"
PASHWNATH DYE CHEM INDUSTRIES PVT. LTD.,"Navrangpura, Ahmedabad","91-79-2658015126580170,,"
PEACE TRAVELS & TOURS (P) LTD.,"Kantipath, GPO Box: 2075, Ktm Kathmandu","4226567-4225368-4226069,,"
Perfect Education Consultancy Pvt ltd,"Yeti Plaza, bagbazar-31, Opp. P K campus, P.O. Box: 9343,","00977-1-+977-1-4233396,,"
Population Services International (PSI),"GPO: 21976, Ktm, Budhanilkantha,","43774724377473,,"
Prasid Electronics P. Ltd.,"Jawalakhel, P.O. Box: 8975 EPC 5584,","00977-1-55339445535833,,"
Prasid Electronics P. Ltd.,"140 Chitramarg Kantipath Jamal,Kathmandu ,","00977-1-421864642186472083400012239702,,"
Purple Enterprises,"Old Baneshwor, P.O. Box: 11887, Ktm,","00977-1-4492285,,"
Raft Nepal,"Thamel, P.O. Box: 6720, Ktm,","00977-1-44263294701295,,"
Rafting Team (P) Ltd.,"GPO: 6401, Ktm, Thamel,","42275064252327,,"
Rajbhandari Pashmina Handicraft Industry,"Lazimpat, P.O. Box: 1387, Ktm,","00977-1-4428576,,"
Rapid Adventure Nepal (P) Ltd.,"Maharajgunj, P.O. Box: 3863, Ktm,","00977-1-43764304377302,,"
SATHSATH,"New Baneshwor, GPO Box: 11823, Ktm Kathmandu","4472349,,"
SCHOOL OF FASHION DESIGN,Putalisadak Kathmandu,"4254802,,"
Shai River Rafting (P.) Ltd.,"Thamel, P.O. Box: 10507, Ktm,","00977-1-47004664701472,,"
SHIVAPURI VILLAGE ECO TOURISM AND CONSERVATION,"Sallaghari, GPO Box: 3540, Ktm Kathmandu","4371725-4371525,,"
Shree Adhunik Dal Udyog,"Tripureshwor, P.O. Box: 418, Ktm,","00977-1-42251244242696,,"
SIDDHARTHA MACHINERY STORES,"2V5F+HVQ, Tribhuvan Rajpath,","+977-51-521867,,"
SILVER VALLEY DEVELOPERS PVT. LTD.,"Kamaladi,","44381234439209016922141,,"
S. K. Pashmina Industries,"Battisputali, P.O. Box: 8329, Ktm,","00977-1-44917079851033453,,"
Sunrise Paragliding,"Lake Side, P.O. Box: 125, Pkr,","463174461869,,"
"Supreme Court, Ramshah Path","Administration Sector,","00977-1-42509374250938,,"
"Supreme Court, Ramshah Path","Exchange,","00977-1-42628954262702,,"
"Supreme Court, Ramshah Path","Chamber of Chief Justice,","00977-1-4262546,,"
TAIWAN YELLOW PAGES,"20-9 Fl., Far East World Center Bld. C, No. 79, Sec. 1, Sintai 5th Rd., Sijhih City, Taipei County Others","886(2)26983836,,"
TECHNOLOGY SALES PRIVATE LIMITED,Basundhara Kathmandu,"016221234-4383300-9802000456,,"
THAMSERKU TRAVEL (P) LTD.,"Basundhara, GPO Box: 3124, Ktm Kathmandu","4354491-4354764-4354633,,"
The Comfort Housing Pvt. Ltd.,"Lazimpat, P.O. Box: 19100, Ktm,","00977-1-44399604440250,,"
THE COMFORT HOUSING,"Lazimpat,","44399604440250,,"
THE BORDERLAND ADVENTURE CENTER,"Thamel, GPO Box: 13558, Ktm Kathmandu","4425836-4700894,,"
TRADE CONTACTS,"Narang Tower, 46 Community Centre, Naraina Phase-I, New Delhi-28, India Others","91-11-41495070,,"
TREK AND CLIMB ADVENTURE (P.) LTD,Lake Side Pokhara,"535908-538880,,"
TREKKING TEAM (P) LTD.,"Thamel, GPO Box: 6401, Ktm Kathmandu","4252327-4227506,,"
UBA SOLUTIONS PVT. LTD.,Lalitpur Kathmandu,"5533903,,"
Ultimate Descents Nepal,"Thamel, P.O. Box: 6720, Ktm,","00977-1-47012954700894,,"
United Distributors Nepal (Pvt.) Ltd.,"6th Floor, Trade Tower of Nepal, Thapathali,","+977-1-5111104,+977-9801210580,"
Wealth Exchange Nepal,"Tripureshwor,","00977-1-42455464264428,,"
White Water Nepal Pvt. Ltd.,"Thamel,","00977-1-47008994700006,,"
Wilderness River Treks (P) Ltd.,"Jyatha, P.O. Box: 4834, Ktm,","00977-1-4250906,,"
ASIAN DYESTUFF INDUSTRIES,"Astodia Darwaja, Ahmedabad","unknown,,"
Campion Institute (P) Ltd.,"Bagbazar,","00977-1-4245187,98130448549849909156,"
DURGA BHAKTA CHHUCHOON,"Lalitpur, Lalitpur,","5538064,9851004481,"
E-zone Commodities Market Pvt. Ltd.,"Putalisadak,","00977-1-4246062,00977-9851082064,"
GANADEEP PASHMINA INDUSTRY,"Kapan,","01-4820508,9851077179,"
GRG's Adventure Kayaking,"Thamel, P.O. Box: 26414, Ktm,","00977-1-4700928,00977-9841447561,"
G.U.P. PVT. LTD.,"Sanepa,","422877942566414256626,,"
Himalaya Rudraksha Bhandar,"Pashupati,","00977-1-4484547,00977-9841321922,"
HyproTek Construction Solutions,"Old no: 3/18, New no: 15, DR.N.R.N.Layout, P.N.Palayam, Coimbatore â 641 044","0422 -2241703,94893 49441,"
Institute of Information & Telecommunication (IIT),"Kalanki,","00977-1-016225514,00977-9841146614,"
