Name,Address,Telephone
HIMALAYAN AUARVEDIC HELTH CENTRE,"Chhetrapati,","4212224,,"
HINA YOG KENDRA,"Pulchowk, Lalitpur","5531924,,"
Mahapragya Dhyan Yoga Kendra,"Thapathali,","00977-1-4244003,,"
MARSHYANGDI BEAUTY AND HAIR CARE,"Tridevi Marg,","4441579,,"
Natural Health Home,"Mhepi, P.O. Box: 2689, Ktm,","00977-1-4357490,,"
NATURAL HEALTH CENTRE AND COMPLEMENTARY CLINIC,"Kalimati,","20212599841213025,,"
"NATUROPATHY, AYURVEDA AND YOGA","Kavre,","661191,,"
PATANJALI YOGA KUNJ,"Putalisadak,","42394419851013447,,"
Prakritik Swastha Sewa,"Bhimsengola,","00977-1-41091094109163,,"
Prakritik Swastha Sewa,"Durbar Marg (Branch),","00977-1-4227863,,"
RAYKI YOGA CLINIC,"Samakhushi,","4362617,,"
REBIKA,"Thamel,","4415010,,"
Reiki Alternative Healing Center,"Bhotahity,","4228905,,"
RIGHT LIFE EDUCATION ACADEMY,"Kathmandu,","44274664424408,,"
SPARK HEALTH HOME,"Soalteemode,","4273094,,"
Vipassana Center,"Kantipath,","00977-1-4250581,,"
Yoga & Healing Center,"Bagbazar,","4220356,,"
YOG AND NATURRAL CLINIC CENTRE,"Lainchaur,","44173574423660,,"
YOG RAYKEE AND ENERGY TRANSFORMATION CENTER,"Kathmandu,","4350447,,"
YOGACHARYA G.N. SARASWATI INSTITUTE OF YOGA,unknown,"5542715,,"
YOSAS YOGA,"Lagankhel,","5536084,,"
